Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,237.70,323.46,NP_742171.1,46.50,3.99,323.46,parB
parA CDS,PP_0002,301.46,410.22,NP_742172.1,53.50,5.06,410.22,parA
rsmG CDS,PP_0003,414.73,564.36,NP_742173.1,60.50,6.97,564.36,rsmG
trmF CDS,PP_0004,140.05,190.57,NP_742174.1,59.50,2.35,190.57,trmF
trmE CDS,PP_0005,32.55,44.29,NP_742175.1,10.00,0.55,44.29,trmE
oxaA CDS,PP_0006,338.08,460.06,NP_742176.1,127.50,5.68,460.06,oxaA
yidD CDS,PP_0007,716.57,975.10,NP_742177.1,39.50,12.04,975.10,yidD
rnpA CDS,PP_0008,1454.50,1979.27,NP_742178.1,132.00,24.43,1979.27,rnpA
rpmH CDS,PP_0009,2016.47,2743.98,NP_742179.1,61.00,33.87,2743.98,rpmH
dnaA CDS,PP_0010,378.49,515.05,NP_742180.1,129.00,6.36,515.05,dnaA
dnaN CDS,PP_0011,252.64,343.79,NP_742181.1,62.50,4.24,343.79,dnaN
recF CDS,PP_0012,254.66,346.54,NP_742182.1,63.00,4.28,346.54,recF
gyrB CDS,PP_0013,376.96,512.96,NP_742183.1,204.50,6.33,512.96,gyrB
transposase CDS,PP_0014,0.00,0.00,NP_742184.2,0.00,0.00,0.00,
transposon protein CDS,PP_0015,18.59,25.30,NP_742185.1,4.00,0.31,25.30,
hypothetical protein CDS,PP_0016,30.26,41.18,NP_742186.1,13.00,0.51,41.18,
transcriptional regulator CDS,PP_0017,235.53,320.51,NP_742187.1,19.00,3.96,320.51,
hypothetical protein CDS,PP_0018,142.93,194.50,NP_742188.1,27.00,2.40,194.50,
hypothetical protein CDS,PP_0019,306.45,417.01,NP_742189.1,48.00,5.15,417.01,
hypothetical protein CDS,PP_0020,213.96,291.16,NP_742190.1,42.00,3.59,291.16,
hypothetical protein CDS,PP_0021,28.98,39.43,NP_742191.1,6.00,0.49,39.43,
hypothetical protein CDS,PP_0022,0.00,0.00,NP_742192.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0023,415.13,564.91,NP_742193.1,12.00,6.97,564.91,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,34.48,46.92,NP_742196.1,7.00,0.58,46.92,
membrane protein CDS,PP_0027,0.00,0.00,NP_742197.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,52.89,71.97,NP_742199.1,8.00,0.89,71.97,czcR-I
czrSA CDS,PP_0030,12.58,17.12,NP_742200.1,4.00,0.21,17.12,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.67,10.43,NP_742203.1,2.50,0.13,10.43,
bactoprenol glycosyl-transferase CDS,PP_0034,2.27,3.09,NP_742204.1,0.50,0.04,3.09,
bactoprenol-linked glycose transferase CDS,PP_0035,10.63,14.46,NP_742205.1,1.00,0.18,14.46,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,10.38,14.12,NP_742207.1,3.00,0.17,14.12,oprP
hypothetical protein CDS,PP_0039,21.75,29.59,NP_742209.1,5.00,0.37,29.59,
hypothetical protein CDS,PP_0040,277.68,377.86,NP_742210.1,14.00,4.66,377.86,
cadA-I CDS,PP_0041,6.70,9.12,NP_742211.1,3.00,0.11,9.12,cadA-I
hypothetical protein CDS,PP_0042,13.77,18.74,NP_742212.2,1.00,0.23,18.74,
czcA-I CDS,PP_0043,4.23,5.76,NP_742213.1,3.00,0.07,5.76,czcA-I
czcB-I CDS,PP_0044,0.00,0.00,NP_742214.1,0.00,0.00,0.00,czcB-I
czcC-I CDS,PP_0045,10.53,14.32,NP_742215.1,3.00,0.18,14.32,czcC-I
opdT-I CDS,PP_0046,6.64,9.04,NP_742216.1,2.00,0.11,9.04,opdT-I
czcR-II CDS,PP_0047,6.61,9.00,NP_742217.1,1.00,0.11,9.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,18.25,24.84,NP_742219.1,6.00,0.31,24.84,
hypothetical protein CDS,PP_0050,43.75,59.54,NP_742220.1,4.00,0.73,59.54,
sigma-54 dependent transcriptional regulator CDS,PP_0051,31.06,42.27,NP_742221.1,9.00,0.52,42.27,
beta-lactamase domain-containing protein CDS,PP_0052,70.60,96.07,NP_742222.1,14.00,1.19,96.07,
sulfide:quinone oxidoreductase CDS,PP_0053,36.93,50.25,NP_742223.1,10.50,0.62,50.25,
membrane protein CDS,PP_0054,13.00,17.69,NP_742224.1,2.50,0.22,17.69,
transcriptional regulator CDS,PP_0055,50.26,68.39,NP_742225.1,10.00,0.84,68.39,
