Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,26.78,32.19,NP_742171.1,70.50,6.10,32.19,parB
parA CDS,PP_0002,41.66,50.08,NP_742172.1,99.50,9.49,50.08,parA
rsmG CDS,PP_0003,44.83,53.88,NP_742173.1,88.00,10.21,53.88,rsmG
trmF CDS,PP_0004,37.96,45.62,NP_742174.1,217.00,8.65,45.62,trmF
trmE CDS,PP_0005,81.04,97.40,NP_742175.1,335.00,18.46,97.40,trmE
oxaA CDS,PP_0006,16.95,20.37,NP_742176.1,86.00,3.86,20.37,oxaA
yidD CDS,PP_0007,38.42,46.18,NP_742177.1,28.50,8.75,46.18,yidD
rnpA CDS,PP_0008,22.52,27.07,NP_742178.1,27.50,5.13,27.07,rnpA
rpmH CDS,PP_0009,44.22,53.15,NP_742179.1,18.00,10.07,53.15,rpmH
dnaA CDS,PP_0010,30.20,36.30,NP_742180.1,138.50,6.88,36.30,dnaA
dnaN CDS,PP_0011,30.64,36.83,NP_742181.1,102.00,6.98,36.83,dnaN
recF CDS,PP_0012,34.85,41.88,NP_742182.1,116.00,7.94,41.88,recF
gyrB CDS,PP_0013,18.42,22.15,NP_742183.1,134.50,4.20,22.15,gyrB
transposase CDS,PP_0014,7.53,9.05,NP_742184.2,44.50,1.72,9.05,
transposon protein CDS,PP_0015,17.79,21.38,NP_742185.1,51.50,4.05,21.38,
hypothetical protein CDS,PP_0016,39.27,47.20,NP_742186.1,227.00,8.95,47.20,
transcriptional regulator CDS,PP_0017,142.79,171.63,NP_742187.1,155.00,32.53,171.63,
hypothetical protein CDS,PP_0018,237.81,285.84,NP_742188.1,604.50,54.17,285.84,
hypothetical protein CDS,PP_0019,1977.03,2376.31,NP_742189.1,4167.00,450.35,2376.31,
hypothetical protein CDS,PP_0020,644.54,774.71,NP_742190.1,1702.50,146.82,774.71,
hypothetical protein CDS,PP_0021,11.84,14.24,NP_742191.1,33.00,2.70,14.24,
hypothetical protein CDS,PP_0022,639.16,768.25,NP_742192.2,318.00,145.59,768.25,
hypothetical protein CDS,PP_0023,455.04,546.94,NP_742193.1,177.00,103.65,546.94,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.12,3.76,NP_742194.1,16.00,0.71,3.76,
hypothetical protein CDS,PP_0025,4.34,5.21,NP_742195.1,2.00,0.99,5.21,
cobalt/cadmium/zinc exporter CDS,PP_0026,76.69,92.17,NP_742196.1,209.50,17.47,92.17,
membrane protein CDS,PP_0027,23.31,28.02,NP_742197.1,31.00,5.31,28.02,
hypothetical protein CDS,PP_0028,2.54,3.05,NP_742198.1,2.50,0.58,3.05,
czcR-I CDS,PP_0029,99.49,119.59,NP_742199.1,202.50,22.66,119.59,czcR-I
czrSA CDS,PP_0030,38.21,45.93,NP_742200.1,163.50,8.70,45.93,czrSA
hypothetical protein CDS,PP_0031,6.77,8.14,NP_742201.1,12.00,1.54,8.14,
hypothetical protein CDS,PP_0032,26.89,32.32,NP_742202.1,18.00,6.13,32.32,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.24,6.30,NP_742203.1,23.00,1.19,6.30,
bactoprenol glycosyl-transferase CDS,PP_0034,3.03,3.65,NP_742204.1,9.00,0.69,3.65,
bactoprenol-linked glycose transferase CDS,PP_0035,3.16,3.80,NP_742205.1,4.00,0.72,3.80,
transcriptional regulator CDS,PP_0036,2.40,2.88,NP_742206.1,7.00,0.55,2.88,
oprP CDS,PP_0037,6.94,8.34,NP_742207.1,27.00,1.58,8.34,oprP
hypothetical protein CDS,PP_0039,22.30,26.81,NP_742209.1,69.00,5.08,26.81,
hypothetical protein CDS,PP_0040,38.32,46.06,NP_742210.1,26.00,8.73,46.06,
cadA-I CDS,PP_0041,14.27,17.16,NP_742211.1,86.00,3.25,17.16,cadA-I
hypothetical protein CDS,PP_0042,14.33,17.22,NP_742212.2,14.00,3.26,17.22,
czcA-I CDS,PP_0043,5.14,6.18,NP_742213.1,49.00,1.17,6.18,czcA-I
czcB-I CDS,PP_0044,20.94,25.17,NP_742214.1,79.00,4.77,25.17,czcB-I
czcC-I CDS,PP_0045,14.34,17.24,NP_742215.1,55.00,3.27,17.24,czcC-I
opdT-I CDS,PP_0046,4.94,5.93,NP_742216.1,20.00,1.12,5.93,opdT-I
czcR-II CDS,PP_0047,1.97,2.36,NP_742217.1,4.00,0.45,2.36,czcR-II
hypothetical protein CDS,PP_0048,2.05,2.46,NP_742218.1,2.00,0.47,2.46,
hypothetical protein CDS,PP_0049,66.12,79.48,NP_742219.1,292.50,15.06,79.48,
hypothetical protein CDS,PP_0050,29.26,35.17,NP_742220.1,36.00,6.67,35.17,
sigma-54 dependent transcriptional regulator CDS,PP_0051,8.46,10.17,NP_742221.1,33.00,1.93,10.17,
beta-lactamase domain-containing protein CDS,PP_0052,354.87,426.54,NP_742222.1,947.00,80.84,426.54,
sulfide:quinone oxidoreductase CDS,PP_0053,157.98,189.89,NP_742223.1,604.50,35.99,189.89,
membrane protein CDS,PP_0054,78.66,94.54,NP_742224.1,203.50,17.92,94.54,
transcriptional regulator CDS,PP_0055,29.50,35.46,NP_742225.1,79.00,6.72,35.46,
betA-I CDS,PP_0056,1531.00,1840.20,NP_742226.1,7631.00,348.75,1840.20,betA-I
major facilitator family transporter CDS,PP_0057,1403.74,1687.24,NP_742227.1,6857.00,319.76,1687.24,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,13.08,15.72,NP_742228.1,31.00,2.98,15.72,
gmhB CDS,PP_0059,6.91,8.30,NP_742229.1,11.00,1.57,8.30,gmhB
glyS CDS,PP_0060,11.30,13.58,NP_742230.1,70.00,2.57,13.58,glyS
glyQ CDS,PP_0061,23.79,28.59,NP_742231.1,68.00,5.42,28.59,glyQ
tag CDS,PP_0062,28.24,33.94,NP_742232.1,47.00,6.43,33.94,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,8.96,10.77,NP_742233.1,24.00,2.04,10.77,
hypothetical protein CDS,PP_0064,54.75,65.80,NP_742234.1,52.00,12.47,65.80,
trkA CDS,PP_0065,37.29,44.82,NP_742235.1,154.50,8.49,44.82,trkA
rsmB CDS,PP_0066,3.16,3.80,NP_742236.1,12.50,0.72,3.80,rsmB
fmt CDS,PP_0067,5.33,6.41,NP_742237.1,15.00,1.21,6.41,fmt
def-I CDS,PP_0068,41.86,50.32,NP_742238.1,64.00,9.54,50.32,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,35.79,43.02,NP_742239.1,118.50,8.15,43.02,
tsaC CDS,PP_0070,63.89,76.79,NP_742240.1,107.50,14.55,76.79,tsaC
hypothetical protein CDS,PP_0071,24.90,29.93,NP_742241.2,25.00,5.67,29.93,
qor-I CDS,PP_0072,36.62,44.02,NP_742242.1,108.00,8.34,44.02,qor-I
hemF CDS,PP_0073,36.00,43.27,NP_742243.1,99.00,8.20,43.27,hemF
aroE CDS,PP_0074,17.69,21.26,NP_742244.1,44.00,4.03,21.26,aroE
choline sulfate transporter CDS,PP_0075,9.32,11.20,NP_742245.1,44.00,2.12,11.20,
choline betaine-binding protein CDS,PP_0076,194.53,233.82,NP_742246.2,542.00,44.31,233.82,
betC CDS,PP_0077,5.02,6.04,NP_742247.1,23.00,1.14,6.04,betC
transcriptional regulator CDS,PP_0079,7.37,8.86,NP_742249.1,20.00,1.68,8.86,
hypothetical protein CDS,PP_0080,31.12,37.41,NP_742250.1,58.00,7.09,37.41,
hypothetical protein CDS,PP_0081,38.33,46.08,NP_742251.1,43.00,8.73,46.08,
trpA CDS,PP_0082,22.52,27.07,NP_742252.1,55.00,5.13,27.07,trpA
trpB CDS,PP_0083,29.95,36.00,NP_742253.1,110.00,6.82,36.00,trpB
trpI CDS,PP_0084,28.28,34.00,NP_742254.1,76.50,6.44,34.00,trpI
