Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,164.11,186.75,NP_742171.1,880.50,76.20,186.75,parB
parA CDS,PP_0002,260.19,296.08,NP_742172.1,1266.50,120.81,296.08,parA
rsmG CDS,PP_0003,184.08,209.47,NP_742173.1,736.50,85.47,209.47,rsmG
trmF CDS,PP_0004,140.96,160.40,NP_742174.1,1642.50,65.45,160.40,trmF
trmE CDS,PP_0005,100.05,113.85,NP_742175.1,843.00,46.45,113.85,trmE
oxaA CDS,PP_0006,84.93,96.65,NP_742176.1,878.50,39.44,96.65,oxaA
yidD CDS,PP_0007,129.31,147.15,NP_742177.1,195.50,60.04,147.15,yidD
rnpA CDS,PP_0008,249.49,283.90,NP_742178.1,621.00,115.84,283.90,rnpA
rpmH CDS,PP_0009,263.95,300.36,NP_742179.1,219.00,122.56,300.36,rpmH
dnaA CDS,PP_0010,221.33,251.86,NP_742180.1,2069.00,102.77,251.86,dnaA
dnaN CDS,PP_0011,265.51,302.13,NP_742181.1,1801.50,123.28,302.13,dnaN
recF CDS,PP_0012,124.69,141.88,NP_742182.1,846.00,57.89,141.88,recF
gyrB CDS,PP_0013,229.55,261.21,NP_742183.1,3415.50,106.58,261.21,gyrB
transposase CDS,PP_0014,6.56,7.47,NP_742184.2,79.00,3.05,7.47,
transposon protein CDS,PP_0015,19.07,21.70,NP_742185.1,112.50,8.85,21.70,
hypothetical protein CDS,PP_0016,32.04,36.46,NP_742186.1,377.50,14.88,36.46,
transcriptional regulator CDS,PP_0017,250.17,284.67,NP_742187.1,553.50,116.16,284.67,
hypothetical protein CDS,PP_0018,345.30,392.93,NP_742188.1,1789.00,160.33,392.93,
hypothetical protein CDS,PP_0019,745.00,847.76,NP_742189.1,3200.50,345.91,847.76,
hypothetical protein CDS,PP_0020,415.23,472.50,NP_742190.1,2235.50,192.80,472.50,
hypothetical protein CDS,PP_0021,47.55,54.10,NP_742191.1,270.00,22.08,54.10,
hypothetical protein CDS,PP_0022,123.27,140.27,NP_742192.2,125.00,57.23,140.27,
hypothetical protein CDS,PP_0023,1982.80,2256.30,NP_742193.1,1572.00,920.64,2256.30,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.98,5.67,NP_742194.1,52.00,2.31,5.67,
hypothetical protein CDS,PP_0025,4.25,4.84,NP_742195.1,4.00,1.98,4.84,
cobalt/cadmium/zinc exporter CDS,PP_0026,193.24,219.90,NP_742196.1,1076.00,89.72,219.90,
membrane protein CDS,PP_0027,81.36,92.58,NP_742197.1,220.50,37.77,92.58,
hypothetical protein CDS,PP_0028,16.17,18.40,NP_742198.1,32.50,7.51,18.40,
czcR-I CDS,PP_0029,168.98,192.29,NP_742199.1,701.00,78.46,192.29,czcR-I
czrSA CDS,PP_0030,89.38,101.71,NP_742200.1,779.50,41.50,101.71,czrSA
hypothetical protein CDS,PP_0031,14.25,16.22,NP_742201.1,51.50,6.62,16.22,
hypothetical protein CDS,PP_0032,3.66,4.17,NP_742202.1,5.00,1.70,4.17,
