Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,212.38,259.70,NP_742171.1,464.50,40.16,259.70,parB
parA CDS,PP_0002,424.86,519.51,NP_742172.1,843.00,80.33,519.51,parA
rsmG CDS,PP_0003,234.22,286.40,NP_742173.1,382.00,44.29,286.40,rsmG
trmF CDS,PP_0004,272.53,333.24,NP_742174.1,1294.50,51.53,333.24,trmF
trmE CDS,PP_0005,62.01,75.83,NP_742175.1,213.00,11.73,75.83,trmE
oxaA CDS,PP_0006,573.36,701.09,NP_742176.1,2417.50,108.41,701.09,oxaA
yidD CDS,PP_0007,885.93,1083.30,NP_742177.1,546.00,167.51,1083.30,yidD
rnpA CDS,PP_0008,1988.88,2431.97,NP_742178.1,2018.00,376.05,2431.97,rnpA
rpmH CDS,PP_0009,2399.37,2933.91,NP_742179.1,811.50,453.67,2933.91,rpmH
dnaA CDS,PP_0010,289.33,353.79,NP_742180.1,1102.50,54.71,353.79,dnaA
dnaN CDS,PP_0011,364.99,446.30,NP_742181.1,1009.50,69.01,446.30,dnaN
recF CDS,PP_0012,263.03,321.63,NP_742182.1,727.50,49.73,321.63,recF
gyrB CDS,PP_0013,301.47,368.63,NP_742183.1,1828.50,57.00,368.63,gyrB
transposase CDS,PP_0014,3.77,4.61,NP_742184.2,18.50,0.71,4.61,
transposon protein CDS,PP_0015,9.77,11.95,NP_742185.1,23.50,1.85,11.95,
hypothetical protein CDS,PP_0016,16.76,20.50,NP_742186.1,80.50,3.17,20.50,
transcriptional regulator CDS,PP_0017,144.69,176.93,NP_742187.1,130.50,27.36,176.93,
hypothetical protein CDS,PP_0018,178.51,218.28,NP_742188.1,377.00,33.75,218.28,
hypothetical protein CDS,PP_0019,203.86,249.28,NP_742189.1,357.00,38.55,249.28,
hypothetical protein CDS,PP_0020,166.32,203.37,NP_742190.1,365.00,31.45,203.37,
hypothetical protein CDS,PP_0021,35.85,43.84,NP_742191.1,83.00,6.78,43.84,
hypothetical protein CDS,PP_0022,38.71,47.33,NP_742192.2,16.00,7.32,47.33,
hypothetical protein CDS,PP_0023,61.88,75.67,NP_742193.1,20.00,11.70,75.67,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.71,0.86,NP_742194.1,3.00,0.13,0.86,
hypothetical protein CDS,PP_0025,2.61,3.19,NP_742195.1,1.00,0.49,3.19,
cobalt/cadmium/zinc exporter CDS,PP_0026,39.65,48.48,NP_742196.1,90.00,7.50,48.48,
membrane protein CDS,PP_0027,19.91,24.35,NP_742197.1,22.00,3.77,24.35,
hypothetical protein CDS,PP_0028,6.10,7.46,NP_742198.1,5.00,1.15,7.46,
czcR-I CDS,PP_0029,25.13,30.73,NP_742199.1,42.50,4.75,30.73,czcR-I
czrSA CDS,PP_0030,15.33,18.75,NP_742200.1,54.50,2.90,18.75,czrSA
hypothetical protein CDS,PP_0031,4.75,5.81,NP_742201.1,7.00,0.90,5.81,
hypothetical protein CDS,PP_0032,1.80,2.20,NP_742202.1,1.00,0.34,2.20,
undecaprenyl-glycosyl transferase CDS,PP_0033,3.84,4.70,NP_742203.1,14.00,0.73,4.70,
bactoprenol glycosyl-transferase CDS,PP_0034,2.43,2.98,NP_742204.1,6.00,0.46,2.98,
bactoprenol-linked glycose transferase CDS,PP_0035,0.95,1.16,NP_742205.1,1.00,0.18,1.16,
transcriptional regulator CDS,PP_0036,0.41,0.50,NP_742206.1,1.00,0.08,0.50,
oprP CDS,PP_0037,4.95,6.05,NP_742207.1,16.00,0.94,6.05,oprP
hypothetical protein CDS,PP_0039,28.79,35.20,NP_742209.1,74.00,5.44,35.20,
hypothetical protein CDS,PP_0040,76.28,93.28,NP_742210.1,43.00,14.42,93.28,
cadA-I CDS,PP_0041,9.39,11.48,NP_742211.1,47.00,1.78,11.48,cadA-I
hypothetical protein CDS,PP_0042,3.70,4.52,NP_742212.2,3.00,0.70,4.52,
czcA-I CDS,PP_0043,4.48,5.48,NP_742213.1,35.50,0.85,5.48,czcA-I
czcB-I CDS,PP_0044,8.46,10.34,NP_742214.1,26.50,1.60,10.34,czcB-I
czcC-I CDS,PP_0045,4.08,4.99,NP_742215.1,13.00,0.77,4.99,czcC-I
opdT-I CDS,PP_0046,4.16,5.08,NP_742216.1,14.00,0.79,5.08,opdT-I
czcR-II CDS,PP_0047,0.59,0.72,NP_742217.1,1.00,0.11,0.72,czcR-II
hypothetical protein CDS,PP_0048,3.70,4.52,NP_742218.1,3.00,0.70,4.52,
hypothetical protein CDS,PP_0049,34.83,42.59,NP_742219.1,128.00,6.59,42.59,
hypothetical protein CDS,PP_0050,25.44,31.10,NP_742220.1,26.00,4.81,31.10,
sigma-54 dependent transcriptional regulator CDS,PP_0051,41.98,51.34,NP_742221.1,136.00,7.94,51.34,
beta-lactamase domain-containing protein CDS,PP_0052,110.28,134.84,NP_742222.1,244.50,20.85,134.84,
sulfide:quinone oxidoreductase CDS,PP_0053,69.67,85.19,NP_742223.1,221.50,13.17,85.19,
