Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,270.24,354.46,NP_742171.1,62.50,5.38,354.46,parB
parA CDS,PP_0002,295.49,387.59,NP_742172.1,62.00,5.88,387.59,parA
rsmG CDS,PP_0003,365.29,479.14,NP_742173.1,63.00,7.27,479.14,rsmG
trmF CDS,PP_0004,247.86,325.11,NP_742174.1,124.50,4.93,325.11,trmF
trmE CDS,PP_0005,41.30,54.17,NP_742175.1,15.00,0.82,54.17,trmE
oxaA CDS,PP_0006,294.93,386.85,NP_742176.1,131.50,5.87,386.85,oxaA
yidD CDS,PP_0007,690.48,905.69,NP_742177.1,45.00,13.73,905.69,yidD
rnpA CDS,PP_0008,1444.62,1894.87,NP_742178.1,155.00,28.73,1894.87,rnpA
rpmH CDS,PP_0009,1719.56,2255.50,NP_742179.1,61.50,34.20,2255.50,rpmH
dnaA CDS,PP_0010,354.88,465.49,NP_742180.1,143.00,7.06,465.49,dnaA
dnaN CDS,PP_0011,251.30,329.63,NP_742181.1,73.50,5.00,329.63,dnaN
recF CDS,PP_0012,283.78,372.23,NP_742182.1,83.00,5.64,372.23,recF
gyrB CDS,PP_0013,362.50,475.48,NP_742183.1,232.50,7.21,475.48,gyrB
transposase CDS,PP_0014,1.93,2.53,NP_742184.2,1.00,0.04,2.53,
transposon protein CDS,PP_0015,15.73,20.63,NP_742185.1,4.00,0.31,20.63,
hypothetical protein CDS,PP_0016,31.50,41.32,NP_742186.1,16.00,0.63,41.32,
transcriptional regulator CDS,PP_0017,188.73,247.56,NP_742187.1,18.00,3.75,247.56,
hypothetical protein CDS,PP_0018,114.18,149.77,NP_742188.1,25.50,2.27,149.77,
hypothetical protein CDS,PP_0019,226.80,297.49,NP_742189.1,42.00,4.51,297.49,
hypothetical protein CDS,PP_0020,234.84,308.03,NP_742190.1,54.50,4.67,308.03,
hypothetical protein CDS,PP_0021,53.11,69.66,NP_742191.1,13.00,1.06,69.66,
hypothetical protein CDS,PP_0022,45.75,60.01,NP_742192.2,2.00,0.91,60.01,
hypothetical protein CDS,PP_0023,204.83,268.66,NP_742193.1,7.00,4.07,268.66,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.22,2.92,NP_742194.1,1.00,0.04,2.92,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,50.00,65.58,NP_742196.1,12.00,0.99,65.58,
membrane protein CDS,PP_0027,0.00,0.00,NP_742197.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,55.92,73.35,NP_742199.1,10.00,1.11,73.35,czcR-I
czrSA CDS,PP_0030,18.62,24.42,NP_742200.1,7.00,0.37,24.42,czrSA
hypothetical protein CDS,PP_0031,12.84,16.84,NP_742201.1,2.00,0.26,16.84,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,0.00,0.00,NP_742203.1,0.00,0.00,0.00,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,8.99,11.79,NP_742205.1,1.00,0.18,11.79,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,2.93,3.84,NP_742207.1,1.00,0.06,3.84,oprP
hypothetical protein CDS,PP_0039,29.43,38.61,NP_742209.1,8.00,0.59,38.61,
hypothetical protein CDS,PP_0040,100.66,132.03,NP_742210.1,6.00,2.00,132.03,
cadA-I CDS,PP_0041,9.45,12.39,NP_742211.1,5.00,0.19,12.39,cadA-I
hypothetical protein CDS,PP_0042,11.65,15.28,NP_742212.2,1.00,0.23,15.28,
czcA-I CDS,PP_0043,5.97,7.83,NP_742213.1,5.00,0.12,7.83,czcA-I
czcB-I CDS,PP_0044,3.02,3.96,NP_742214.1,1.00,0.06,3.96,czcB-I
czcC-I CDS,PP_0045,2.97,3.89,NP_742215.1,1.00,0.06,3.89,czcC-I
opdT-I CDS,PP_0046,8.43,11.05,NP_742216.1,3.00,0.17,11.05,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,27.02,35.44,NP_742219.1,10.50,0.54,35.44,
hypothetical protein CDS,PP_0050,27.75,36.41,NP_742220.1,3.00,0.55,36.41,
sigma-54 dependent transcriptional regulator CDS,PP_0051,29.19,38.29,NP_742221.1,10.00,0.58,38.29,
beta-lactamase domain-containing protein CDS,PP_0052,61.84,81.12,NP_742222.1,14.50,1.23,81.12,
sulfide:quinone oxidoreductase CDS,PP_0053,40.16,52.67,NP_742223.1,13.50,0.80,52.67,
membrane protein CDS,PP_0054,15.40,20.20,NP_742224.1,3.50,0.31,20.20,
transcriptional regulator CDS,PP_0055,53.13,69.69,NP_742225.1,12.50,1.06,69.69,
betA-I CDS,PP_0056,43.39,56.91,NP_742226.1,19.00,0.86,56.91,betA-I
major facilitator family transporter CDS,PP_0057,13.98,18.34,NP_742227.1,6.00,0.28,18.34,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,115.26,151.18,NP_742228.1,24.00,2.29,151.18,
gmhB CDS,PP_0059,57.19,75.02,NP_742229.1,8.00,1.14,75.02,gmhB
glyS CDS,PP_0060,158.88,208.40,NP_742230.1,86.50,3.16,208.40,glyS
glyQ CDS,PP_0061,272.75,357.75,NP_742231.1,68.50,5.43,357.75,glyQ
tag CDS,PP_0062,102.57,134.54,NP_742232.1,15.00,2.04,134.54,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,110.52,144.96,NP_742233.1,26.00,2.20,144.96,
hypothetical protein CDS,PP_0064,113.84,149.32,NP_742234.1,9.50,2.26,149.32,
trkA CDS,PP_0065,92.03,120.71,NP_742235.1,33.50,1.83,120.71,trkA
rsmB CDS,PP_0066,43.19,56.65,NP_742236.1,15.00,0.86,56.65,rsmB
fmt CDS,PP_0067,52.59,68.99,NP_742237.1,13.00,1.05,68.99,fmt
def-I CDS,PP_0068,230.80,302.73,NP_742238.1,31.00,4.59,302.73,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,0.00,0.00,NP_742239.1,0.00,0.00,0.00,
tsaC CDS,PP_0070,81.18,106.48,NP_742240.1,12.00,1.61,106.48,tsaC
hypothetical protein CDS,PP_0071,90.68,118.95,NP_742241.2,8.00,1.80,118.95,
qor-I CDS,PP_0072,293.33,384.75,NP_742242.1,76.00,5.83,384.75,qor-I
hemF CDS,PP_0073,47.60,62.43,NP_742243.1,11.50,0.95,62.43,hemF
aroE CDS,PP_0074,57.19,75.02,NP_742244.1,12.50,1.14,75.02,aroE
choline sulfate transporter CDS,PP_0075,16.87,22.13,NP_742245.1,7.00,0.34,22.13,
choline betaine-binding protein CDS,PP_0076,49.02,64.30,NP_742246.2,12.00,0.98,64.30,
betC CDS,PP_0077,14.92,19.57,NP_742247.1,6.00,0.30,19.57,betC
transcriptional regulator CDS,PP_0079,25.16,33.01,NP_742249.1,6.00,0.50,33.01,
hypothetical protein CDS,PP_0080,21.38,28.04,NP_742250.1,3.50,0.43,28.04,
hypothetical protein CDS,PP_0081,35.51,46.58,NP_742251.1,3.50,0.71,46.58,
trpA CDS,PP_0082,69.90,91.69,NP_742252.1,15.00,1.39,91.69,trpA
trpB CDS,PP_0083,130.16,170.73,NP_742253.1,42.00,2.59,170.73,trpB
trpI CDS,PP_0084,42.08,55.20,NP_742254.1,10.00,0.84,55.20,trpI
hypothetical protein CDS,PP_0085,258.59,339.19,NP_742255.1,33.50,5.14,339.19,
hypothetical protein CDS,PP_0086,148.54,194.84,NP_742256.1,8.50,2.95,194.84,
hypothetical protein CDS,PP_0087,228.77,300.07,NP_742257.1,16.00,4.55,300.07,
alkanal monooxygenase CDS,PP_0088,90.14,118.24,NP_742258.1,24.00,1.79,118.24,
osmC CDS,PP_0089,155.06,203.39,NP_742259.1,17.50,3.08,203.39,osmC
hypothetical protein CDS,PP_0090,196.99,258.39,NP_742260.1,15.50,3.92,258.39,
putative lipoprotein CDS,PP_0091,118.53,155.47,NP_742261.1,13.00,2.36,155.47,
putative lipoprotein CDS,PP_0092,109.41,143.51,NP_742262.1,12.00,2.18,143.51,
zinc protease CDS,PP_0093,24.53,32.18,NP_742263.2,7.00,0.49,32.18,
5'-nucleotidase CDS,PP_0094,69.58,91.26,NP_742264.1,12.00,1.38,91.26,
