Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,211.38,288.85,NP_742171.1,311.50,26.89,288.85,parB
parA CDS,PP_0002,305.55,417.54,NP_742172.1,408.50,38.87,417.54,parA
rsmG CDS,PP_0003,207.02,282.90,NP_742173.1,227.50,26.33,282.90,rsmG
trmF CDS,PP_0004,225.12,307.63,NP_742174.1,720.50,28.64,307.63,trmF
trmE CDS,PP_0005,61.36,83.85,NP_742175.1,142.00,7.80,83.85,trmE
oxaA CDS,PP_0006,385.26,526.46,NP_742176.1,1094.50,49.00,526.46,oxaA
yidD CDS,PP_0007,826.00,1128.73,NP_742177.1,343.00,105.07,1128.73,yidD
rnpA CDS,PP_0008,2158.27,2949.28,NP_742178.1,1475.50,274.53,2949.28,rnpA
rpmH CDS,PP_0009,3054.19,4173.57,NP_742179.1,696.00,388.49,4173.57,rpmH
dnaA CDS,PP_0010,278.29,380.28,NP_742180.1,714.50,35.40,380.28,dnaA
dnaN CDS,PP_0011,367.30,501.92,NP_742181.1,684.50,46.72,501.92,dnaN
recF CDS,PP_0012,289.23,395.23,NP_742182.1,539.00,36.79,395.23,recF
gyrB CDS,PP_0013,243.47,332.71,NP_742183.1,995.00,30.97,332.71,gyrB
transposase CDS,PP_0014,9.53,13.02,NP_742184.2,31.50,1.21,13.02,
transposon protein CDS,PP_0015,25.61,35.00,NP_742185.1,41.50,3.26,35.00,
hypothetical protein CDS,PP_0016,34.92,47.72,NP_742186.1,113.00,4.44,47.72,
transcriptional regulator CDS,PP_0017,212.28,290.08,NP_742187.1,129.00,27.00,290.08,
hypothetical protein CDS,PP_0018,769.15,1051.04,NP_742188.1,1094.50,97.83,1051.04,
hypothetical protein CDS,PP_0019,661.48,903.92,NP_742189.1,780.50,84.14,903.92,
hypothetical protein CDS,PP_0020,575.50,786.43,NP_742190.1,851.00,73.20,786.43,
hypothetical protein CDS,PP_0021,62.83,85.86,NP_742191.1,98.00,7.99,85.86,
hypothetical protein CDS,PP_0022,100.53,137.37,NP_742192.2,28.00,12.79,137.37,
hypothetical protein CDS,PP_0023,863.35,1179.78,NP_742193.1,188.00,109.82,1179.78,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.40,1.91,NP_742194.1,4.00,0.18,1.91,
hypothetical protein CDS,PP_0025,7.74,10.58,NP_742195.1,2.00,0.99,10.58,
cobalt/cadmium/zinc exporter CDS,PP_0026,25.50,34.85,NP_742196.1,39.00,3.24,34.85,
membrane protein CDS,PP_0027,15.45,21.11,NP_742197.1,11.50,1.97,21.11,
hypothetical protein CDS,PP_0028,8.15,11.14,NP_742198.1,4.50,1.04,11.14,
czcR-I CDS,PP_0029,50.03,68.36,NP_742199.1,57.00,6.36,68.36,czcR-I
czrSA CDS,PP_0030,33.40,45.64,NP_742200.1,80.00,4.25,45.64,czrSA
hypothetical protein CDS,PP_0031,7.05,9.64,NP_742201.1,7.00,0.90,9.64,
hypothetical protein CDS,PP_0032,8.01,10.94,NP_742202.1,3.00,1.02,10.94,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.94,10.85,NP_742203.1,19.50,1.01,10.85,
bactoprenol glycosyl-transferase CDS,PP_0034,4.52,6.17,NP_742204.1,7.50,0.57,6.17,
bactoprenol-linked glycose transferase CDS,PP_0035,8.46,11.56,NP_742205.1,6.00,1.08,11.56,
transcriptional regulator CDS,PP_0036,3.67,5.01,NP_742206.1,6.00,0.47,5.01,
oprP CDS,PP_0037,6.89,9.41,NP_742207.1,15.00,0.88,9.41,oprP
hypothetical protein CDS,PP_0039,51.39,70.22,NP_742209.1,89.00,6.54,70.22,
hypothetical protein CDS,PP_0040,147.44,201.48,NP_742210.1,56.00,18.75,201.48,
cadA-I CDS,PP_0041,7.71,10.53,NP_742211.1,26.00,0.98,10.53,cadA-I
hypothetical protein CDS,PP_0042,10.97,14.99,NP_742212.2,6.00,1.40,14.99,
czcA-I CDS,PP_0043,3.37,4.61,NP_742213.1,18.00,0.43,4.61,czcA-I
czcB-I CDS,PP_0044,7.10,9.71,NP_742214.1,15.00,0.90,9.71,czcB-I
czcC-I CDS,PP_0045,9.31,12.73,NP_742215.1,20.00,1.18,12.73,czcC-I
opdT-I CDS,PP_0046,3.97,5.42,NP_742216.1,9.00,0.50,5.42,opdT-I
czcR-II CDS,PP_0047,5.27,7.20,NP_742217.1,6.00,0.67,7.20,czcR-II
hypothetical protein CDS,PP_0048,10.97,14.99,NP_742218.1,6.00,1.40,14.99,
hypothetical protein CDS,PP_0049,52.30,71.46,NP_742219.1,129.50,6.65,71.46,
hypothetical protein CDS,PP_0050,29.04,39.68,NP_742220.1,20.00,3.69,39.68,
sigma-54 dependent transcriptional regulator CDS,PP_0051,52.69,72.00,NP_742221.1,115.00,6.70,72.00,
beta-lactamase domain-containing protein CDS,PP_0052,58.57,80.04,NP_742222.1,87.50,7.45,80.04,
sulfide:quinone oxidoreductase CDS,PP_0053,47.85,65.39,NP_742223.1,102.50,6.09,65.39,
membrane protein CDS,PP_0054,54.55,74.54,NP_742224.1,79.00,6.94,74.54,
transcriptional regulator CDS,PP_0055,38.03,51.96,NP_742225.1,57.00,4.84,51.96,
betA-I CDS,PP_0056,8.96,12.24,NP_742226.1,25.00,1.14,12.24,betA-I
major facilitator family transporter CDS,PP_0057,13.16,17.99,NP_742227.1,36.00,1.67,17.99,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,67.83,92.69,NP_742228.1,90.00,8.63,92.69,
gmhB CDS,PP_0059,154.83,211.58,NP_742229.1,138.00,19.69,211.58,gmhB
glyS CDS,PP_0060,268.67,367.14,NP_742230.1,932.00,34.17,367.14,glyS
glyQ CDS,PP_0061,429.31,586.65,NP_742231.1,687.00,54.61,586.65,glyQ
tag CDS,PP_0062,96.59,131.99,NP_742232.1,90.00,12.29,131.99,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,112.08,153.15,NP_742233.1,168.00,14.26,153.15,
hypothetical protein CDS,PP_0064,99.67,136.21,NP_742234.1,53.00,12.68,136.21,
trkA CDS,PP_0065,40.96,55.97,NP_742235.1,95.00,5.21,55.97,trkA
rsmB CDS,PP_0066,57.16,78.11,NP_742236.1,126.50,7.27,78.11,rsmB
fmt CDS,PP_0067,85.08,116.27,NP_742237.1,134.00,10.82,116.27,fmt
def-I CDS,PP_0068,393.19,537.29,NP_742238.1,336.50,50.01,537.29,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,16.73,22.86,NP_742239.1,31.00,2.13,22.86,
tsaC CDS,PP_0070,94.49,129.12,NP_742240.1,89.00,12.02,129.12,tsaC
hypothetical protein CDS,PP_0071,85.39,116.69,NP_742241.2,48.00,10.86,116.69,
qor-I CDS,PP_0072,226.54,309.57,NP_742242.1,374.00,28.82,309.57,qor-I
hemF CDS,PP_0073,164.34,224.57,NP_742243.1,253.00,20.90,224.57,hemF
aroE CDS,PP_0074,129.25,176.62,NP_742244.1,180.00,16.44,176.62,aroE
choline sulfate transporter CDS,PP_0075,28.75,39.29,NP_742245.1,76.00,3.66,39.29,
choline betaine-binding protein CDS,PP_0076,33.98,46.43,NP_742246.2,53.00,4.32,46.43,
