Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,34.78,46.15,NP_742171.1,5.00,0.43,46.15,parB
parA CDS,PP_0002,107.33,142.43,NP_742172.1,14.00,1.33,142.43,parA
rsmG CDS,PP_0003,55.96,74.26,NP_742173.1,6.00,0.69,74.26,rsmG
trmF CDS,PP_0004,57.64,76.50,NP_742174.1,18.00,0.71,76.50,trmF
trmE CDS,PP_0005,62.00,82.28,NP_742175.1,14.00,0.77,82.28,trmE
oxaA CDS,PP_0006,10.82,14.36,NP_742176.1,3.00,0.13,14.36,oxaA
yidD CDS,PP_0007,123.41,163.77,NP_742177.1,5.00,1.53,163.77,yidD
rnpA CDS,PP_0008,14.99,19.90,NP_742178.1,1.00,0.19,19.90,rnpA
rpmH CDS,PP_0009,0.00,0.00,NP_742179.1,0.00,0.00,0.00,rpmH
dnaA CDS,PP_0010,51.90,68.87,NP_742180.1,13.00,0.64,68.87,dnaA
dnaN CDS,PP_0011,55.00,72.99,NP_742181.1,10.00,0.68,72.99,dnaN
recF CDS,PP_0012,46.75,62.04,NP_742182.1,8.50,0.58,62.04,recF
gyrB CDS,PP_0013,28.84,38.27,NP_742183.1,11.50,0.36,38.27,gyrB
transposase CDS,PP_0014,12.40,16.45,NP_742184.2,4.00,0.15,16.45,
transposon protein CDS,PP_0015,37.95,50.36,NP_742185.1,6.00,0.47,50.36,
hypothetical protein CDS,PP_0016,57.01,75.66,NP_742186.1,18.00,0.71,75.66,
transcriptional regulator CDS,PP_0017,236.13,313.35,NP_742187.1,14.00,2.92,313.35,
hypothetical protein CDS,PP_0018,525.79,697.75,NP_742188.1,73.00,6.50,697.75,
hypothetical protein CDS,PP_0019,1793.75,2380.38,NP_742189.1,206.50,22.19,2380.38,
hypothetical protein CDS,PP_0020,675.80,896.82,NP_742190.1,97.50,8.36,896.82,
hypothetical protein CDS,PP_0021,26.28,34.88,NP_742191.1,4.00,0.33,34.88,
hypothetical protein CDS,PP_0022,294.39,390.67,NP_742192.2,8.00,3.64,390.67,
hypothetical protein CDS,PP_0023,6636.64,8807.10,NP_742193.1,141.00,82.09,8807.10,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,39.69,52.66,NP_742195.1,1.00,0.49,52.66,
cobalt/cadmium/zinc exporter CDS,PP_0026,123.98,164.53,NP_742196.1,18.50,1.53,164.53,
membrane protein CDS,PP_0027,34.42,45.68,NP_742197.1,2.50,0.43,45.68,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,80.96,107.43,NP_742199.1,9.00,1.00,107.43,czcR-I
czrSA CDS,PP_0030,29.95,39.75,NP_742200.1,7.00,0.37,39.75,czrSA
hypothetical protein CDS,PP_0031,10.33,13.70,NP_742201.1,1.00,0.13,13.70,
hypothetical protein CDS,PP_0032,109.40,145.18,NP_742202.1,4.00,1.35,145.18,
undecaprenyl-glycosyl transferase CDS,PP_0033,0.00,0.00,NP_742203.1,0.00,0.00,0.00,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
