Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,195.63,216.09,NP_742171.1,693.00,59.87,216.09,parB
parA CDS,PP_0002,287.05,317.07,NP_742172.1,922.50,87.84,317.07,parA
rsmG CDS,PP_0003,210.48,232.49,NP_742173.1,556.00,64.41,232.49,rsmG
trmF CDS,PP_0004,211.02,233.09,NP_742174.1,1623.50,64.58,233.09,trmF
trmE CDS,PP_0005,131.58,145.34,NP_742175.1,732.00,40.27,145.34,trmE
oxaA CDS,PP_0006,105.80,116.86,NP_742176.1,722.50,32.38,116.86,oxaA
yidD CDS,PP_0007,133.24,147.17,NP_742177.1,133.00,40.77,147.17,yidD
rnpA CDS,PP_0008,240.36,265.49,NP_742178.1,395.00,73.55,265.49,rnpA
rpmH CDS,PP_0009,661.74,730.95,NP_742179.1,362.50,202.50,730.95,rpmH
dnaA CDS,PP_0010,312.39,345.06,NP_742180.1,1928.00,95.60,345.06,dnaA
dnaN CDS,PP_0011,419.33,463.19,NP_742181.1,1878.50,128.32,463.19,dnaN
recF CDS,PP_0012,182.49,201.57,NP_742182.1,817.50,55.84,201.57,recF
gyrB CDS,PP_0013,265.07,292.79,NP_742183.1,2604.00,81.12,292.79,gyrB
transposase CDS,PP_0014,6.73,7.43,NP_742184.2,53.50,2.06,7.43,
transposon protein CDS,PP_0015,29.91,33.03,NP_742185.1,116.50,9.15,33.03,
hypothetical protein CDS,PP_0016,39.21,43.31,NP_742186.1,305.00,12.00,43.31,
transcriptional regulator CDS,PP_0017,350.49,387.15,NP_742187.1,512.00,107.26,387.15,
hypothetical protein CDS,PP_0018,598.27,660.84,NP_742188.1,2046.50,183.08,660.84,
hypothetical protein CDS,PP_0019,857.79,947.50,NP_742189.1,2433.00,262.50,947.50,
hypothetical protein CDS,PP_0020,369.80,408.48,NP_742190.1,1314.50,113.17,408.48,
hypothetical protein CDS,PP_0021,39.47,43.60,NP_742191.1,148.00,12.08,43.60,
hypothetical protein CDS,PP_0022,179.23,197.97,NP_742192.2,120.00,54.85,197.97,
hypothetical protein CDS,PP_0023,1337.28,1477.14,NP_742193.1,700.00,409.23,1477.14,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.63,4.01,NP_742194.1,25.00,1.11,4.01,
hypothetical protein CDS,PP_0025,6.44,7.12,NP_742195.1,4.00,1.97,7.12,
cobalt/cadmium/zinc exporter CDS,PP_0026,160.62,177.42,NP_742196.1,590.50,49.15,177.42,
membrane protein CDS,PP_0027,40.51,44.75,NP_742197.1,72.50,12.40,44.75,
hypothetical protein CDS,PP_0028,10.55,11.65,NP_742198.1,14.00,3.23,11.65,
czcR-I CDS,PP_0029,125.23,138.33,NP_742199.1,343.00,38.32,138.33,czcR-I
czrSA CDS,PP_0030,87.62,96.78,NP_742200.1,504.50,26.81,96.78,czrSA
hypothetical protein CDS,PP_0031,9.01,9.95,NP_742201.1,21.50,2.76,9.95,
hypothetical protein CDS,PP_0032,4.44,4.90,NP_742202.1,4.00,1.36,4.90,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.25,5.80,NP_742203.1,31.00,1.61,5.80,
bactoprenol glycosyl-transferase CDS,PP_0034,4.13,4.56,NP_742204.1,16.50,1.26,4.56,
bactoprenol-linked glycose transferase CDS,PP_0035,8.51,9.40,NP_742205.1,14.50,2.60,9.40,
transcriptional regulator CDS,PP_0036,1.27,1.40,NP_742206.1,5.00,0.39,1.40,
oprP CDS,PP_0037,5.35,5.91,NP_742207.1,28.00,1.64,5.91,oprP
hypothetical protein CDS,PP_0039,30.02,33.16,NP_742209.1,125.00,9.19,33.16,
hypothetical protein CDS,PP_0040,94.20,104.05,NP_742210.1,86.00,28.83,104.05,
cadA-I CDS,PP_0041,10.73,11.85,NP_742211.1,87.00,3.28,11.85,cadA-I
hypothetical protein CDS,PP_0042,2.28,2.52,NP_742212.2,3.00,0.70,2.52,
czcA-I CDS,PP_0043,7.17,7.92,NP_742213.1,92.00,2.19,7.92,czcA-I
czcB-I CDS,PP_0044,8.08,8.92,NP_742214.1,41.00,2.47,8.92,czcB-I
czcC-I CDS,PP_0045,6.20,6.85,NP_742215.1,32.00,1.90,6.85,czcC-I
opdT-I CDS,PP_0046,6.42,7.09,NP_742216.1,35.00,1.96,7.09,opdT-I
czcR-II CDS,PP_0047,3.29,3.63,NP_742217.1,9.00,1.01,3.63,czcR-II
hypothetical protein CDS,PP_0048,3.80,4.20,NP_742218.1,5.00,1.16,4.20,
hypothetical protein CDS,PP_0049,169.08,186.77,NP_742219.1,1006.50,51.74,186.77,
hypothetical protein CDS,PP_0050,18.12,20.02,NP_742220.1,30.00,5.55,20.02,
sigma-54 dependent transcriptional regulator CDS,PP_0051,57.75,63.79,NP_742221.1,303.00,17.67,63.79,
beta-lactamase domain-containing protein CDS,PP_0052,164.43,181.63,NP_742222.1,590.50,50.32,181.63,
sulfide:quinone oxidoreductase CDS,PP_0053,110.21,121.74,NP_742223.1,567.50,33.73,121.74,
membrane protein CDS,PP_0054,70.95,78.37,NP_742224.1,247.00,21.71,78.37,
transcriptional regulator CDS,PP_0055,45.24,49.97,NP_742225.1,163.00,13.84,49.97,
betA-I CDS,PP_0056,203.80,225.12,NP_742226.1,1367.00,62.37,225.12,betA-I
major facilitator family transporter CDS,PP_0057,52.03,57.47,NP_742227.1,342.00,15.92,57.47,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,47.97,52.99,NP_742228.1,153.00,14.68,52.99,
gmhB CDS,PP_0059,73.28,80.94,NP_742229.1,157.00,22.42,80.94,gmhB
glyS CDS,PP_0060,172.27,190.29,NP_742230.1,1436.50,52.72,190.29,glyS
glyQ CDS,PP_0061,266.07,293.90,NP_742231.1,1023.50,81.42,293.90,glyQ
tag CDS,PP_0062,110.72,122.30,NP_742232.1,248.00,33.88,122.30,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,58.28,64.38,NP_742233.1,210.00,17.83,64.38,
hypothetical protein CDS,PP_0064,45.38,50.12,NP_742234.1,58.00,13.89,50.12,
trkA CDS,PP_0065,65.65,72.51,NP_742235.1,366.00,20.09,72.51,trkA
rsmB CDS,PP_0066,36.66,40.49,NP_742236.1,195.00,11.22,40.49,rsmB
fmt CDS,PP_0067,38.30,42.31,NP_742237.1,145.00,11.72,42.31,fmt
def-I CDS,PP_0068,155.06,171.28,NP_742238.1,319.00,47.45,171.28,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,33.55,37.06,NP_742239.1,149.50,10.27,37.06,
tsaC CDS,PP_0070,112.84,124.64,NP_742240.1,255.50,34.53,124.64,tsaC
hypothetical protein CDS,PP_0071,43.66,48.23,NP_742241.2,59.00,13.36,48.23,
qor-I CDS,PP_0072,387.81,428.36,NP_742242.1,1539.00,118.68,428.36,qor-I
hemF CDS,PP_0073,70.26,77.61,NP_742243.1,260.00,21.50,77.61,hemF
aroE CDS,PP_0074,49.89,55.10,NP_742244.1,167.00,15.27,55.10,aroE
choline sulfate transporter CDS,PP_0075,15.74,17.38,NP_742245.1,100.00,4.82,17.38,
choline betaine-binding protein CDS,PP_0076,55.21,60.98,NP_742246.2,207.00,16.89,60.98,
betC CDS,PP_0077,6.98,7.71,NP_742247.1,43.00,2.14,7.71,betC
transcriptional regulator CDS,PP_0079,11.77,13.01,NP_742249.1,43.00,3.60,13.01,
hypothetical protein CDS,PP_0080,26.72,29.51,NP_742250.1,67.00,8.18,29.51,
hypothetical protein CDS,PP_0081,56.31,62.20,NP_742251.1,85.00,17.23,62.20,
trpA CDS,PP_0082,141.78,156.61,NP_742252.1,466.00,43.39,156.61,trpA
trpB CDS,PP_0083,224.79,248.30,NP_742253.1,1111.00,68.79,248.30,trpB
trpI CDS,PP_0084,23.49,25.95,NP_742254.1,85.50,7.19,25.95,trpI
hypothetical protein CDS,PP_0085,116.67,128.87,NP_742255.1,231.50,35.70,128.87,
hypothetical protein CDS,PP_0086,1061.07,1172.04,NP_742256.1,930.00,324.70,1172.04,
hypothetical protein CDS,PP_0087,877.48,969.25,NP_742257.1,940.00,268.52,969.25,
alkanal monooxygenase CDS,PP_0088,96.37,106.45,NP_742258.1,393.00,29.49,106.45,
osmC CDS,PP_0089,11.86,13.10,NP_742259.1,20.50,3.63,13.10,osmC
hypothetical protein CDS,PP_0090,227.77,251.59,NP_742260.1,274.50,69.70,251.59,
putative lipoprotein CDS,PP_0091,147.63,163.07,NP_742261.1,248.00,45.18,163.07,
putative lipoprotein CDS,PP_0092,50.00,55.23,NP_742262.1,84.00,15.30,55.23,
zinc protease CDS,PP_0093,27.23,30.08,NP_742263.2,119.00,8.33,30.08,
5'-nucleotidase CDS,PP_0094,60.19,66.49,NP_742264.1,159.00,18.42,66.49,
hypothetical protein CDS,PP_0095,49.38,54.54,NP_742265.1,110.00,15.11,54.54,
prlC CDS,PP_0096,242.72,268.10,NP_742266.1,2021.00,74.28,268.10,prlC
hypothetical protein CDS,PP_0097,193.57,213.81,NP_742267.1,221.50,59.24,213.81,
hypothetical protein CDS,PP_0098,71.52,79.01,NP_742268.1,50.50,21.89,79.01,
hypothetical protein CDS,PP_0099,5.82,6.43,NP_742269.1,25.00,1.78,6.43,
cynT CDS,PP_0100,547.99,605.30,NP_742270.1,1601.00,167.69,605.30,cynT
sulfate transporter CDS,PP_0101,8.12,8.97,NP_742271.1,50.00,2.48,8.97,
cytochrome c oxidase subunit 2 CDS,PP_0103,103.99,114.87,NP_742273.1,476.00,31.82,114.87,
ctaD CDS,PP_0104,58.98,65.14,NP_742274.1,380.50,18.05,65.14,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,68.02,75.14,NP_742275.1,156.50,20.82,75.14,
cytochrome c oxidase subunit 3 CDS,PP_0106,107.40,118.63,NP_742276.1,387.00,32.87,118.63,
hypothetical protein CDS,PP_0107,48.25,53.30,NP_742277.2,144.50,14.77,53.30,
hypothetical protein CDS,PP_0108,34.93,38.59,NP_742278.1,82.50,10.69,38.59,
membrane protein CDS,PP_0109,36.17,39.95,NP_742279.1,158.50,11.07,39.95,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,47.69,52.68,NP_742280.1,173.00,14.59,52.68,
electron transport protein SCO1/SenC CDS,PP_0111,102.78,113.53,NP_742281.1,264.00,31.45,113.53,
metQ CDS,PP_0112,318.20,351.48,NP_742282.1,995.50,97.37,351.48,metQ
metI CDS,PP_0113,106.17,117.27,NP_742283.1,289.50,32.49,117.27,metI
metN CDS,PP_0114,70.66,78.05,NP_742284.1,289.00,21.62,78.05,metN
katE CDS,PP_0115,11.02,12.17,NP_742285.1,95.50,3.37,12.17,katE
putative lipoprotein CDS,PP_0116,101.81,112.46,NP_742286.1,292.50,31.16,112.46,
znuB CDS,PP_0117,29.59,32.68,NP_742287.1,94.00,9.05,32.68,znuB
znuC CDS,PP_0118,31.20,34.47,NP_742288.1,98.00,9.55,34.47,znuC
zinc uptake regulation protein Zur CDS,PP_0119,41.58,45.93,NP_742289.2,82.00,12.72,45.93,
zinc ABC transporter CDS,PP_0120,53.68,59.29,NP_742290.1,198.00,16.43,59.29,
thrB CDS,PP_0121,87.72,96.89,NP_742291.1,338.50,26.84,96.89,thrB
hypothetical protein CDS,PP_0122,257.14,284.03,NP_742292.1,300.50,78.69,284.03,
polA CDS,PP_0123,79.19,87.47,NP_742293.1,883.00,24.23,87.47,polA
engB CDS,PP_0124,226.20,249.85,NP_742294.1,581.00,69.22,249.85,engB
cytochrome c-type protein CDS,PP_0125,374.54,413.71,NP_742295.1,460.50,114.62,413.71,
cc CDS,PP_0126,166.09,183.46,NP_742296.1,416.50,50.83,183.46,cc
dsbA CDS,PP_0127,362.07,399.94,NP_742297.1,930.00,110.80,399.94,dsbA
hypothetical protein CDS,PP_0128,99.15,109.52,NP_742298.1,344.00,30.34,109.52,
GGDEF domain-containing protein CDS,PP_0129,77.70,85.82,NP_742299.1,611.00,23.78,85.82,
amiD CDS,PP_0130,55.60,61.41,NP_742300.1,178.00,17.01,61.41,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,22.61,24.97,NP_742301.1,147.50,6.92,24.97,
kinB CDS,PP_0132,46.05,50.87,NP_742302.1,333.00,14.09,50.87,kinB
algB CDS,PP_0133,117.92,130.25,NP_742303.1,644.50,36.08,130.25,algB
hypothetical protein CDS,PP_0134,10.49,11.59,NP_742304.1,35.00,3.21,11.59,
hypothetical protein CDS,PP_0135,35.75,39.49,NP_742305.1,23.50,10.94,39.49,
hypothetical protein CDS,PP_0136,30.61,33.81,NP_742306.1,58.50,9.37,33.81,
gltP CDS,PP_0137,11.50,12.70,NP_742307.1,62.00,3.52,12.70,gltP
membrane protein CDS,PP_0138,40.87,45.15,NP_742308.1,204.00,12.51,45.15,
lipoprotein CDS,PP_0139,83.89,92.66,NP_742309.1,216.50,25.67,92.66,
hypothetical protein CDS,PP_0140,75.72,83.64,NP_742310.1,288.50,23.17,83.64,
ABC transporter ATP-binding protein CDS,PP_0141,52.59,58.09,NP_742311.1,169.00,16.09,58.09,
ABC transporter permease CDS,PP_0142,52.59,58.09,NP_742312.1,242.00,16.09,58.09,
membrane protein CDS,PP_0143,32.91,36.35,NP_742313.1,137.00,10.07,36.35,
insulinase family metalloprotease CDS,PP_0144,39.06,43.14,NP_742314.1,223.00,11.95,43.14,
yjbB CDS,PP_0145,42.93,47.42,NP_742315.1,289.00,13.14,47.42,yjbB
ygdQ CDS,PP_0146,72.11,79.65,NP_742316.1,233.50,22.07,79.65,ygdQ
citN CDS,PP_0147,22.89,25.29,NP_742317.1,121.50,7.01,25.29,citN
hypothetical protein CDS,PP_0148,52.94,58.48,NP_742318.1,87.00,16.20,58.48,
hypothetical protein CDS,PP_0149,17.32,19.14,NP_742319.1,137.50,5.30,19.14,
hypothetical protein CDS,PP_0150,53.74,59.36,NP_742320.1,70.00,16.45,59.36,
hypothetical protein CDS,PP_0151,64.96,71.76,NP_742321.1,77.50,19.88,71.76,
hypothetical protein CDS,PP_0152,589.26,650.89,NP_742322.1,911.00,180.32,650.89,
hypothetical protein CDS,PP_0153,2464.41,2722.16,NP_742323.1,2160.00,754.15,2722.16,
scpC CDS,PP_0154,103.43,114.24,NP_742324.1,627.00,31.65,114.24,scpC
pntB CDS,PP_0155,166.27,183.66,NP_742325.1,969.50,50.88,183.66,pntB
pntAA CDS,PP_0156,152.65,168.62,YP_009236895.1,695.00,46.71,168.62,pntAA
gcdR CDS,PP_0157,44.03,48.63,NP_742326.1,164.00,13.47,48.63,gcdR
gcdH CDS,PP_0158,2368.82,2616.56,NP_742327.1,11361.50,724.90,2616.56,gcdH
family III CoA-transferase CDS,PP_0159,1350.58,1491.84,NP_742328.1,6691.50,413.30,1491.84,
ferrioxamine receptor CDS,PP_0160,26.75,29.55,NP_742329.1,270.00,8.19,29.55,
putative transmembrane sensor CDS,PP_0161,136.61,150.90,NP_742330.1,530.50,41.81,150.90,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,157.45,173.92,NP_742331.1,333.50,48.18,173.92,
transcriptional regulator CDS,PP_0163,72.15,79.69,NP_742332.1,202.00,22.08,79.69,
hypothetical protein CDS,PP_0164,54.59,60.30,NP_742333.2,153.50,16.70,60.30,
GGDEF domain-containing protein CDS,PP_0165,104.36,115.28,NP_742334.1,824.50,31.94,115.28,
HlyD family secretion protein CDS,PP_0166,153.02,169.02,NP_742335.1,855.00,46.83,169.02,
paxB CDS,PP_0167,133.96,147.97,NP_742336.1,1172.50,40.99,147.97,paxB
