Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,253.33,318.66,NP_742171.1,928.50,80.10,318.66,parB
parA CDS,PP_0002,402.54,506.36,NP_742172.1,1338.50,127.28,506.36,parA
rsmG CDS,PP_0003,259.77,326.77,NP_742173.1,710.00,82.14,326.77,rsmG
trmF CDS,PP_0004,276.75,348.13,NP_742174.1,2203.00,87.51,348.13,trmF
trmE CDS,PP_0005,62.37,78.45,NP_742175.1,359.00,19.72,78.45,trmE
oxaA CDS,PP_0006,760.20,956.26,NP_742176.1,5371.50,240.37,956.26,oxaA
yidD CDS,PP_0007,1125.10,1415.25,NP_742177.1,1162.00,355.74,1415.25,yidD
rnpA CDS,PP_0008,2276.89,2864.09,NP_742178.1,3871.50,719.93,2864.09,rnpA
rpmH CDS,PP_0009,1702.60,2141.69,NP_742179.1,965.00,538.34,2141.69,rpmH
dnaA CDS,PP_0010,315.94,397.42,NP_742180.1,2017.50,99.90,397.42,dnaA
dnaN CDS,PP_0011,383.06,481.85,NP_742181.1,1775.50,121.12,481.85,dnaN
recF CDS,PP_0012,264.94,333.27,NP_742182.1,1228.00,83.77,333.27,recF
gyrB CDS,PP_0013,313.75,394.66,NP_742183.1,3189.00,99.20,394.66,gyrB
transposase CDS,PP_0014,4.80,6.04,NP_742184.2,39.50,1.52,6.04,
transposon protein CDS,PP_0015,11.17,14.04,NP_742185.1,45.00,3.53,14.04,
hypothetical protein CDS,PP_0016,23.36,29.38,NP_742186.1,188.00,7.39,29.38,
transcriptional regulator CDS,PP_0017,139.60,175.61,NP_742187.1,211.00,44.14,175.61,
hypothetical protein CDS,PP_0018,276.33,347.60,NP_742188.1,978.00,87.37,347.60,
hypothetical protein CDS,PP_0019,323.89,407.42,NP_742189.1,950.50,102.41,407.42,
hypothetical protein CDS,PP_0020,304.12,382.56,NP_742190.1,1118.50,96.16,382.56,
hypothetical protein CDS,PP_0021,47.69,59.99,NP_742191.1,185.00,15.08,59.99,
hypothetical protein CDS,PP_0022,50.52,63.55,NP_742192.2,35.00,15.98,63.55,
hypothetical protein CDS,PP_0023,40.62,51.10,NP_742193.1,22.00,12.84,51.10,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.81,3.53,NP_742194.1,20.00,0.89,3.53,
hypothetical protein CDS,PP_0025,4.67,5.87,NP_742195.1,3.00,1.48,5.87,
cobalt/cadmium/zinc exporter CDS,PP_0026,26.29,33.07,NP_742196.1,100.00,8.31,33.07,
membrane protein CDS,PP_0027,11.61,14.61,NP_742197.1,21.50,3.67,14.61,
hypothetical protein CDS,PP_0028,6.19,7.79,NP_742198.1,8.50,1.96,7.79,
czcR-I CDS,PP_0029,26.29,33.07,NP_742199.1,74.50,8.31,33.07,czcR-I
czrSA CDS,PP_0030,19.47,24.49,NP_742200.1,116.00,6.16,24.49,czrSA
hypothetical protein CDS,PP_0031,7.09,8.92,NP_742201.1,17.50,2.24,8.92,
hypothetical protein CDS,PP_0032,3.22,4.05,NP_742202.1,3.00,1.02,4.05,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.71,8.44,NP_742203.1,41.00,2.12,8.44,
bactoprenol glycosyl-transferase CDS,PP_0034,3.03,3.81,NP_742204.1,12.50,0.96,3.81,
bactoprenol-linked glycose transferase CDS,PP_0035,2.55,3.21,NP_742205.1,4.50,0.81,3.21,
transcriptional regulator CDS,PP_0036,2.46,3.09,NP_742206.1,10.00,0.78,3.09,
oprP CDS,PP_0037,4.62,5.81,NP_742207.1,25.00,1.46,5.81,oprP
hypothetical protein CDS,PP_0039,23.22,29.20,NP_742209.1,100.00,7.34,29.20,
hypothetical protein CDS,PP_0040,26.47,33.29,NP_742210.1,25.00,8.37,33.29,
cadA-I CDS,PP_0041,5.60,7.05,NP_742211.1,47.00,1.77,7.05,cadA-I
hypothetical protein CDS,PP_0042,0.74,0.92,NP_742212.2,1.00,0.23,0.92,
czcA-I CDS,PP_0043,3.58,4.50,NP_742213.1,47.50,1.13,4.50,czcA-I
czcB-I CDS,PP_0044,8.47,10.66,NP_742214.1,44.50,2.68,10.66,czcB-I
czcC-I CDS,PP_0045,4.12,5.18,NP_742215.1,22.00,1.30,5.18,czcC-I
opdT-I CDS,PP_0046,4.96,6.24,NP_742216.1,28.00,1.57,6.24,opdT-I
czcR-II CDS,PP_0047,1.41,1.78,NP_742217.1,4.00,0.45,1.78,czcR-II
hypothetical protein CDS,PP_0048,5.88,7.40,NP_742218.1,8.00,1.86,7.40,
hypothetical protein CDS,PP_0049,29.63,37.27,NP_742219.1,182.50,9.37,37.27,
hypothetical protein CDS,PP_0050,119.68,150.54,NP_742220.1,205.00,37.84,150.54,
sigma-54 dependent transcriptional regulator CDS,PP_0051,37.40,47.04,NP_742221.1,203.00,11.82,47.04,
beta-lactamase domain-containing protein CDS,PP_0052,16.01,20.14,NP_742222.1,59.50,5.06,20.14,
sulfide:quinone oxidoreductase CDS,PP_0053,14.08,17.71,NP_742223.1,75.00,4.45,17.71,
membrane protein CDS,PP_0054,21.51,27.06,NP_742224.1,77.50,6.80,27.06,
transcriptional regulator CDS,PP_0055,23.87,30.03,NP_742225.1,89.00,7.55,30.03,
betA-I CDS,PP_0056,9.94,12.51,NP_742226.1,69.00,3.14,12.51,betA-I
major facilitator family transporter CDS,PP_0057,6.03,7.58,NP_742227.1,41.00,1.91,7.58,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,100.31,126.17,NP_742228.1,331.00,31.72,126.17,
gmhB CDS,PP_0059,213.38,268.40,NP_742229.1,473.00,67.47,268.40,gmhB
glyS CDS,PP_0060,396.17,498.34,NP_742230.1,3418.00,125.26,498.34,glyS
glyQ CDS,PP_0061,502.00,631.47,NP_742231.1,1998.00,158.73,631.47,glyQ
tag CDS,PP_0062,77.67,97.70,NP_742232.1,180.00,24.56,97.70,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,100.85,126.86,NP_742233.1,376.00,31.89,126.86,
hypothetical protein CDS,PP_0064,60.11,75.62,NP_742234.1,79.50,19.01,75.62,
trkA CDS,PP_0065,59.63,75.01,NP_742235.1,344.00,18.86,75.01,trkA
rsmB CDS,PP_0066,80.76,101.59,NP_742236.1,444.50,25.53,101.59,rsmB
fmt CDS,PP_0067,96.12,120.91,NP_742237.1,376.50,30.39,120.91,fmt
def-I CDS,PP_0068,231.85,291.64,NP_742238.1,493.50,73.31,291.64,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,9.65,12.14,NP_742239.1,44.50,3.05,12.14,
tsaC CDS,PP_0070,72.35,91.01,NP_742240.1,169.50,22.88,91.01,tsaC
hypothetical protein CDS,PP_0071,62.94,79.18,NP_742241.2,88.00,19.90,79.18,
qor-I CDS,PP_0072,123.72,155.63,NP_742242.1,508.00,39.12,155.63,qor-I
hemF CDS,PP_0073,142.99,179.87,NP_742243.1,547.50,45.21,179.87,hemF
