Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,19.10,21.51,NP_742171.1,47.00,4.07,21.51,parB
parA CDS,PP_0002,40.76,45.90,NP_742172.1,91.00,8.68,45.90,parA
rsmG CDS,PP_0003,26.98,30.37,NP_742173.1,49.50,5.74,30.37,rsmG
trmF CDS,PP_0004,35.65,40.13,NP_742174.1,190.50,7.59,40.13,trmF
trmE CDS,PP_0005,86.95,97.90,NP_742175.1,336.00,18.52,97.90,trmE
oxaA CDS,PP_0006,11.91,13.41,NP_742176.1,56.50,2.54,13.41,oxaA
yidD CDS,PP_0007,22.35,25.17,NP_742177.1,15.50,4.76,25.17,yidD
rnpA CDS,PP_0008,26.72,30.08,NP_742178.1,30.50,5.69,30.08,rnpA
rpmH CDS,PP_0009,40.73,45.86,NP_742179.1,15.50,8.67,45.86,rpmH
dnaA CDS,PP_0010,23.79,26.79,NP_742180.1,102.00,5.07,26.79,dnaA
dnaN CDS,PP_0011,22.49,25.33,NP_742181.1,70.00,4.79,25.33,dnaN
recF CDS,PP_0012,32.78,36.91,NP_742182.1,102.00,6.98,36.91,recF
gyrB CDS,PP_0013,14.80,16.66,NP_742183.1,101.00,3.15,16.66,gyrB
transposase CDS,PP_0014,4.26,4.79,NP_742184.2,23.50,0.91,4.79,
transposon protein CDS,PP_0015,16.44,18.52,NP_742185.1,44.50,3.50,18.52,
hypothetical protein CDS,PP_0016,32.29,36.36,NP_742186.1,174.50,6.88,36.36,
transcriptional regulator CDS,PP_0017,107.91,121.50,NP_742187.1,109.50,22.98,121.50,
hypothetical protein CDS,PP_0018,227.67,256.35,NP_742188.1,541.00,48.48,256.35,
hypothetical protein CDS,PP_0019,1731.46,1949.53,NP_742189.1,3411.50,368.72,1949.53,
hypothetical protein CDS,PP_0020,563.94,634.97,NP_742190.1,1392.50,120.09,634.97,
hypothetical protein CDS,PP_0021,8.06,9.08,NP_742191.1,21.00,1.72,9.08,
hypothetical protein CDS,PP_0022,442.92,498.71,NP_742192.2,206.00,94.32,498.71,
hypothetical protein CDS,PP_0023,360.27,405.64,NP_742193.1,131.00,76.72,405.64,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.76,4.23,NP_742194.1,18.00,0.80,4.23,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,77.73,87.52,NP_742196.1,198.50,16.55,87.52,
membrane protein CDS,PP_0027,23.73,26.72,NP_742197.1,29.50,5.05,26.72,
hypothetical protein CDS,PP_0028,4.34,4.89,NP_742198.1,4.00,0.92,4.89,
czcR-I CDS,PP_0029,81.73,92.02,NP_742199.1,155.50,17.40,92.02,czcR-I
czrSA CDS,PP_0030,21.88,24.63,NP_742200.1,87.50,4.66,24.63,czrSA
hypothetical protein CDS,PP_0031,7.24,8.15,NP_742201.1,12.00,1.54,8.15,
hypothetical protein CDS,PP_0032,12.78,14.39,NP_742202.1,8.00,2.72,14.39,
undecaprenyl-glycosyl transferase CDS,PP_0033,3.41,3.84,NP_742203.1,14.00,0.73,3.84,
bactoprenol glycosyl-transferase CDS,PP_0034,3.06,3.45,NP_742204.1,8.50,0.65,3.45,
bactoprenol-linked glycose transferase CDS,PP_0035,0.42,0.48,NP_742205.1,0.50,0.09,0.48,
transcriptional regulator CDS,PP_0036,0.73,0.82,NP_742206.1,2.00,0.16,0.82,
oprP CDS,PP_0037,5.23,5.88,NP_742207.1,19.00,1.11,5.88,oprP
hypothetical protein CDS,PP_0039,21.44,24.14,NP_742209.1,62.00,4.57,24.14,
hypothetical protein CDS,PP_0040,37.84,42.61,NP_742210.1,24.00,8.06,42.61,
cadA-I CDS,PP_0041,14.03,15.79,NP_742211.1,79.00,2.99,15.79,cadA-I
hypothetical protein CDS,PP_0042,5.47,6.16,NP_742212.2,5.00,1.17,6.16,
czcA-I CDS,PP_0043,4.66,5.24,NP_742213.1,41.50,0.99,5.24,czcA-I
czcB-I CDS,PP_0044,18.86,21.23,NP_742214.1,66.50,4.02,21.23,czcB-I
czcC-I CDS,PP_0045,19.52,21.98,NP_742215.1,70.00,4.16,21.98,czcC-I
opdT-I CDS,PP_0046,2.38,2.67,NP_742216.1,9.00,0.51,2.67,opdT-I
czcR-II CDS,PP_0047,1.58,1.78,NP_742217.1,3.00,0.34,1.78,czcR-II
hypothetical protein CDS,PP_0048,3.28,3.70,NP_742218.1,3.00,0.70,3.70,
hypothetical protein CDS,PP_0049,62.39,70.25,NP_742219.1,258.00,13.29,70.25,
hypothetical protein CDS,PP_0050,15.65,17.62,NP_742220.1,18.00,3.33,17.62,
sigma-54 dependent transcriptional regulator CDS,PP_0051,6.04,6.80,NP_742221.1,22.00,1.29,6.80,
beta-lactamase domain-containing protein CDS,PP_0052,405.48,456.55,NP_742222.1,1011.50,86.35,456.55,
sulfide:quinone oxidoreductase CDS,PP_0053,174.73,196.73,NP_742223.1,625.00,37.21,196.73,
membrane protein CDS,PP_0054,99.86,112.43,NP_742224.1,241.50,21.26,112.43,
transcriptional regulator CDS,PP_0055,28.76,32.39,NP_742225.1,72.00,6.13,32.39,
betA-I CDS,PP_0056,1458.13,1641.78,NP_742226.1,6794.00,310.51,1641.78,betA-I
major facilitator family transporter CDS,PP_0057,1394.10,1569.69,NP_742227.1,6366.00,296.88,1569.69,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,10.83,12.20,NP_742228.1,24.00,2.31,12.20,
gmhB CDS,PP_0059,2.69,3.03,NP_742229.1,4.00,0.57,3.03,gmhB
glyS CDS,PP_0060,13.64,15.36,NP_742230.1,79.00,2.90,15.36,glyS
glyQ CDS,PP_0061,23.58,26.55,NP_742231.1,63.00,5.02,26.55,glyQ
tag CDS,PP_0062,16.71,18.81,NP_742232.1,26.00,3.56,18.81,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,8.39,9.45,NP_742233.1,21.00,1.79,9.45,
hypothetical protein CDS,PP_0064,47.30,53.26,NP_742234.1,42.00,10.07,53.26,
trkA CDS,PP_0065,34.08,38.38,NP_742235.1,132.00,7.26,38.38,trkA
rsmB CDS,PP_0066,3.52,3.96,NP_742236.1,13.00,0.75,3.96,rsmB
fmt CDS,PP_0067,4.56,5.14,NP_742237.1,12.00,0.97,5.14,fmt
def-I CDS,PP_0068,28.69,32.30,NP_742238.1,41.00,6.11,32.30,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,51.86,58.39,NP_742239.1,160.50,11.04,58.39,
