Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,61.26,73.40,NP_742171.1,140.00,12.11,73.40,parB
parA CDS,PP_0002,105.64,126.55,NP_742172.1,219.00,20.88,126.55,parA
rsmG CDS,PP_0003,59.56,71.36,NP_742173.1,101.50,11.77,71.36,rsmG
trmF CDS,PP_0004,89.36,107.06,NP_742174.1,443.50,17.66,107.06,trmF
trmE CDS,PP_0005,101.43,121.51,NP_742175.1,364.00,20.04,121.51,trmE
oxaA CDS,PP_0006,15.44,18.49,NP_742176.1,68.00,3.05,18.49,oxaA
yidD CDS,PP_0007,56.68,67.91,NP_742177.1,36.50,11.20,67.91,yidD
rnpA CDS,PP_0008,26.41,31.64,NP_742178.1,28.00,5.22,31.64,rnpA
rpmH CDS,PP_0009,38.20,45.77,NP_742179.1,13.50,7.55,45.77,rpmH
dnaA CDS,PP_0010,115.79,138.72,NP_742180.1,461.00,22.88,138.72,dnaA
dnaN CDS,PP_0011,119.21,142.82,NP_742181.1,344.50,23.56,142.82,dnaN
recF CDS,PP_0012,55.71,66.74,NP_742182.1,161.00,11.01,66.74,recF
gyrB CDS,PP_0013,48.68,58.32,NP_742183.1,308.50,9.62,58.32,gyrB
transposase CDS,PP_0014,7.70,9.23,NP_742184.2,39.50,1.52,9.23,
transposon protein CDS,PP_0015,26.46,31.70,NP_742185.1,66.50,5.23,31.70,
hypothetical protein CDS,PP_0016,33.38,39.99,NP_742186.1,167.50,6.60,39.99,
transcriptional regulator CDS,PP_0017,131.06,157.01,NP_742187.1,123.50,25.90,157.01,
hypothetical protein CDS,PP_0018,334.22,400.40,NP_742188.1,737.50,66.05,400.40,
hypothetical protein CDS,PP_0019,1459.25,1748.20,NP_742189.1,2670.00,288.37,1748.20,
hypothetical protein CDS,PP_0020,508.28,608.93,NP_742190.1,1165.50,100.44,608.93,
hypothetical protein CDS,PP_0021,19.43,23.28,NP_742191.1,47.00,3.84,23.28,
hypothetical protein CDS,PP_0022,629.77,754.47,NP_742192.2,272.00,124.45,754.47,
hypothetical protein CDS,PP_0023,556.76,667.00,NP_742193.1,188.00,110.02,667.00,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.60,4.31,NP_742194.1,16.00,0.71,4.31,
hypothetical protein CDS,PP_0025,2.50,2.99,NP_742195.1,1.00,0.49,2.99,
cobalt/cadmium/zinc exporter CDS,PP_0026,63.67,76.28,NP_742196.1,151.00,12.58,76.28,
membrane protein CDS,PP_0027,16.89,20.24,NP_742197.1,19.50,3.34,20.24,
hypothetical protein CDS,PP_0028,6.43,7.70,NP_742198.1,5.50,1.27,7.70,
czcR-I CDS,PP_0029,149.98,179.68,NP_742199.1,265.00,29.64,179.68,czcR-I
czrSA CDS,PP_0030,51.69,61.93,NP_742200.1,192.00,10.21,61.93,czrSA
hypothetical protein CDS,PP_0031,12.99,15.57,NP_742201.1,20.00,2.57,15.57,
hypothetical protein CDS,PP_0032,12.05,14.43,NP_742202.1,7.00,2.38,14.43,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.99,5.98,NP_742203.1,19.00,0.99,5.98,
bactoprenol glycosyl-transferase CDS,PP_0034,3.49,4.19,NP_742204.1,9.00,0.69,4.19,
bactoprenol-linked glycose transferase CDS,PP_0035,3.64,4.36,NP_742205.1,4.00,0.72,4.36,
transcriptional regulator CDS,PP_0036,3.55,4.25,NP_742206.1,9.00,0.70,4.25,
oprP CDS,PP_0037,6.52,7.81,NP_742207.1,22.00,1.29,7.81,oprP
hypothetical protein CDS,PP_0039,61.81,74.05,NP_742209.1,166.00,12.21,74.05,
hypothetical protein CDS,PP_0040,84.90,101.71,NP_742210.1,50.00,16.78,101.71,
cadA-I CDS,PP_0041,15.11,18.10,NP_742211.1,79.00,2.99,18.10,cadA-I
hypothetical protein CDS,PP_0042,8.25,9.89,NP_742212.2,7.00,1.63,9.89,
czcA-I CDS,PP_0043,3.81,4.56,NP_742213.1,31.50,0.75,4.56,czcA-I
czcB-I CDS,PP_0044,12.67,15.18,NP_742214.1,41.50,2.50,15.18,czcB-I
czcC-I CDS,PP_0045,7.51,9.00,NP_742215.1,25.00,1.48,9.00,czcC-I
opdT-I CDS,PP_0046,4.83,5.79,NP_742216.1,17.00,0.95,5.79,opdT-I
czcR-II CDS,PP_0047,5.09,6.10,NP_742217.1,9.00,1.01,6.10,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,48.31,57.87,NP_742219.1,185.50,9.55,57.87,
hypothetical protein CDS,PP_0050,14.98,17.95,NP_742220.1,16.00,2.96,17.95,
sigma-54 dependent transcriptional regulator CDS,PP_0051,21.27,25.49,NP_742221.1,72.00,4.20,25.49,
beta-lactamase domain-containing protein CDS,PP_0052,245.19,293.74,NP_742222.1,568.00,48.45,293.74,
sulfide:quinone oxidoreductase CDS,PP_0053,119.52,143.18,NP_742223.1,397.00,23.62,143.18,
membrane protein CDS,PP_0054,45.64,54.68,NP_742224.1,102.50,9.02,54.68,
transcriptional regulator CDS,PP_0055,20.00,23.97,NP_742225.1,46.50,3.95,23.97,
betA-I CDS,PP_0056,65.64,78.63,NP_742226.1,284.00,12.97,78.63,betA-I
major facilitator family transporter CDS,PP_0057,52.12,62.44,NP_742227.1,221.00,10.30,62.44,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,22.36,26.79,NP_742228.1,46.00,4.42,26.79,
