Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,23.61,26.55,NP_742171.1,56.50,4.89,26.55,parB
parA CDS,PP_0002,38.46,43.25,NP_742172.1,83.50,7.96,43.25,parA
rsmG CDS,PP_0003,36.71,41.28,NP_742173.1,65.50,7.60,41.28,rsmG
trmF CDS,PP_0004,41.08,46.20,NP_742174.1,213.50,8.51,46.20,trmF
trmE CDS,PP_0005,88.08,99.05,NP_742175.1,331.00,18.24,99.05,trmE
oxaA CDS,PP_0006,12.57,14.14,NP_742176.1,58.00,2.60,14.14,oxaA
yidD CDS,PP_0007,21.50,24.18,NP_742177.1,14.50,4.45,24.18,yidD
rnpA CDS,PP_0008,16.67,18.74,NP_742178.1,18.50,3.45,18.74,rnpA
rpmH CDS,PP_0009,45.94,51.66,NP_742179.1,17.00,9.51,51.66,rpmH
dnaA CDS,PP_0010,23.27,26.16,NP_742180.1,97.00,4.82,26.16,dnaA
dnaN CDS,PP_0011,27.26,30.66,NP_742181.1,82.50,5.65,30.66,dnaN
recF CDS,PP_0012,29.58,33.26,NP_742182.1,89.50,6.12,33.26,recF
gyrB CDS,PP_0013,13.86,15.59,NP_742183.1,92.00,2.87,15.59,gyrB
transposase CDS,PP_0014,5.03,5.65,NP_742184.2,27.00,1.04,5.65,
transposon protein CDS,PP_0015,17.48,19.66,NP_742185.1,46.00,3.62,19.66,
hypothetical protein CDS,PP_0016,38.63,43.45,NP_742186.1,203.00,8.00,43.45,
transcriptional regulator CDS,PP_0017,105.40,118.52,NP_742187.1,104.00,21.82,118.52,
hypothetical protein CDS,PP_0018,226.35,254.53,NP_742188.1,523.00,46.87,254.53,
hypothetical protein CDS,PP_0019,1815.58,2041.66,NP_742189.1,3478.50,375.94,2041.66,
hypothetical protein CDS,PP_0020,544.97,612.83,NP_742190.1,1308.50,112.84,612.83,
hypothetical protein CDS,PP_0021,5.53,6.22,NP_742191.1,14.00,1.14,6.22,
hypothetical protein CDS,PP_0022,409.06,460.00,NP_742192.2,185.00,84.70,460.00,
hypothetical protein CDS,PP_0023,322.42,362.56,NP_742193.1,114.00,66.76,362.56,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.22,3.62,NP_742194.1,15.00,0.67,3.62,
hypothetical protein CDS,PP_0025,7.15,8.04,NP_742195.1,3.00,1.48,8.04,
cobalt/cadmium/zinc exporter CDS,PP_0026,69.06,77.66,NP_742196.1,171.50,14.30,77.66,
membrane protein CDS,PP_0027,21.10,23.72,NP_742197.1,25.50,4.37,23.72,
hypothetical protein CDS,PP_0028,11.16,12.55,NP_742198.1,10.00,2.31,12.55,
czcR-I CDS,PP_0029,69.45,78.10,NP_742199.1,128.50,14.38,78.10,czcR-I
czrSA CDS,PP_0030,26.10,29.35,NP_742200.1,101.50,5.40,29.35,czrSA
