Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,89.17,119.13,NP_742171.1,14.00,1.21,119.13,parB
parA CDS,PP_0002,56.17,75.03,NP_742172.1,8.00,0.76,75.03,parA
rsmG CDS,PP_0003,85.41,114.11,NP_742173.1,10.00,1.15,114.11,rsmG
trmF CDS,PP_0004,35.19,47.02,NP_742174.1,12.00,0.48,47.02,trmF
trmE CDS,PP_0005,28.39,37.93,NP_742175.1,7.00,0.38,37.93,trmE
oxaA CDS,PP_0006,3.30,4.41,NP_742176.1,1.00,0.04,4.41,oxaA
yidD CDS,PP_0007,56.51,75.49,NP_742177.1,2.50,0.76,75.49,yidD
rnpA CDS,PP_0008,41.19,55.02,NP_742178.1,3.00,0.56,55.02,rnpA
rpmH CDS,PP_0009,20.59,27.51,NP_742179.1,0.50,0.28,27.51,rpmH
dnaA CDS,PP_0010,56.67,75.70,NP_742180.1,15.50,0.77,75.70,dnaA
dnaN CDS,PP_0011,62.96,84.11,NP_742181.1,12.50,0.85,84.11,dnaN
recF CDS,PP_0012,25.18,33.64,NP_742182.1,5.00,0.34,33.64,recF
gyrB CDS,PP_0013,36.75,49.09,NP_742183.1,16.00,0.50,49.09,gyrB
transposase CDS,PP_0014,4.26,5.69,NP_742184.2,1.50,0.06,5.69,
transposon protein CDS,PP_0015,37.65,50.30,NP_742185.1,6.50,0.51,50.30,
hypothetical protein CDS,PP_0016,37.71,50.37,NP_742186.1,13.00,0.51,50.37,
transcriptional regulator CDS,PP_0017,169.90,226.98,NP_742187.1,11.00,2.30,226.98,
hypothetical protein CDS,PP_0018,408.96,546.33,NP_742188.1,62.00,5.53,546.33,
hypothetical protein CDS,PP_0019,1829.63,2444.24,NP_742189.1,230.00,24.74,2444.24,
hypothetical protein CDS,PP_0020,850.58,1136.30,NP_742190.1,134.00,11.50,1136.30,
hypothetical protein CDS,PP_0021,42.12,56.28,NP_742191.1,7.00,0.57,56.28,
hypothetical protein CDS,PP_0022,134.80,180.08,NP_742192.2,4.00,1.82,180.08,
hypothetical protein CDS,PP_0023,7457.10,9962.08,NP_742193.1,173.00,100.82,9962.08,
membrane-associated metal-dependent hydrolase CDS,PP_0024,9.82,13.12,NP_742194.1,3.00,0.13,13.12,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,67.51,90.19,NP_742196.1,11.00,0.91,90.19,
membrane protein CDS,PP_0027,56.74,75.80,NP_742197.1,4.50,0.77,75.80,
hypothetical protein CDS,PP_0028,8.50,11.36,NP_742198.1,0.50,0.11,11.36,
czcR-I CDS,PP_0029,94.73,126.56,NP_742199.1,11.50,1.28,126.56,czcR-I
czrSA CDS,PP_0030,37.23,49.73,NP_742200.1,9.50,0.50,49.73,czrSA
hypothetical protein CDS,PP_0031,9.46,12.63,NP_742201.1,1.00,0.13,12.63,
hypothetical protein CDS,PP_0032,50.09,66.92,NP_742202.1,2.00,0.68,66.92,
undecaprenyl-glycosyl transferase CDS,PP_0033,3.82,5.11,NP_742203.1,1.00,0.05,5.11,
bactoprenol glycosyl-transferase CDS,PP_0034,11.30,15.10,NP_742204.1,2.00,0.15,15.10,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,8.62,11.52,NP_742207.1,2.00,0.12,11.52,oprP
hypothetical protein CDS,PP_0039,43.36,57.92,NP_742209.1,8.00,0.59,57.92,
hypothetical protein CDS,PP_0040,345.99,462.21,NP_742210.1,14.00,4.68,462.21,
cadA-I CDS,PP_0041,33.40,44.61,NP_742211.1,12.00,0.45,44.61,cadA-I
hypothetical protein CDS,PP_0042,17.16,22.93,NP_742212.2,1.00,0.23,22.93,
czcA-I CDS,PP_0043,3.52,4.70,NP_742213.1,2.00,0.05,4.70,czcA-I
czcB-I CDS,PP_0044,0.00,0.00,NP_742214.1,0.00,0.00,0.00,czcB-I
czcC-I CDS,PP_0045,17.49,23.36,NP_742215.1,4.00,0.24,23.36,czcC-I
opdT-I CDS,PP_0046,4.14,5.53,NP_742216.1,1.00,0.06,5.53,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,98.55,131.65,NP_742219.1,26.00,1.33,131.65,
hypothetical protein CDS,PP_0050,0.00,0.00,NP_742220.1,0.00,0.00,0.00,
sigma-54 dependent transcriptional regulator CDS,PP_0051,12.90,17.24,NP_742221.1,3.00,0.17,17.24,
beta-lactamase domain-containing protein CDS,PP_0052,336.14,449.06,NP_742222.1,53.50,4.54,449.06,
sulfide:quinone oxidoreductase CDS,PP_0053,83.25,111.22,NP_742223.1,19.00,1.13,111.22,
membrane protein CDS,PP_0054,3.24,4.33,NP_742224.1,0.50,0.04,4.33,
transcriptional regulator CDS,PP_0055,18.79,25.10,NP_742225.1,3.00,0.25,25.10,
betA-I CDS,PP_0056,376.75,503.31,NP_742226.1,112.00,5.09,503.31,betA-I
major facilitator family transporter CDS,PP_0057,638.43,852.89,NP_742227.1,186.00,8.63,852.89,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,31.83,42.53,NP_742228.1,4.50,0.43,42.53,
gmhB CDS,PP_0059,5.27,7.03,NP_742229.1,0.50,0.07,7.03,gmhB
glyS CDS,PP_0060,5.41,7.23,NP_742230.1,2.00,0.07,7.23,glyS
glyQ CDS,PP_0061,29.33,39.18,NP_742231.1,5.00,0.40,39.18,glyQ
tag CDS,PP_0062,70.51,94.20,NP_742232.1,7.00,0.95,94.20,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,6.26,8.37,NP_742233.1,1.00,0.08,8.37,
hypothetical protein CDS,PP_0064,88.26,117.91,NP_742234.1,5.00,1.19,117.91,
trkA CDS,PP_0065,44.52,59.47,NP_742235.1,11.00,0.60,59.47,trkA
rsmB CDS,PP_0066,8.48,11.33,NP_742236.1,2.00,0.11,11.33,rsmB
fmt CDS,PP_0067,5.96,7.96,NP_742237.1,1.00,0.08,7.96,fmt
def-I CDS,PP_0068,32.90,43.95,NP_742238.1,3.00,0.44,43.95,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,20.26,27.06,NP_742239.1,4.00,0.27,27.06,
tsaC CDS,PP_0070,69.76,93.19,NP_742240.1,7.00,0.94,93.19,tsaC
hypothetical protein CDS,PP_0071,33.40,44.61,NP_742241.2,2.00,0.45,44.61,
qor-I CDS,PP_0072,210.37,281.03,NP_742242.1,37.00,2.84,281.03,qor-I
hemF CDS,PP_0073,9.15,12.22,NP_742243.1,1.50,0.12,12.22,hemF
aroE CDS,PP_0074,16.85,22.51,NP_742244.1,2.50,0.23,22.51,aroE
choline sulfate transporter CDS,PP_0075,17.75,23.72,NP_742245.1,5.00,0.24,23.72,
choline betaine-binding protein CDS,PP_0076,144.43,192.94,NP_742246.2,24.00,1.95,192.94,
betC CDS,PP_0077,3.66,4.89,NP_742247.1,1.00,0.05,4.89,betC
transcriptional regulator CDS,PP_0079,18.53,24.76,NP_742249.1,3.00,0.25,24.76,
hypothetical protein CDS,PP_0080,18.00,24.04,NP_742250.1,2.00,0.24,24.04,
hypothetical protein CDS,PP_0081,59.79,79.87,NP_742251.1,4.00,0.81,79.87,
trpA CDS,PP_0082,41.19,55.02,NP_742252.1,6.00,0.56,55.02,trpA
trpB CDS,PP_0083,45.65,60.99,NP_742253.1,10.00,0.62,60.99,trpB
trpI CDS,PP_0084,24.80,33.13,NP_742254.1,4.00,0.34,33.13,trpI
hypothetical protein CDS,PP_0085,170.57,227.86,NP_742255.1,15.00,2.31,227.86,
hypothetical protein CDS,PP_0086,1338.64,1788.31,NP_742256.1,52.00,18.10,1788.31,
hypothetical protein CDS,PP_0087,884.62,1181.79,NP_742257.1,42.00,11.96,1181.79,
alkanal monooxygenase CDS,PP_0088,22.13,29.57,NP_742258.1,4.00,0.30,29.57,
osmC CDS,PP_0089,13.05,17.44,NP_742259.1,1.00,0.18,17.44,osmC
hypothetical protein CDS,PP_0090,561.67,750.34,NP_742260.1,30.00,7.59,750.34,
putative lipoprotein CDS,PP_0091,738.71,986.86,NP_742261.1,55.00,9.99,986.86,
putative lipoprotein CDS,PP_0092,40.29,53.83,NP_742262.1,3.00,0.54,53.83,
zinc protease CDS,PP_0093,15.49,20.69,NP_742263.2,3.00,0.21,20.69,
5'-nucleotidase CDS,PP_0094,25.62,34.23,NP_742264.1,3.00,0.35,34.23,
hypothetical protein CDS,PP_0095,10.13,13.53,NP_742265.1,1.00,0.14,13.53,
prlC CDS,PP_0096,102.97,137.56,NP_742266.1,38.00,1.39,137.56,prlC
hypothetical protein CDS,PP_0097,216.90,289.76,NP_742267.1,11.00,2.93,289.76,
hypothetical protein CDS,PP_0098,31.96,42.69,NP_742268.1,1.00,0.43,42.69,
hypothetical protein CDS,PP_0099,10.50,14.03,NP_742269.1,2.00,0.14,14.03,
cynT CDS,PP_0100,254.86,340.47,NP_742270.1,33.00,3.45,340.47,cynT
sulfate transporter CDS,PP_0101,0.00,0.00,NP_742271.1,0.00,0.00,0.00,
cytochrome c oxidase subunit 2 CDS,PP_0103,1037.66,1386.23,NP_742273.1,210.50,14.03,1386.23,
ctaD CDS,PP_0104,608.51,812.92,NP_742274.1,174.00,8.23,812.92,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,348.14,465.09,NP_742275.1,35.50,4.71,465.09,
cytochrome c oxidase subunit 3 CDS,PP_0106,745.16,995.47,NP_742276.1,119.00,10.07,995.47,
hypothetical protein CDS,PP_0107,222.27,296.93,NP_742277.2,29.50,3.01,296.93,
hypothetical protein CDS,PP_0108,133.76,178.69,NP_742278.1,14.00,1.81,178.69,
membrane protein CDS,PP_0109,95.25,127.25,NP_742279.1,18.50,1.29,127.25,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,152.39,203.57,NP_742280.1,24.50,2.06,203.57,
electron transport protein SCO1/SenC CDS,PP_0111,232.79,310.98,NP_742281.1,26.50,3.15,310.98,
metQ CDS,PP_0112,173.09,231.23,NP_742282.1,24.00,2.34,231.23,metQ
metI CDS,PP_0113,28.96,38.69,NP_742283.1,3.50,0.39,38.69,metI
metN CDS,PP_0114,19.31,25.79,NP_742284.1,3.50,0.26,25.79,metN
katE CDS,PP_0115,15.62,20.87,NP_742285.1,6.00,0.21,20.87,katE
putative lipoprotein CDS,PP_0116,109.95,146.89,NP_742286.1,14.00,1.49,146.89,
znuB CDS,PP_0117,10.65,14.23,NP_742287.1,1.50,0.14,14.23,znuB
znuC CDS,PP_0118,50.29,67.18,NP_742288.1,7.00,0.68,67.18,znuC
zinc uptake regulation protein Zur CDS,PP_0119,17.16,22.93,NP_742289.2,1.50,0.23,22.93,
zinc ABC transporter CDS,PP_0120,58.11,77.63,NP_742290.1,9.50,0.79,77.63,
thrB CDS,PP_0121,116.94,156.22,NP_742291.1,20.00,1.58,156.22,thrB
hypothetical protein CDS,PP_0122,415.11,554.55,NP_742292.1,21.50,5.61,554.55,
polA CDS,PP_0123,14.16,18.92,NP_742293.1,7.00,0.19,18.92,polA
engB CDS,PP_0124,263.53,352.06,NP_742294.1,30.00,3.56,352.06,engB
cytochrome c-type protein CDS,PP_0125,697.36,931.61,NP_742295.1,38.00,9.43,931.61,
cc CDS,PP_0126,296.92,396.66,NP_742296.1,33.00,4.01,396.66,cc
dsbA CDS,PP_0127,206.43,275.78,NP_742297.1,23.50,2.79,275.78,dsbA
hypothetical protein CDS,PP_0128,29.27,39.10,NP_742298.1,4.50,0.40,39.10,
GGDEF domain-containing protein CDS,PP_0129,5.74,7.67,NP_742299.1,2.00,0.08,7.67,
amiD CDS,PP_0130,7.05,9.41,NP_742300.1,1.00,0.10,9.41,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,38.04,50.82,NP_742301.1,11.00,0.51,50.82,
kinB CDS,PP_0132,65.53,87.54,NP_742302.1,21.00,0.89,87.54,kinB
algB CDS,PP_0133,127.97,170.96,NP_742303.1,31.00,1.73,170.96,algB
hypothetical protein CDS,PP_0134,6.76,9.04,NP_742304.1,1.00,0.09,9.04,
hypothetical protein CDS,PP_0135,17.16,22.93,NP_742305.1,0.50,0.23,22.93,
hypothetical protein CDS,PP_0136,88.54,118.29,NP_742306.1,7.50,1.20,118.29,
gltP CDS,PP_0137,0.00,0.00,NP_742307.1,0.00,0.00,0.00,gltP
membrane protein CDS,PP_0138,20.34,27.18,NP_742308.1,4.50,0.28,27.18,
lipoprotein CDS,PP_0139,48.09,64.24,NP_742309.1,5.50,0.65,64.24,
hypothetical protein CDS,PP_0140,23.69,31.64,NP_742310.1,4.00,0.32,31.64,
ABC transporter ATP-binding protein CDS,PP_0141,14.04,18.76,NP_742311.1,2.00,0.19,18.76,
ABC transporter permease CDS,PP_0142,19.61,26.20,NP_742312.1,4.00,0.27,26.20,
membrane protein CDS,PP_0143,5.42,7.24,NP_742313.1,1.00,0.07,7.24,
insulinase family metalloprotease CDS,PP_0144,35.57,47.52,NP_742314.1,9.00,0.48,47.52,
yjbB CDS,PP_0145,93.85,125.37,NP_742315.1,28.00,1.27,125.37,yjbB
ygdQ CDS,PP_0146,41.81,55.85,NP_742316.1,6.00,0.57,55.85,ygdQ
citN CDS,PP_0147,21.26,28.40,NP_742317.1,5.00,0.29,28.40,citN
hypothetical protein CDS,PP_0148,288.32,385.17,NP_742318.1,21.00,3.90,385.17,
hypothetical protein CDS,PP_0149,11.37,15.19,NP_742319.1,4.00,0.15,15.19,
hypothetical protein CDS,PP_0150,51.97,69.42,NP_742320.1,3.00,0.70,69.42,
hypothetical protein CDS,PP_0151,18.91,25.27,NP_742321.1,1.00,0.26,25.27,
hypothetical protein CDS,PP_0152,802.70,1072.34,NP_742322.1,55.00,10.85,1072.34,
hypothetical protein CDS,PP_0153,102.97,137.56,NP_742323.1,4.00,1.39,137.56,
scpC CDS,PP_0154,167.48,223.75,NP_742324.1,45.00,2.26,223.75,scpC
pntB CDS,PP_0155,27.09,36.19,NP_742325.1,7.00,0.37,36.19,pntB
pntAA CDS,PP_0156,66.90,89.38,YP_009236895.1,13.50,0.90,89.38,pntAA
gcdR CDS,PP_0157,30.29,40.46,NP_742326.1,5.00,0.41,40.46,gcdR
gcdH CDS,PP_0158,119.96,160.26,NP_742327.1,25.50,1.62,160.26,gcdH
family III CoA-transferase CDS,PP_0159,129.79,173.39,NP_742328.1,28.50,1.75,173.39,
ferrioxamine receptor CDS,PP_0160,24.59,32.86,NP_742329.1,11.00,0.33,32.86,
putative transmembrane sensor CDS,PP_0161,66.82,89.26,NP_742330.1,11.50,0.90,89.26,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,133.15,177.88,NP_742331.1,12.50,1.80,177.88,
