Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,34.54,40.41,NP_742171.1,90.00,7.78,40.41,parB
parA CDS,PP_0002,91.59,107.14,NP_742172.1,216.50,20.64,107.14,parA
rsmG CDS,PP_0003,56.61,66.23,NP_742173.1,110.00,12.76,66.23,rsmG
trmF CDS,PP_0004,66.89,78.24,NP_742174.1,378.50,15.08,78.24,trmF
trmE CDS,PP_0005,144.67,169.24,NP_742175.1,592.00,32.61,169.24,trmE
oxaA CDS,PP_0006,12.94,15.14,NP_742176.1,65.00,2.92,15.14,oxaA
yidD CDS,PP_0007,32.01,37.44,NP_742177.1,23.50,7.21,37.44,yidD
rnpA CDS,PP_0008,30.20,35.32,NP_742178.1,36.50,6.81,35.32,rnpA
rpmH CDS,PP_0009,99.27,116.13,NP_742179.1,40.00,22.37,116.13,rpmH
dnaA CDS,PP_0010,59.26,69.32,NP_742180.1,269.00,13.36,69.32,dnaA
dnaN CDS,PP_0011,63.88,74.73,NP_742181.1,210.50,14.40,74.73,dnaN
recF CDS,PP_0012,61.46,71.89,NP_742182.1,202.50,13.85,71.89,recF
gyrB CDS,PP_0013,33.08,38.69,NP_742183.1,239.00,7.45,38.69,gyrB
transposase CDS,PP_0014,5.99,7.00,NP_742184.2,35.00,1.35,7.00,
transposon protein CDS,PP_0015,9.42,11.02,NP_742185.1,27.00,2.12,11.02,
hypothetical protein CDS,PP_0016,28.31,33.12,NP_742186.1,162.00,6.38,33.12,
transcriptional regulator CDS,PP_0017,117.27,137.18,NP_742187.1,126.00,26.43,137.18,
hypothetical protein CDS,PP_0018,286.56,335.21,NP_742188.1,721.00,64.59,335.21,
hypothetical protein CDS,PP_0019,897.29,1049.65,NP_742189.1,1872.00,202.24,1049.65,
hypothetical protein CDS,PP_0020,318.22,372.25,NP_742190.1,832.00,71.72,372.25,
hypothetical protein CDS,PP_0021,16.68,19.51,NP_742191.1,46.00,3.76,19.51,
hypothetical protein CDS,PP_0022,306.62,358.68,NP_742192.2,151.00,69.11,358.68,
hypothetical protein CDS,PP_0023,244.14,285.60,NP_742193.1,94.00,55.03,285.60,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.17,2.54,NP_742194.1,11.00,0.49,2.54,
hypothetical protein CDS,PP_0025,6.57,7.69,NP_742195.1,3.00,1.48,7.69,
cobalt/cadmium/zinc exporter CDS,PP_0026,99.11,115.94,NP_742196.1,268.00,22.34,115.94,
membrane protein CDS,PP_0027,31.91,37.33,NP_742197.1,42.00,7.19,37.33,
hypothetical protein CDS,PP_0028,6.15,7.19,NP_742198.1,6.00,1.39,7.19,
czcR-I CDS,PP_0029,124.09,145.16,NP_742199.1,250.00,27.97,145.16,czcR-I
czrSA CDS,PP_0030,50.29,58.83,NP_742200.1,213.00,11.34,58.83,czrSA
hypothetical protein CDS,PP_0031,7.41,8.67,NP_742201.1,13.00,1.67,8.67,
hypothetical protein CDS,PP_0032,7.55,8.83,NP_742202.1,5.00,1.70,8.83,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.38,5.12,NP_742203.1,19.00,0.99,5.12,
bactoprenol glycosyl-transferase CDS,PP_0034,2.55,2.99,NP_742204.1,7.50,0.58,2.99,
bactoprenol-linked glycose transferase CDS,PP_0035,1.20,1.40,NP_742205.1,1.50,0.27,1.40,
transcriptional regulator CDS,PP_0036,2.42,2.83,NP_742206.1,7.00,0.55,2.83,
oprP CDS,PP_0037,5.45,6.38,NP_742207.1,21.00,1.23,6.38,oprP
hypothetical protein CDS,PP_0039,16.98,19.86,NP_742209.1,52.00,3.83,19.86,
hypothetical protein CDS,PP_0040,31.27,36.58,NP_742210.1,21.00,7.05,36.58,
cadA-I CDS,PP_0041,10.06,11.77,NP_742211.1,60.00,2.27,11.77,cadA-I
hypothetical protein CDS,PP_0042,9.31,10.89,NP_742212.2,9.00,2.10,10.89,
czcA-I CDS,PP_0043,3.34,3.90,NP_742213.1,31.50,0.75,3.90,czcA-I
czcB-I CDS,PP_0044,17.54,20.52,NP_742214.1,65.50,3.95,20.52,czcB-I
czcC-I CDS,PP_0045,9.48,11.09,NP_742215.1,36.00,2.14,11.09,czcC-I
opdT-I CDS,PP_0046,4.24,4.96,NP_742216.1,17.00,0.96,4.96,opdT-I
czcR-II CDS,PP_0047,2.48,2.90,NP_742217.1,5.00,0.56,2.90,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
