Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,263.64,330.04,NP_742171.1,857.00,74.15,330.04,parB
parA CDS,PP_0002,436.74,546.76,NP_742172.1,1288.00,122.83,546.76,parA
rsmG CDS,PP_0003,305.69,382.68,NP_742173.1,741.00,85.97,382.68,rsmG
trmF CDS,PP_0004,287.54,359.97,NP_742174.1,2030.00,80.87,359.97,trmF
trmE CDS,PP_0005,52.50,65.72,NP_742175.1,268.00,14.76,65.72,trmE
oxaA CDS,PP_0006,462.12,578.52,NP_742176.1,2896.00,129.97,578.52,oxaA
yidD CDS,PP_0007,776.74,972.40,NP_742177.1,711.50,218.45,972.40,yidD
rnpA CDS,PP_0008,1700.53,2128.88,NP_742178.1,2564.50,478.26,2128.88,rnpA
rpmH CDS,PP_0009,2275.77,2849.02,NP_742179.1,1144.00,640.05,2849.02,rpmH
dnaA CDS,PP_0010,333.00,416.88,NP_742180.1,1886.00,93.66,416.88,dnaA
dnaN CDS,PP_0011,367.20,459.69,NP_742181.1,1509.50,103.27,459.69,dnaN
recF CDS,PP_0012,236.69,296.31,NP_742182.1,973.00,66.57,296.31,recF
gyrB CDS,PP_0013,383.76,480.42,NP_742183.1,3459.50,107.93,480.42,gyrB
transposase CDS,PP_0014,4.52,5.66,NP_742184.2,33.00,1.27,5.66,
transposon protein CDS,PP_0015,10.63,13.31,NP_742185.1,38.00,2.99,13.31,
hypothetical protein CDS,PP_0016,20.10,25.17,NP_742186.1,143.50,5.65,25.17,
transcriptional regulator CDS,PP_0017,180.16,225.54,NP_742187.1,241.50,50.67,225.54,
hypothetical protein CDS,PP_0018,140.49,175.88,NP_742188.1,441.00,39.51,175.88,
hypothetical protein CDS,PP_0019,214.00,267.91,NP_742189.1,557.00,60.19,267.91,
hypothetical protein CDS,PP_0020,187.62,234.88,NP_742190.1,612.00,52.77,234.88,
hypothetical protein CDS,PP_0021,47.08,58.94,NP_742191.1,162.00,13.24,58.94,
hypothetical protein CDS,PP_0022,32.55,40.75,NP_742192.2,20.00,9.16,40.75,
hypothetical protein CDS,PP_0023,68.70,86.01,NP_742193.1,33.00,19.32,86.01,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.21,2.77,NP_742194.1,14.00,0.62,2.77,
hypothetical protein CDS,PP_0025,8.78,10.99,NP_742195.1,5.00,2.47,10.99,
cobalt/cadmium/zinc exporter CDS,PP_0026,36.90,46.20,NP_742196.1,124.50,10.38,46.20,
membrane protein CDS,PP_0027,18.27,22.87,NP_742197.1,30.00,5.14,22.87,
hypothetical protein CDS,PP_0028,3.70,4.63,NP_742198.1,4.50,1.04,4.63,
czcR-I CDS,PP_0029,38.59,48.31,NP_742199.1,97.00,10.85,48.31,czcR-I
czrSA CDS,PP_0030,23.37,29.26,NP_742200.1,123.50,6.57,29.26,czrSA
hypothetical protein CDS,PP_0031,3.43,4.29,NP_742201.1,7.50,0.96,4.29,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.83,8.55,NP_742203.1,37.00,1.92,8.55,
bactoprenol glycosyl-transferase CDS,PP_0034,2.73,3.42,NP_742204.1,10.00,0.77,3.42,
bactoprenol-linked glycose transferase CDS,PP_0035,3.20,4.00,NP_742205.1,5.00,0.90,4.00,
transcriptional regulator CDS,PP_0036,1.66,2.08,NP_742206.1,6.00,0.47,2.08,
oprP CDS,PP_0037,6.45,8.08,NP_742207.1,31.00,1.82,8.08,oprP
hypothetical protein CDS,PP_0039,39.79,49.81,NP_742209.1,152.00,11.19,49.81,
hypothetical protein CDS,PP_0040,93.10,116.55,NP_742210.1,78.00,26.18,116.55,
cadA-I CDS,PP_0041,9.54,11.95,NP_742211.1,71.00,2.68,11.95,cadA-I
hypothetical protein CDS,PP_0042,2.49,3.11,NP_742212.2,3.00,0.70,3.11,
czcA-I CDS,PP_0043,6.37,7.97,NP_742213.1,75.00,1.79,7.97,czcA-I
czcB-I CDS,PP_0044,9.88,12.36,NP_742214.1,46.00,2.78,12.36,czcB-I
czcC-I CDS,PP_0045,4.64,5.81,NP_742215.1,22.00,1.31,5.81,czcC-I
opdT-I CDS,PP_0046,3.80,4.75,NP_742216.1,19.00,1.07,4.75,opdT-I
czcR-II CDS,PP_0047,1.99,2.49,NP_742217.1,5.00,0.56,2.49,czcR-II
hypothetical protein CDS,PP_0048,4.14,5.19,NP_742218.1,5.00,1.17,5.19,
hypothetical protein CDS,PP_0049,31.94,39.99,NP_742219.1,174.50,8.98,39.99,
hypothetical protein CDS,PP_0050,30.94,38.73,NP_742220.1,47.00,8.70,38.73,
