Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,265.76,333.14,NP_742171.1,888.00,76.83,333.14,parB
parA CDS,PP_0002,408.40,511.94,NP_742172.1,1238.00,118.07,511.94,parA
rsmG CDS,PP_0003,308.02,386.12,NP_742173.1,767.50,89.05,386.12,rsmG
trmF CDS,PP_0004,291.79,365.77,NP_742174.1,2117.50,84.36,365.77,trmF
trmE CDS,PP_0005,53.55,67.13,NP_742175.1,281.00,15.48,67.13,trmE
oxaA CDS,PP_0006,449.65,563.65,NP_742176.1,2896.50,129.99,563.65,oxaA
yidD CDS,PP_0007,820.45,1028.46,NP_742177.1,772.50,237.19,1028.46,yidD
rnpA CDS,PP_0008,1731.79,2170.86,NP_742178.1,2684.50,500.66,2170.86,rnpA
rpmH CDS,PP_0009,2191.75,2747.44,NP_742179.1,1132.50,633.63,2747.44,rpmH
dnaA CDS,PP_0010,339.43,425.48,NP_742180.1,1976.00,98.13,425.48,dnaA
dnaN CDS,PP_0011,372.85,467.38,NP_742181.1,1575.50,107.79,467.38,dnaN
recF CDS,PP_0012,255.71,320.54,NP_742182.1,1080.50,73.92,320.54,recF
gyrB CDS,PP_0013,377.93,473.74,NP_742183.1,3502.00,109.26,473.74,gyrB
transposase CDS,PP_0014,4.80,6.02,NP_742184.2,36.00,1.39,6.02,
transposon protein CDS,PP_0015,11.70,14.67,NP_742185.1,43.00,3.38,14.67,
hypothetical protein CDS,PP_0016,19.35,24.26,NP_742186.1,142.00,5.59,24.26,
transcriptional regulator CDS,PP_0017,198.13,248.36,NP_742187.1,273.00,57.28,248.36,
hypothetical protein CDS,PP_0018,146.44,183.57,NP_742188.1,472.50,42.34,183.57,
hypothetical protein CDS,PP_0019,207.26,259.81,NP_742189.1,554.50,59.92,259.81,
hypothetical protein CDS,PP_0020,171.79,215.35,NP_742190.1,576.00,49.67,215.35,
hypothetical protein CDS,PP_0021,46.09,57.77,NP_742191.1,163.00,13.32,57.77,
hypothetical protein CDS,PP_0022,41.17,51.61,NP_742192.2,26.00,11.90,51.61,
hypothetical protein CDS,PP_0023,85.06,106.63,NP_742193.1,42.00,24.59,106.63,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.23,1.54,NP_742194.1,8.00,0.36,1.54,
hypothetical protein CDS,PP_0025,10.25,12.84,NP_742195.1,6.00,2.96,12.84,
cobalt/cadmium/zinc exporter CDS,PP_0026,37.20,46.63,NP_742196.1,129.00,10.75,46.63,
membrane protein CDS,PP_0027,16.88,21.17,NP_742197.1,28.50,4.88,21.17,
hypothetical protein CDS,PP_0028,3.60,4.51,NP_742198.1,4.50,1.04,4.51,
czcR-I CDS,PP_0029,30.77,38.57,NP_742199.1,79.50,8.90,38.57,czcR-I
czrSA CDS,PP_0030,20.71,25.97,NP_742200.1,112.50,5.99,25.97,czrSA
hypothetical protein CDS,PP_0031,3.11,3.90,NP_742201.1,7.00,0.90,3.90,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,8.89,11.14,NP_742203.1,49.50,2.57,11.14,
bactoprenol glycosyl-transferase CDS,PP_0034,3.45,4.33,NP_742204.1,13.00,1.00,4.33,
bactoprenol-linked glycose transferase CDS,PP_0035,4.67,5.85,NP_742205.1,7.50,1.35,5.85,
transcriptional regulator CDS,PP_0036,1.62,2.03,NP_742206.1,6.00,0.47,2.03,
oprP CDS,PP_0037,5.47,6.85,NP_742207.1,27.00,1.58,6.85,oprP
hypothetical protein CDS,PP_0039,37.43,46.92,NP_742209.1,147.00,10.82,46.92,
hypothetical protein CDS,PP_0040,89.41,112.08,NP_742210.1,77.00,25.85,112.08,
cadA-I CDS,PP_0041,8.63,10.82,NP_742211.1,66.00,2.50,10.82,cadA-I
hypothetical protein CDS,PP_0042,3.23,4.04,NP_742212.2,4.00,0.93,4.04,
czcA-I CDS,PP_0043,5.37,6.73,NP_742213.1,65.00,1.55,6.73,czcA-I
czcB-I CDS,PP_0044,8.56,10.73,NP_742214.1,41.00,2.48,10.73,czcB-I
