Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,187.91,213.46,NP_742171.1,645.50,55.71,213.46,parB
parA CDS,PP_0002,328.26,372.90,NP_742172.1,1023.00,97.32,372.90,parA
rsmG CDS,PP_0003,243.79,276.94,NP_742173.1,624.50,72.27,276.94,rsmG
trmF CDS,PP_0004,219.42,249.26,NP_742174.1,1637.00,65.05,249.26,trmF
trmE CDS,PP_0005,52.09,59.17,NP_742175.1,281.00,15.44,59.17,trmE
oxaA CDS,PP_0006,376.75,427.98,NP_742176.1,2495.00,111.69,427.98,oxaA
yidD CDS,PP_0007,456.10,518.13,NP_742177.1,441.50,135.22,518.13,yidD
rnpA CDS,PP_0008,895.13,1016.85,NP_742178.1,1426.50,265.37,1016.85,rnpA
rpmH CDS,PP_0009,2558.31,2906.20,NP_742179.1,1359.00,758.44,2906.20,rpmH
dnaA CDS,PP_0010,304.76,346.21,NP_742180.1,1824.00,90.35,346.21,dnaA
dnaN CDS,PP_0011,370.04,420.36,NP_742181.1,1607.50,109.70,420.36,dnaN
recF CDS,PP_0012,213.85,242.93,NP_742182.1,929.00,63.40,242.93,recF
gyrB CDS,PP_0013,276.44,314.04,NP_742183.1,2633.50,81.95,314.04,gyrB
transposase CDS,PP_0014,5.58,6.34,NP_742184.2,43.00,1.65,6.34,
transposon protein CDS,PP_0015,19.99,22.70,NP_742185.1,75.50,5.93,22.70,
hypothetical protein CDS,PP_0016,27.57,31.32,NP_742186.1,208.00,8.17,31.32,
transcriptional regulator CDS,PP_0017,151.78,172.42,NP_742187.1,215.00,45.00,172.42,
hypothetical protein CDS,PP_0018,427.18,485.27,NP_742188.1,1417.00,126.64,485.27,
hypothetical protein CDS,PP_0019,482.82,548.48,NP_742189.1,1328.00,143.14,548.48,
hypothetical protein CDS,PP_0020,268.93,305.50,NP_742190.1,927.00,79.73,305.50,
hypothetical protein CDS,PP_0021,41.26,46.87,NP_742191.1,150.00,12.23,46.87,
hypothetical protein CDS,PP_0022,106.28,120.73,NP_742192.2,69.00,31.51,120.73,
