Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,217.29,266.48,NP_742171.1,535.00,46.25,266.48,parB
parA CDS,PP_0002,407.84,500.17,NP_742172.1,911.00,86.81,500.17,parA
rsmG CDS,PP_0003,244.55,299.91,NP_742173.1,449.00,52.05,299.91,rsmG
trmF CDS,PP_0004,304.26,373.14,NP_742174.1,1627.00,64.76,373.14,trmF
trmE CDS,PP_0005,73.19,89.76,NP_742175.1,283.00,15.58,89.76,trmE
oxaA CDS,PP_0006,473.39,580.55,NP_742176.1,2247.00,100.76,580.55,oxaA
yidD CDS,PP_0007,748.05,917.39,NP_742177.1,519.00,159.22,917.39,yidD
rnpA CDS,PP_0008,1866.06,2288.52,NP_742178.1,2131.50,397.18,2288.52,rnpA
rpmH CDS,PP_0009,2362.46,2897.28,NP_742179.1,899.50,502.83,2897.28,rpmH
dnaA CDS,PP_0010,302.11,370.51,NP_742180.1,1296.00,64.30,370.51,dnaA
dnaN CDS,PP_0011,374.64,459.45,NP_742181.1,1166.50,79.74,459.45,dnaN
recF CDS,PP_0012,252.44,309.58,NP_742182.1,786.00,53.73,309.58,recF
gyrB CDS,PP_0013,293.13,359.49,NP_742183.1,2001.50,62.39,359.49,gyrB
transposase CDS,PP_0014,4.62,5.66,NP_742184.2,25.50,0.98,5.66,
transposon protein CDS,PP_0015,9.05,11.10,NP_742185.1,24.50,1.93,11.10,
hypothetical protein CDS,PP_0016,26.26,32.21,NP_742186.1,142.00,5.59,32.21,
transcriptional regulator CDS,PP_0017,194.03,237.95,NP_742187.1,197.00,41.30,237.95,
hypothetical protein CDS,PP_0018,293.58,360.04,NP_742188.1,698.00,62.49,360.04,
hypothetical protein CDS,PP_0019,278.73,341.83,NP_742189.1,549.50,59.33,341.83,
hypothetical protein CDS,PP_0020,244.67,300.07,NP_742190.1,604.50,52.08,300.07,
hypothetical protein CDS,PP_0021,44.90,55.06,NP_742191.1,117.00,9.56,55.06,
hypothetical protein CDS,PP_0022,34.38,42.17,NP_742192.2,16.00,7.32,42.17,
hypothetical protein CDS,PP_0023,123.69,151.69,NP_742193.1,45.00,26.33,151.69,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.25,1.54,NP_742194.1,6.00,0.27,1.54,
hypothetical protein CDS,PP_0025,4.63,5.68,NP_742195.1,2.00,0.99,5.68,
cobalt/cadmium/zinc exporter CDS,PP_0026,33.07,40.56,NP_742196.1,84.50,7.04,40.56,
membrane protein CDS,PP_0027,17.69,21.69,NP_742197.1,22.00,3.76,21.69,
hypothetical protein CDS,PP_0028,2.71,3.32,NP_742198.1,2.50,0.58,3.32,
czcR-I CDS,PP_0029,39.92,48.96,NP_742199.1,76.00,8.50,48.96,czcR-I
czrSA CDS,PP_0030,31.98,39.22,NP_742200.1,128.00,6.81,39.22,czrSA
hypothetical protein CDS,PP_0031,3.62,4.44,NP_742201.1,6.00,0.77,4.44,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.48,6.72,NP_742203.1,22.50,1.17,6.72,
bactoprenol glycosyl-transferase CDS,PP_0034,1.98,2.43,NP_742204.1,5.50,0.42,2.43,
bactoprenol-linked glycose transferase CDS,PP_0035,5.91,7.25,NP_742205.1,7.00,1.26,7.25,
transcriptional regulator CDS,PP_0036,1.46,1.79,NP_742206.1,4.00,0.31,1.79,
oprP CDS,PP_0037,7.70,9.44,NP_742207.1,28.00,1.64,9.44,oprP
hypothetical protein CDS,PP_0039,31.45,38.57,NP_742209.1,91.00,6.69,38.57,
hypothetical protein CDS,PP_0040,85.10,104.36,NP_742210.1,54.00,18.11,104.36,
cadA-I CDS,PP_0041,9.76,11.97,NP_742211.1,55.00,2.08,11.97,cadA-I
hypothetical protein CDS,PP_0042,5.47,6.71,NP_742212.2,5.00,1.16,6.71,
czcA-I CDS,PP_0043,6.39,7.84,NP_742213.1,57.00,1.36,7.84,czcA-I
czcB-I CDS,PP_0044,12.19,14.95,NP_742214.1,43.00,2.59,14.95,czcB-I
czcC-I CDS,PP_0045,6.97,8.55,NP_742215.1,25.00,1.48,8.55,czcC-I
opdT-I CDS,PP_0046,3.96,4.85,NP_742216.1,15.00,0.84,4.85,opdT-I
czcR-II CDS,PP_0047,3.15,3.87,NP_742217.1,6.00,0.67,3.87,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,55.95,68.62,NP_742219.1,231.50,11.91,68.62,
hypothetical protein CDS,PP_0050,20.86,25.58,NP_742220.1,24.00,4.44,25.58,
sigma-54 dependent transcriptional regulator CDS,PP_0051,48.54,59.52,NP_742221.1,177.00,10.33,59.52,
beta-lactamase domain-containing protein CDS,PP_0052,56.49,69.28,NP_742222.1,141.00,12.02,69.28,
sulfide:quinone oxidoreductase CDS,PP_0053,45.12,55.34,NP_742223.1,161.50,9.60,55.34,
membrane protein CDS,PP_0054,60.54,74.25,NP_742224.1,146.50,12.89,74.25,
transcriptional regulator CDS,PP_0055,83.05,101.85,NP_742225.1,208.00,17.68,101.85,
betA-I CDS,PP_0056,52.55,64.45,NP_742226.1,245.00,11.19,64.45,betA-I
major facilitator family transporter CDS,PP_0057,10.07,12.35,NP_742227.1,46.00,2.14,12.35,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,46.46,56.98,NP_742228.1,103.00,9.89,56.98,
gmhB CDS,PP_0059,155.79,191.06,NP_742229.1,232.00,33.16,191.06,gmhB
glyS CDS,PP_0060,290.29,356.01,NP_742230.1,1682.50,61.79,356.01,glyS
glyQ CDS,PP_0061,377.19,462.58,NP_742231.1,1008.50,80.28,462.58,glyQ
tag CDS,PP_0062,114.01,139.82,NP_742232.1,177.50,24.27,139.82,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,123.98,152.05,NP_742233.1,310.50,26.39,152.05,
hypothetical protein CDS,PP_0064,95.68,117.34,NP_742234.1,85.00,20.36,117.34,
trkA CDS,PP_0065,74.32,91.14,NP_742235.1,288.00,15.82,91.14,trkA
rsmB CDS,PP_0066,92.77,113.77,NP_742236.1,343.00,19.74,113.77,rsmB
fmt CDS,PP_0067,108.69,133.29,NP_742237.1,286.00,23.13,133.29,fmt
def-I CDS,PP_0068,304.91,373.94,NP_742238.1,436.00,64.90,373.94,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,19.38,23.76,NP_742239.1,60.00,4.12,23.76,
tsaC CDS,PP_0070,106.12,130.14,NP_742240.1,167.00,22.59,130.14,tsaC
hypothetical protein CDS,PP_0071,99.02,121.44,NP_742241.2,93.00,21.08,121.44,
qor-I CDS,PP_0072,404.96,496.64,NP_742242.1,1117.00,86.19,496.64,qor-I
hemF CDS,PP_0073,120.52,147.81,NP_742243.1,310.00,25.65,147.81,hemF
