Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,44.96,55.17,NP_742171.1,116.50,10.06,55.17,parB
parA CDS,PP_0002,118.69,145.64,NP_742172.1,279.00,26.56,145.64,parA
rsmG CDS,PP_0003,55.38,67.95,NP_742173.1,107.00,12.39,67.95,rsmG
trmF CDS,PP_0004,75.79,93.00,NP_742174.1,426.50,16.96,93.00,trmF
trmE CDS,PP_0005,125.58,154.10,NP_742175.1,511.00,28.10,154.10,trmE
oxaA CDS,PP_0006,14.71,18.06,NP_742176.1,73.50,3.29,18.06,oxaA
yidD CDS,PP_0007,31.50,38.66,NP_742177.1,23.00,7.05,38.66,yidD
rnpA CDS,PP_0008,26.21,32.16,NP_742178.1,31.50,5.86,32.16,rnpA
rpmH CDS,PP_0009,62.40,76.56,NP_742179.1,25.00,13.96,76.56,rpmH
dnaA CDS,PP_0010,89.72,110.09,NP_742180.1,405.00,20.08,110.09,dnaA
dnaN CDS,PP_0011,90.95,111.60,NP_742181.1,298.00,20.35,111.60,dnaN
recF CDS,PP_0012,52.34,64.23,NP_742182.1,171.50,11.71,64.23,recF
gyrB CDS,PP_0013,33.05,40.56,NP_742183.1,237.50,7.40,40.56,gyrB
transposase CDS,PP_0014,7.05,8.65,NP_742184.2,41.00,1.58,8.65,
transposon protein CDS,PP_0015,20.01,24.55,NP_742185.1,57.00,4.48,24.55,
hypothetical protein CDS,PP_0016,39.55,48.53,NP_742186.1,225.00,8.85,48.53,
transcriptional regulator CDS,PP_0017,152.56,187.20,NP_742187.1,163.00,34.14,187.20,
hypothetical protein CDS,PP_0018,487.62,598.34,NP_742188.1,1220.00,109.11,598.34,
hypothetical protein CDS,PP_0019,1766.86,2168.05,NP_742189.1,3665.50,395.36,2168.05,
hypothetical protein CDS,PP_0020,570.98,700.63,NP_742190.1,1484.50,127.76,700.63,
hypothetical protein CDS,PP_0021,22.24,27.29,NP_742191.1,61.00,4.98,27.29,
hypothetical protein CDS,PP_0022,614.65,754.22,NP_742192.2,301.00,137.54,754.22,
hypothetical protein CDS,PP_0023,441.41,541.64,NP_742193.1,169.00,98.77,541.64,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.57,4.38,NP_742194.1,18.00,0.80,4.38,
hypothetical protein CDS,PP_0025,8.81,10.81,NP_742195.1,4.00,1.97,10.81,
cobalt/cadmium/zinc exporter CDS,PP_0026,78.66,96.52,NP_742196.1,211.50,17.60,96.52,
membrane protein CDS,PP_0027,15.28,18.75,NP_742197.1,20.00,3.42,18.75,
hypothetical protein CDS,PP_0028,4.64,5.69,NP_742198.1,4.50,1.04,5.69,
czcR-I CDS,PP_0029,122.79,150.68,NP_742199.1,246.00,27.48,150.68,czcR-I
czrSA CDS,PP_0030,49.63,60.89,NP_742200.1,209.00,11.10,60.89,czrSA
hypothetical protein CDS,PP_0031,11.46,14.06,NP_742201.1,20.00,2.56,14.06,
hypothetical protein CDS,PP_0032,10.62,13.04,NP_742202.1,7.00,2.38,13.04,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.41,9.09,NP_742203.1,32.00,1.66,9.09,
bactoprenol glycosyl-transferase CDS,PP_0034,3.60,4.41,NP_742204.1,10.50,0.80,4.41,
bactoprenol-linked glycose transferase CDS,PP_0035,3.61,4.43,NP_742205.1,4.50,0.81,4.43,
transcriptional regulator CDS,PP_0036,3.13,3.84,NP_742206.1,9.00,0.70,3.84,
oprP CDS,PP_0037,4.44,5.45,NP_742207.1,17.00,0.99,5.45,oprP
hypothetical protein CDS,PP_0039,58.78,72.13,NP_742209.1,179.00,13.15,72.13,
hypothetical protein CDS,PP_0040,83.86,102.90,NP_742210.1,56.00,18.76,102.90,
cadA-I CDS,PP_0041,14.67,18.00,NP_742211.1,87.00,3.28,18.00,cadA-I
hypothetical protein CDS,PP_0042,14.56,17.86,NP_742212.2,14.00,3.26,17.86,
czcA-I CDS,PP_0043,5.86,7.19,NP_742213.1,55.00,1.31,7.19,czcA-I
czcB-I CDS,PP_0044,19.12,23.46,NP_742214.1,71.00,4.28,23.46,czcB-I
czcC-I CDS,PP_0045,13.77,16.90,NP_742215.1,52.00,3.08,16.90,czcC-I
opdT-I CDS,PP_0046,4.76,5.84,NP_742216.1,19.00,1.07,5.84,opdT-I
czcR-II CDS,PP_0047,3.49,4.29,NP_742217.1,7.00,0.78,4.29,czcR-II
hypothetical protein CDS,PP_0048,2.08,2.55,NP_742218.1,2.00,0.47,2.55,
hypothetical protein CDS,PP_0049,61.32,75.25,NP_742219.1,267.00,13.72,75.25,
hypothetical protein CDS,PP_0050,18.17,22.29,NP_742220.1,22.00,4.07,22.29,
sigma-54 dependent transcriptional regulator CDS,PP_0051,16.68,20.46,NP_742221.1,64.00,3.73,20.46,
beta-lactamase domain-containing protein CDS,PP_0052,286.11,351.07,NP_742222.1,751.50,64.02,351.07,
sulfide:quinone oxidoreductase CDS,PP_0053,147.09,180.49,NP_742223.1,554.00,32.91,180.49,
