Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,239.60,285.97,NP_742171.1,840.00,72.68,285.97,parB
parA CDS,PP_0002,438.75,523.68,NP_742172.1,1395.50,133.10,523.68,parA
rsmG CDS,PP_0003,356.49,425.49,NP_742173.1,932.00,108.14,425.49,rsmG
trmF CDS,PP_0004,403.79,481.94,NP_742174.1,3074.50,122.49,481.94,trmF
trmE CDS,PP_0005,65.20,77.82,NP_742175.1,359.00,19.78,77.82,trmE
oxaA CDS,PP_0006,432.85,516.62,NP_742176.1,2925.50,131.31,516.62,oxaA
yidD CDS,PP_0007,561.28,669.92,NP_742177.1,554.50,170.27,669.92,yidD
rnpA CDS,PP_0008,1256.73,1499.98,NP_742178.1,2044.00,381.24,1499.98,rnpA
rpmH CDS,PP_0009,3146.75,3755.81,NP_742179.1,1706.00,954.59,3755.81,rpmH
dnaA CDS,PP_0010,395.53,472.09,NP_742180.1,2416.00,119.99,472.09,dnaA
dnaN CDS,PP_0011,449.08,536.00,NP_742181.1,1991.00,136.23,536.00,dnaN
recF CDS,PP_0012,277.88,331.67,NP_742182.1,1232.00,84.30,331.67,recF
gyrB CDS,PP_0013,392.90,468.95,NP_742183.1,3820.00,119.19,468.95,gyrB
transposase CDS,PP_0014,6.42,7.66,NP_742184.2,50.50,1.95,7.66,
transposon protein CDS,PP_0015,16.08,19.19,NP_742185.1,62.00,4.88,19.19,
hypothetical protein CDS,PP_0016,30.72,36.67,NP_742186.1,236.50,9.32,36.67,
transcriptional regulator CDS,PP_0017,196.79,234.88,NP_742187.1,284.50,59.70,234.88,
hypothetical protein CDS,PP_0018,270.72,323.12,NP_742188.1,916.50,82.13,323.12,
hypothetical protein CDS,PP_0019,299.42,357.37,NP_742189.1,840.50,90.83,357.37,
hypothetical protein CDS,PP_0020,184.77,220.53,NP_742190.1,650.00,56.05,220.53,
hypothetical protein CDS,PP_0021,45.01,53.72,NP_742191.1,167.00,13.65,53.72,
hypothetical protein CDS,PP_0022,33.20,39.63,NP_742192.2,22.00,10.07,39.63,
hypothetical protein CDS,PP_0023,65.63,78.33,NP_742193.1,34.00,19.91,78.33,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.64,3.15,NP_742194.1,18.00,0.80,3.15,
hypothetical protein CDS,PP_0025,8.14,9.71,NP_742195.1,5.00,2.47,9.71,
cobalt/cadmium/zinc exporter CDS,PP_0026,42.46,50.68,NP_742196.1,154.50,12.88,50.68,
membrane protein CDS,PP_0027,11.58,13.82,NP_742197.1,20.50,3.51,13.82,
hypothetical protein CDS,PP_0028,3.05,3.64,NP_742198.1,4.00,0.92,3.64,
czcR-I CDS,PP_0029,39.47,47.11,NP_742199.1,107.00,11.97,47.11,czcR-I
czrSA CDS,PP_0030,31.67,37.81,NP_742200.1,180.50,9.61,37.81,czrSA
hypothetical protein CDS,PP_0031,5.29,6.32,NP_742201.1,12.50,1.61,6.32,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.42,7.66,NP_742203.1,37.50,1.95,7.66,
bactoprenol glycosyl-transferase CDS,PP_0034,3.80,4.53,NP_742204.1,15.00,1.15,4.53,
bactoprenol-linked glycose transferase CDS,PP_0035,3.85,4.60,NP_742205.1,6.50,1.17,4.60,
transcriptional regulator CDS,PP_0036,2.31,2.76,NP_742206.1,9.00,0.70,2.76,
oprP CDS,PP_0037,7.91,9.45,NP_742207.1,41.00,2.40,9.45,oprP
hypothetical protein CDS,PP_0039,33.98,40.55,NP_742209.1,140.00,10.31,40.55,
hypothetical protein CDS,PP_0040,64.19,76.61,NP_742210.1,58.00,19.47,76.61,
cadA-I CDS,PP_0041,8.60,10.26,NP_742211.1,69.00,2.61,10.26,cadA-I
hypothetical protein CDS,PP_0042,2.31,2.75,NP_742212.2,3.00,0.70,2.75,
czcA-I CDS,PP_0043,7.44,8.88,NP_742213.1,94.50,2.26,8.88,czcA-I
czcB-I CDS,PP_0044,10.65,12.71,NP_742214.1,53.50,3.23,12.71,czcB-I
czcC-I CDS,PP_0045,6.85,8.18,NP_742215.1,35.00,2.08,8.18,czcC-I
opdT-I CDS,PP_0046,4.45,5.31,NP_742216.1,24.00,1.35,5.31,opdT-I
czcR-II CDS,PP_0047,1.48,1.76,NP_742217.1,4.00,0.45,1.76,czcR-II
hypothetical protein CDS,PP_0048,3.07,3.67,NP_742218.1,4.00,0.93,3.67,
hypothetical protein CDS,PP_0049,46.76,55.81,NP_742219.1,275.50,14.19,55.81,
hypothetical protein CDS,PP_0050,18.92,22.58,NP_742220.1,31.00,5.74,22.58,
sigma-54 dependent transcriptional regulator CDS,PP_0051,59.32,70.80,NP_742221.1,308.00,17.99,70.80,
beta-lactamase domain-containing protein CDS,PP_0052,59.79,71.36,NP_742222.1,212.50,18.14,71.36,
sulfide:quinone oxidoreductase CDS,PP_0053,56.02,66.87,NP_742223.1,285.50,16.99,66.87,
membrane protein CDS,PP_0054,50.35,60.10,NP_742224.1,173.50,15.28,60.10,
transcriptional regulator CDS,PP_0055,67.16,80.16,NP_742225.1,239.50,20.37,80.16,
betA-I CDS,PP_0056,34.50,41.17,NP_742226.1,229.00,10.46,41.17,betA-I
major facilitator family transporter CDS,PP_0057,12.45,14.86,NP_742227.1,81.00,3.78,14.86,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,49.74,59.37,NP_742228.1,157.00,15.09,59.37,
gmhB CDS,PP_0059,112.01,133.69,NP_742229.1,237.50,33.98,133.69,gmhB
glyS CDS,PP_0060,268.88,320.93,NP_742230.1,2219.00,81.57,320.93,glyS
glyQ CDS,PP_0061,386.78,461.64,NP_742231.1,1472.50,117.33,461.64,glyQ
tag CDS,PP_0062,155.63,185.75,NP_742232.1,345.00,47.21,185.75,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,136.00,162.33,NP_742233.1,485.00,41.26,162.33,
hypothetical protein CDS,PP_0064,86.96,103.79,NP_742234.1,110.00,26.38,103.79,
trkA CDS,PP_0065,76.03,90.74,NP_742235.1,419.50,23.06,90.74,trkA
rsmB CDS,PP_0066,76.64,91.47,NP_742236.1,403.50,23.25,91.47,rsmB
fmt CDS,PP_0067,95.28,113.72,NP_742237.1,357.00,28.90,113.72,fmt
def-I CDS,PP_0068,262.27,313.03,NP_742238.1,534.00,79.56,313.03,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,14.17,16.92,NP_742239.1,62.50,4.30,16.92,
tsaC CDS,PP_0070,107.32,128.10,NP_742240.1,240.50,32.56,128.10,tsaC
hypothetical protein CDS,PP_0071,76.27,91.04,NP_742241.2,102.00,23.14,91.04,
qor-I CDS,PP_0072,409.67,488.96,NP_742242.1,1609.00,124.28,488.96,qor-I
hemF CDS,PP_0073,119.86,143.06,NP_742243.1,439.00,36.36,143.06,hemF
aroE CDS,PP_0074,78.17,93.30,NP_742244.1,259.00,23.71,93.30,aroE
choline sulfate transporter CDS,PP_0075,22.74,27.14,NP_742245.1,143.00,6.90,27.14,
choline betaine-binding protein CDS,PP_0076,49.45,59.02,NP_742246.2,183.50,15.00,59.02,
betC CDS,PP_0077,12.38,14.78,NP_742247.1,75.50,3.76,14.78,betC
transcriptional regulator CDS,PP_0079,22.41,26.75,NP_742249.1,81.00,6.80,26.75,
hypothetical protein CDS,PP_0080,34.25,40.88,NP_742250.1,85.00,10.39,40.88,
hypothetical protein CDS,PP_0081,74.97,89.48,NP_742251.1,112.00,22.74,89.48,
trpA CDS,PP_0082,124.51,148.60,NP_742252.1,405.00,37.77,148.60,trpA
trpB CDS,PP_0083,207.10,247.18,NP_742253.1,1013.00,62.83,247.18,trpB
trpI CDS,PP_0084,38.03,45.39,NP_742254.1,137.00,11.54,45.39,trpI
hypothetical protein CDS,PP_0085,154.55,184.46,NP_742255.1,303.50,46.88,184.46,
hypothetical protein CDS,PP_0086,96.26,114.89,NP_742256.1,83.50,29.20,114.89,
hypothetical protein CDS,PP_0087,204.68,244.30,NP_742257.1,217.00,62.09,244.30,
alkanal monooxygenase CDS,PP_0088,116.45,138.99,NP_742258.1,470.00,35.33,138.99,
osmC CDS,PP_0089,104.92,125.23,NP_742259.1,179.50,31.83,125.23,osmC
hypothetical protein CDS,PP_0090,269.97,322.22,NP_742260.1,322.00,81.90,322.22,
putative lipoprotein CDS,PP_0091,125.11,149.32,NP_742261.1,208.00,37.95,149.32,
putative lipoprotein CDS,PP_0092,106.76,127.43,NP_742262.1,177.50,32.39,127.43,
zinc protease CDS,PP_0093,49.25,58.78,NP_742263.2,213.00,14.94,58.78,
5'-nucleotidase CDS,PP_0094,79.18,94.50,NP_742264.1,207.00,24.02,94.50,
hypothetical protein CDS,PP_0095,87.09,103.94,NP_742265.1,192.00,26.42,103.94,
prlC CDS,PP_0096,375.70,448.42,NP_742266.1,3096.00,113.97,448.42,prlC
hypothetical protein CDS,PP_0097,357.18,426.31,NP_742267.1,404.50,108.35,426.31,
hypothetical protein CDS,PP_0098,126.65,151.17,NP_742268.1,88.50,38.42,151.17,
hypothetical protein CDS,PP_0099,24.22,28.91,NP_742269.1,103.00,7.35,28.91,
cynT CDS,PP_0100,495.95,591.94,NP_742270.1,1434.00,150.45,591.94,cynT
sulfate transporter CDS,PP_0101,41.50,49.53,NP_742271.1,253.00,12.59,49.53,
cytochrome c oxidase subunit 2 CDS,PP_0103,25.17,30.04,NP_742273.1,114.00,7.63,30.04,
ctaD CDS,PP_0104,10.57,12.62,NP_742274.1,67.50,3.21,12.62,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,16.69,19.92,NP_742275.1,38.00,5.06,19.92,
cytochrome c oxidase subunit 3 CDS,PP_0106,13.18,15.73,NP_742276.1,47.00,4.00,15.73,
hypothetical protein CDS,PP_0107,9.11,10.87,NP_742277.2,27.00,2.76,10.87,
hypothetical protein CDS,PP_0108,4.71,5.62,NP_742278.1,11.00,1.43,5.62,
membrane protein CDS,PP_0109,6.23,7.43,NP_742279.1,27.00,1.89,7.43,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,37.05,44.22,NP_742280.1,133.00,11.24,44.22,
electron transport protein SCO1/SenC CDS,PP_0111,175.05,208.94,NP_742281.1,445.00,53.10,208.94,
