Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,256.21,340.38,NP_742171.1,116.50,9.65,340.38,parB
parA CDS,PP_0002,287.27,381.63,NP_742172.1,118.50,10.82,381.63,parA
rsmG CDS,PP_0003,384.88,511.31,NP_742173.1,130.50,14.49,511.31,rsmG
trmF CDS,PP_0004,259.74,345.07,NP_742174.1,256.50,9.78,345.07,trmF
trmE CDS,PP_0005,37.81,50.23,NP_742175.1,27.00,1.42,50.23,trmE
oxaA CDS,PP_0006,289.19,384.19,NP_742176.1,253.50,10.89,384.19,oxaA
yidD CDS,PP_0007,347.31,461.40,NP_742177.1,44.50,13.08,461.40,yidD
rnpA CDS,PP_0008,1412.71,1876.78,NP_742178.1,298.00,53.20,1876.78,rnpA
rpmH CDS,PP_0009,2431.94,3230.83,NP_742179.1,171.00,91.58,3230.83,rpmH
dnaA CDS,PP_0010,470.21,624.67,NP_742180.1,372.50,17.71,624.67,dnaA
dnaN CDS,PP_0011,338.25,449.37,NP_742181.1,194.50,12.74,449.37,dnaN
recF CDS,PP_0012,261.73,347.71,NP_742182.1,150.50,9.86,347.71,recF
gyrB CDS,PP_0013,477.81,634.77,NP_742183.1,602.50,17.99,634.77,gyrB
transposase CDS,PP_0014,9.80,13.02,NP_742184.2,10.00,0.37,13.02,
transposon protein CDS,PP_0015,8.00,10.63,NP_742185.1,4.00,0.30,10.63,
hypothetical protein CDS,PP_0016,35.55,47.23,NP_742186.1,35.50,1.34,47.23,
transcriptional regulator CDS,PP_0017,242.66,322.37,NP_742187.1,45.50,9.14,322.37,
hypothetical protein CDS,PP_0018,232.31,308.62,NP_742188.1,102.00,8.75,308.62,
hypothetical protein CDS,PP_0019,310.38,412.34,NP_742189.1,113.00,11.69,412.34,
hypothetical protein CDS,PP_0020,225.75,299.91,NP_742190.1,103.00,8.50,299.91,
hypothetical protein CDS,PP_0021,76.88,102.14,NP_742191.1,37.00,2.90,102.14,
hypothetical protein CDS,PP_0022,69.82,92.75,NP_742192.2,6.00,2.63,92.75,
hypothetical protein CDS,PP_0023,357.20,474.54,NP_742193.1,24.00,13.45,474.54,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.65,7.51,NP_742194.1,5.00,0.21,7.51,
hypothetical protein CDS,PP_0025,12.55,16.67,NP_742195.1,1.00,0.47,16.67,
cobalt/cadmium/zinc exporter CDS,PP_0026,52.98,70.38,NP_742196.1,25.00,2.00,70.38,
membrane protein CDS,PP_0027,13.06,17.35,NP_742197.1,3.00,0.49,17.35,
hypothetical protein CDS,PP_0028,5.87,7.80,NP_742198.1,1.00,0.22,7.80,
czcR-I CDS,PP_0029,46.93,62.35,NP_742199.1,16.50,1.77,62.35,czcR-I
czrSA CDS,PP_0030,31.80,42.24,NP_742200.1,23.50,1.20,42.24,czrSA
hypothetical protein CDS,PP_0031,3.27,4.34,NP_742201.1,1.00,0.12,4.34,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.60,8.77,NP_742203.1,5.00,0.25,8.77,
bactoprenol glycosyl-transferase CDS,PP_0034,4.88,6.48,NP_742204.1,2.50,0.18,6.48,
bactoprenol-linked glycose transferase CDS,PP_0035,11.43,15.18,NP_742205.1,2.50,0.43,15.18,
transcriptional regulator CDS,PP_0036,1.98,2.63,NP_742206.1,1.00,0.07,2.63,
oprP CDS,PP_0037,5.95,7.91,NP_742207.1,4.00,0.22,7.91,oprP
hypothetical protein CDS,PP_0039,33.68,44.75,NP_742209.1,18.00,1.27,44.75,
hypothetical protein CDS,PP_0040,196.26,260.73,NP_742210.1,23.00,7.39,260.73,
cadA-I CDS,PP_0041,11.53,15.32,NP_742211.1,12.00,0.43,15.32,cadA-I
hypothetical protein CDS,PP_0042,5.93,7.87,NP_742212.2,1.00,0.22,7.87,
czcA-I CDS,PP_0043,9.72,12.91,NP_742213.1,16.00,0.37,12.91,czcA-I
czcB-I CDS,PP_0044,23.02,30.58,NP_742214.1,15.00,0.87,30.58,czcB-I
czcC-I CDS,PP_0045,4.53,6.02,NP_742215.1,3.00,0.17,6.02,czcC-I
opdT-I CDS,PP_0046,1.43,1.90,NP_742216.1,1.00,0.05,1.90,opdT-I
czcR-II CDS,PP_0047,2.84,3.78,NP_742217.1,1.00,0.11,3.78,czcR-II
hypothetical protein CDS,PP_0048,5.93,7.87,NP_742218.1,1.00,0.22,7.87,
hypothetical protein CDS,PP_0049,52.35,69.55,NP_742219.1,40.00,1.97,69.55,
hypothetical protein CDS,PP_0050,37.65,50.01,NP_742220.1,8.00,1.42,50.01,
sigma-54 dependent transcriptional regulator CDS,PP_0051,53.46,71.02,NP_742221.1,36.00,2.01,71.02,
beta-lactamase domain-containing protein CDS,PP_0052,161.62,214.72,NP_742222.1,74.50,6.09,214.72,
sulfide:quinone oxidoreductase CDS,PP_0053,66.57,88.44,NP_742223.1,44.00,2.51,88.44,
membrane protein CDS,PP_0054,20.14,26.76,NP_742224.1,9.00,0.76,26.76,
transcriptional regulator CDS,PP_0055,20.54,27.29,NP_742225.1,9.50,0.77,27.29,
betA-I CDS,PP_0056,20.91,27.77,NP_742226.1,18.00,0.79,27.77,betA-I
major facilitator family transporter CDS,PP_0057,10.67,14.17,NP_742227.1,9.00,0.40,14.17,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,58.62,77.88,NP_742228.1,24.00,2.21,77.88,
gmhB CDS,PP_0059,80.00,106.28,NP_742229.1,22.00,3.01,106.28,gmhB
glyS CDS,PP_0060,199.47,265.00,NP_742230.1,213.50,7.51,265.00,glyS
glyQ CDS,PP_0061,264.30,351.12,NP_742231.1,130.50,9.95,351.12,glyQ
tag CDS,PP_0062,113.04,150.17,NP_742232.1,32.50,4.26,150.17,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,122.16,162.29,NP_742233.1,56.50,4.60,162.29,
hypothetical protein CDS,PP_0064,94.47,125.51,NP_742234.1,15.50,3.56,125.51,
trkA CDS,PP_0065,99.21,131.80,NP_742235.1,71.00,3.74,131.80,trkA
rsmB CDS,PP_0066,43.93,58.37,NP_742236.1,30.00,1.65,58.37,rsmB
fmt CDS,PP_0067,48.36,64.24,NP_742237.1,23.50,1.82,64.24,fmt
def-I CDS,PP_0068,295.38,392.41,NP_742238.1,78.00,11.12,392.41,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,8.74,11.62,NP_742239.1,5.00,0.33,11.62,
tsaC CDS,PP_0070,61.93,82.28,NP_742240.1,18.00,2.33,82.28,tsaC
hypothetical protein CDS,PP_0071,80.72,107.23,NP_742241.2,14.00,3.04,107.23,
qor-I CDS,PP_0072,227.72,302.53,NP_742242.1,116.00,8.58,302.53,qor-I
hemF CDS,PP_0073,57.89,76.91,NP_742243.1,27.50,2.18,76.91,hemF
aroE CDS,PP_0074,40.73,54.10,NP_742244.1,17.50,1.53,54.10,aroE
choline sulfate transporter CDS,PP_0075,15.94,21.17,NP_742245.1,13.00,0.60,21.17,
choline betaine-binding protein CDS,PP_0076,39.48,52.45,NP_742246.2,19.00,1.49,52.45,
betC CDS,PP_0077,11.38,15.12,NP_742247.1,9.00,0.43,15.12,betC
transcriptional regulator CDS,PP_0079,23.47,31.17,NP_742249.1,11.00,0.88,31.17,
hypothetical protein CDS,PP_0080,13.98,18.57,NP_742250.1,4.50,0.53,18.57,
hypothetical protein CDS,PP_0081,80.00,106.28,NP_742251.1,15.50,3.01,106.28,
