Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,297.52,389.88,NP_742171.1,55.50,4.65,389.88,parB
parA CDS,PP_0002,268.86,352.32,NP_742172.1,45.50,4.20,352.32,parA
rsmG CDS,PP_0003,442.11,579.36,NP_742173.1,61.50,6.91,579.36,rsmG
trmF CDS,PP_0004,265.34,347.72,NP_742174.1,107.50,4.15,347.72,trmF
trmE CDS,PP_0005,68.27,89.46,NP_742175.1,20.00,1.07,89.46,trmE
oxaA CDS,PP_0006,347.58,455.49,NP_742176.1,125.00,5.43,455.49,oxaA
yidD CDS,PP_0007,199.75,261.76,NP_742177.1,10.50,3.12,261.76,yidD
rnpA CDS,PP_0008,1334.63,1748.97,NP_742178.1,115.50,20.86,1748.97,rnpA
rpmH CDS,PP_0009,2599.92,3407.08,NP_742179.1,75.00,40.64,3407.08,rpmH
dnaA CDS,PP_0010,421.53,552.39,NP_742180.1,137.00,6.59,552.39,dnaA
dnaN CDS,PP_0011,334.88,438.85,NP_742181.1,79.00,5.23,438.85,dnaN
recF CDS,PP_0012,247.98,324.97,NP_742182.1,58.50,3.88,324.97,recF
gyrB CDS,PP_0013,443.63,581.36,NP_742183.1,229.50,6.93,581.36,gyrB
transposase CDS,PP_0014,2.39,3.13,NP_742184.2,1.00,0.04,3.13,
transposon protein CDS,PP_0015,14.62,19.16,NP_742185.1,3.00,0.23,19.16,
hypothetical protein CDS,PP_0016,45.16,59.18,NP_742186.1,18.50,0.71,59.18,
transcriptional regulator CDS,PP_0017,201.49,264.05,NP_742187.1,15.50,3.15,264.05,
hypothetical protein CDS,PP_0018,180.42,236.43,NP_742188.1,32.50,2.82,236.43,
hypothetical protein CDS,PP_0019,251.07,329.01,NP_742189.1,37.50,3.92,329.01,
hypothetical protein CDS,PP_0020,203.01,266.03,NP_742190.1,38.00,3.17,266.03,
hypothetical protein CDS,PP_0021,121.55,159.29,NP_742191.1,24.00,1.90,159.29,
hypothetical protein CDS,PP_0022,28.36,37.17,NP_742192.2,1.00,0.44,37.17,
hypothetical protein CDS,PP_0023,399.06,522.95,NP_742193.1,11.00,6.24,522.95,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.76,3.61,NP_742194.1,1.00,0.04,3.61,
hypothetical protein CDS,PP_0025,30.59,40.08,NP_742195.1,1.00,0.48,40.08,
cobalt/cadmium/zinc exporter CDS,PP_0026,46.49,60.92,NP_742196.1,9.00,0.73,60.92,
