Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,193.67,238.59,NP_742171.1,461.50,39.88,238.59,parB
parA CDS,PP_0002,375.85,463.01,NP_742172.1,812.50,77.39,463.01,parA
rsmG CDS,PP_0003,272.38,335.55,NP_742173.1,484.00,56.09,335.55,rsmG
trmF CDS,PP_0004,330.81,407.53,NP_742174.1,1712.00,68.12,407.53,trmF
trmE CDS,PP_0005,69.48,85.59,NP_742175.1,260.00,14.31,85.59,trmE
oxaA CDS,PP_0006,453.22,558.32,NP_742176.1,2082.00,93.32,558.32,oxaA
yidD CDS,PP_0007,532.42,655.89,NP_742177.1,357.50,109.63,655.89,yidD
rnpA CDS,PP_0008,1241.12,1528.93,NP_742178.1,1372.00,255.56,1528.93,rnpA
rpmH CDS,PP_0009,4693.56,5781.98,NP_742179.1,1729.50,966.46,5781.98,rpmH
dnaA CDS,PP_0010,305.18,375.96,NP_742180.1,1267.00,62.84,375.96,dnaA
dnaN CDS,PP_0011,387.60,477.49,NP_742181.1,1168.00,79.81,477.49,dnaN
recF CDS,PP_0012,286.22,352.60,NP_742182.1,862.50,58.94,352.60,recF
gyrB CDS,PP_0013,283.36,349.07,NP_742183.1,1872.50,58.35,349.07,gyrB
transposase CDS,PP_0014,3.27,4.03,NP_742184.2,17.50,0.67,4.03,
transposon protein CDS,PP_0015,9.54,11.75,NP_742185.1,25.00,1.96,11.75,
hypothetical protein CDS,PP_0016,28.67,35.31,NP_742186.1,150.00,5.90,35.31,
transcriptional regulator CDS,PP_0017,225.93,278.32,NP_742187.1,222.00,46.52,278.32,
hypothetical protein CDS,PP_0018,297.92,367.00,NP_742188.1,685.50,61.34,367.00,
hypothetical protein CDS,PP_0019,294.82,363.19,NP_742189.1,562.50,60.71,363.19,
hypothetical protein CDS,PP_0020,200.33,246.79,NP_742190.1,479.00,41.25,246.79,
hypothetical protein CDS,PP_0021,48.37,59.59,NP_742191.1,122.00,9.96,59.59,
hypothetical protein CDS,PP_0022,55.51,68.38,NP_742192.2,25.00,11.43,68.38,
hypothetical protein CDS,PP_0023,96.56,118.95,NP_742193.1,34.00,19.88,118.95,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.16,2.66,NP_742194.1,10.00,0.44,2.66,
hypothetical protein CDS,PP_0025,7.18,8.85,NP_742195.1,3.00,1.48,8.85,
cobalt/cadmium/zinc exporter CDS,PP_0026,37.81,46.58,NP_742196.1,93.50,7.79,46.58,
membrane protein CDS,PP_0027,15.78,19.44,NP_742197.1,19.00,3.25,19.44,
hypothetical protein CDS,PP_0028,5.04,6.21,NP_742198.1,4.50,1.04,6.21,
czcR-I CDS,PP_0029,41.25,50.82,NP_742199.1,76.00,8.49,50.82,czcR-I
czrSA CDS,PP_0030,24.01,29.58,NP_742200.1,93.00,4.94,29.58,czrSA
hypothetical protein CDS,PP_0031,4.98,6.14,NP_742201.1,8.00,1.03,6.14,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.04,6.20,NP_742203.1,20.00,1.04,6.20,
bactoprenol glycosyl-transferase CDS,PP_0034,2.61,3.21,NP_742204.1,7.00,0.54,3.21,
bactoprenol-linked glycose transferase CDS,PP_0035,7.85,9.67,NP_742205.1,9.00,1.62,9.67,
transcriptional regulator CDS,PP_0036,2.27,2.79,NP_742206.1,6.00,0.47,2.79,
oprP CDS,PP_0037,7.38,9.10,NP_742207.1,26.00,1.52,9.10,oprP
hypothetical protein CDS,PP_0039,27.85,34.31,NP_742209.1,78.00,5.74,34.31,
hypothetical protein CDS,PP_0040,79.79,98.29,NP_742210.1,49.00,16.43,98.29,
cadA-I CDS,PP_0041,10.45,12.88,NP_742211.1,57.00,2.15,12.88,cadA-I
hypothetical protein CDS,PP_0042,5.65,6.96,NP_742212.2,5.00,1.16,6.96,
czcA-I CDS,PP_0043,5.45,6.71,NP_742213.1,47.00,1.12,6.71,czcA-I
czcB-I CDS,PP_0044,10.25,12.63,NP_742214.1,35.00,2.11,12.63,czcB-I
czcC-I CDS,PP_0045,4.61,5.68,NP_742215.1,16.00,0.95,5.68,czcC-I
opdT-I CDS,PP_0046,3.82,4.70,NP_742216.1,14.00,0.79,4.70,opdT-I
czcR-II CDS,PP_0047,1.63,2.01,NP_742217.1,3.00,0.34,2.01,czcR-II
hypothetical protein CDS,PP_0048,2.26,2.79,NP_742218.1,2.00,0.47,2.79,
hypothetical protein CDS,PP_0049,53.07,65.38,NP_742219.1,212.50,10.93,65.38,
hypothetical protein CDS,PP_0050,21.55,26.55,NP_742220.1,24.00,4.44,26.55,
sigma-54 dependent transcriptional regulator CDS,PP_0051,50.72,62.48,NP_742221.1,179.00,10.44,62.48,
