Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,275.51,365.67,NP_742171.1,118.50,9.80,365.67,parB
parA CDS,PP_0002,276.78,367.36,NP_742172.1,108.00,9.84,367.36,parA
rsmG CDS,PP_0003,405.32,537.96,NP_742173.1,130.00,14.41,537.96,rsmG
trmF CDS,PP_0004,266.03,353.08,NP_742174.1,248.50,9.46,353.08,trmF
trmE CDS,PP_0005,37.01,49.12,NP_742175.1,25.00,1.32,49.12,trmE
oxaA CDS,PP_0006,279.80,371.36,NP_742176.1,232.00,9.95,371.36,oxaA
yidD CDS,PP_0007,247.53,328.53,NP_742177.1,30.00,8.80,328.53,yidD
rnpA CDS,PP_0008,1445.87,1919.02,NP_742178.1,288.50,51.41,1919.02,rnpA
rpmH CDS,PP_0009,2849.14,3781.50,NP_742179.1,189.50,101.31,3781.50,rpmH
dnaA CDS,PP_0010,472.40,626.99,NP_742180.1,354.00,16.80,626.99,dnaA
dnaN CDS,PP_0011,315.31,418.49,NP_742181.1,171.50,11.21,418.49,dnaN
recF CDS,PP_0012,268.42,356.26,NP_742182.1,146.00,9.54,356.26,recF
gyrB CDS,PP_0013,471.59,625.92,NP_742183.1,562.50,16.77,625.92,gyrB
transposase CDS,PP_0014,9.32,12.38,NP_742184.2,9.00,0.33,12.38,
transposon protein CDS,PP_0015,8.46,11.22,NP_742185.1,4.00,0.30,11.22,
hypothetical protein CDS,PP_0016,40.76,54.10,NP_742186.1,38.50,1.45,54.10,
transcriptional regulator CDS,PP_0017,239.62,318.04,NP_742187.1,42.50,8.52,318.04,
hypothetical protein CDS,PP_0018,261.24,346.73,NP_742188.1,108.50,9.29,346.73,
hypothetical protein CDS,PP_0019,300.54,398.89,NP_742189.1,103.50,10.69,398.89,
hypothetical protein CDS,PP_0020,220.12,292.15,NP_742190.1,95.00,7.83,292.15,
hypothetical protein CDS,PP_0021,61.51,81.63,NP_742191.1,28.00,2.19,81.63,
hypothetical protein CDS,PP_0022,110.71,146.94,NP_742192.2,9.00,3.94,146.94,
hypothetical protein CDS,PP_0023,361.89,480.32,NP_742193.1,23.00,12.87,480.32,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.98,7.93,NP_742194.1,5.00,0.21,7.93,
hypothetical protein CDS,PP_0025,13.27,17.61,NP_742195.1,1.00,0.47,17.61,
cobalt/cadmium/zinc exporter CDS,PP_0026,53.77,71.36,NP_742196.1,24.00,1.91,71.36,
membrane protein CDS,PP_0027,18.41,24.43,NP_742197.1,4.00,0.65,24.43,
hypothetical protein CDS,PP_0028,6.21,8.24,NP_742198.1,1.00,0.22,8.24,
czcR-I CDS,PP_0029,43.60,57.87,NP_742199.1,14.50,1.55,57.87,czcR-I
czrSA CDS,PP_0030,35.04,46.51,NP_742200.1,24.50,1.25,46.51,czrSA
hypothetical protein CDS,PP_0031,3.45,4.58,NP_742201.1,1.00,0.12,4.58,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.98,9.26,NP_742203.1,5.00,0.25,9.26,
bactoprenol glycosyl-transferase CDS,PP_0034,5.16,6.84,NP_742204.1,2.50,0.18,6.84,
bactoprenol-linked glycose transferase CDS,PP_0035,12.08,16.04,NP_742205.1,2.50,0.43,16.04,
transcriptional regulator CDS,PP_0036,2.09,2.78,NP_742206.1,1.00,0.07,2.78,
oprP CDS,PP_0037,4.72,6.26,NP_742207.1,3.00,0.17,6.26,oprP
hypothetical protein CDS,PP_0039,27.70,36.76,NP_742209.1,14.00,0.98,36.76,
hypothetical protein CDS,PP_0040,171.40,227.49,NP_742210.1,19.00,6.09,227.49,
cadA-I CDS,PP_0041,11.17,14.83,NP_742211.1,11.00,0.40,14.83,cadA-I
hypothetical protein CDS,PP_0042,6.26,8.31,NP_742212.2,1.00,0.22,8.31,
czcA-I CDS,PP_0043,10.91,14.48,NP_742213.1,17.00,0.39,14.48,czcA-I
czcB-I CDS,PP_0044,24.34,32.30,NP_742214.1,15.00,0.87,32.30,czcB-I
czcC-I CDS,PP_0045,3.19,4.24,NP_742215.1,2.00,0.11,4.24,czcC-I
opdT-I CDS,PP_0046,3.02,4.01,NP_742216.1,2.00,0.11,4.01,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,6.26,8.31,NP_742218.1,1.00,0.22,8.31,
hypothetical protein CDS,PP_0049,47.73,63.35,NP_742219.1,34.50,1.70,63.35,
hypothetical protein CDS,PP_0050,49.75,66.03,NP_742220.1,10.00,1.77,66.03,
sigma-54 dependent transcriptional regulator CDS,PP_0051,56.51,75.01,NP_742221.1,36.00,2.01,75.01,
beta-lactamase domain-containing protein CDS,PP_0052,157.10,208.51,NP_742222.1,68.50,5.59,208.51,
sulfide:quinone oxidoreductase CDS,PP_0053,67.98,90.22,NP_742223.1,42.50,2.42,90.22,
