Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,30.58,39.26,NP_742171.1,5.50,0.47,39.26,parB
parA CDS,PP_0002,85.81,110.16,NP_742172.1,14.00,1.33,110.16,parA
rsmG CDS,PP_0003,111.86,143.59,NP_742173.1,15.00,1.73,143.59,rsmG
trmF CDS,PP_0004,47.37,60.81,NP_742174.1,18.50,0.73,60.81,trmF
trmE CDS,PP_0005,84.98,109.09,NP_742175.1,24.00,1.31,109.09,trmE
oxaA CDS,PP_0006,8.65,11.11,NP_742176.1,3.00,0.13,11.11,oxaA
yidD CDS,PP_0007,49.33,63.33,NP_742177.1,2.50,0.76,63.33,yidD
rnpA CDS,PP_0008,41.95,53.86,NP_742178.1,3.50,0.65,53.86,rnpA
rpmH CDS,PP_0009,0.00,0.00,NP_742179.1,0.00,0.00,0.00,rpmH
dnaA CDS,PP_0010,63.83,81.94,NP_742180.1,20.00,0.99,81.94,dnaA
dnaN CDS,PP_0011,43.97,56.45,NP_742181.1,10.00,0.68,56.45,dnaN
recF CDS,PP_0012,35.18,45.16,NP_742182.1,8.00,0.54,45.16,recF
gyrB CDS,PP_0013,60.16,77.22,NP_742183.1,30.00,0.93,77.22,gyrB
transposase CDS,PP_0014,4.96,6.36,NP_742184.2,2.00,0.08,6.36,
transposon protein CDS,PP_0015,30.34,38.95,NP_742185.1,6.00,0.47,38.95,
hypothetical protein CDS,PP_0016,54.45,69.89,NP_742186.1,21.50,0.84,69.89,
transcriptional regulator CDS,PP_0017,114.62,147.14,NP_742187.1,8.50,1.77,147.14,
hypothetical protein CDS,PP_0018,426.14,547.04,NP_742188.1,74.00,6.59,547.04,
hypothetical protein CDS,PP_0019,1274.40,1635.96,NP_742189.1,183.50,19.70,1635.96,
hypothetical protein CDS,PP_0020,761.98,978.17,NP_742190.1,137.50,11.78,978.17,
hypothetical protein CDS,PP_0021,26.27,33.72,NP_742191.1,5.00,0.41,33.72,
hypothetical protein CDS,PP_0022,147.11,188.84,NP_742192.2,5.00,2.27,188.84,
hypothetical protein CDS,PP_0023,6359.81,8164.16,NP_742193.1,169.00,98.31,8164.16,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.86,3.67,NP_742194.1,1.00,0.04,3.67,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,96.45,123.81,NP_742196.1,18.00,1.49,123.81,
membrane protein CDS,PP_0027,11.01,14.13,NP_742197.1,1.00,0.17,14.13,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,75.51,96.94,NP_742199.1,10.50,1.17,96.94,czcR-I
czrSA CDS,PP_0030,53.03,68.07,NP_742200.1,15.50,0.82,68.07,czrSA
hypothetical protein CDS,PP_0031,24.77,31.79,NP_742201.1,3.00,0.38,31.79,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.67,8.57,NP_742203.1,2.00,0.10,8.57,
bactoprenol glycosyl-transferase CDS,PP_0034,9.87,12.67,NP_742204.1,2.00,0.15,12.67,
bactoprenol-linked glycose transferase CDS,PP_0035,11.56,14.84,NP_742205.1,1.00,0.18,14.84,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,7.53,9.66,NP_742207.1,2.00,0.12,9.66,oprP
hypothetical protein CDS,PP_0039,33.12,42.52,NP_742209.1,7.00,0.51,42.52,
hypothetical protein CDS,PP_0040,366.79,470.85,NP_742210.1,17.00,5.67,470.85,
cadA-I CDS,PP_0041,12.15,15.60,NP_742211.1,5.00,0.19,15.60,cadA-I
hypothetical protein CDS,PP_0042,44.95,57.70,NP_742212.2,3.00,0.69,57.70,
czcA-I CDS,PP_0043,1.54,1.97,NP_742213.1,1.00,0.02,1.97,czcA-I
czcB-I CDS,PP_0044,15.52,19.93,NP_742214.1,4.00,0.24,19.93,czcB-I
czcC-I CDS,PP_0045,7.63,9.80,NP_742215.1,2.00,0.12,9.80,czcC-I
opdT-I CDS,PP_0046,3.61,4.64,NP_742216.1,1.00,0.06,4.64,opdT-I
czcR-II CDS,PP_0047,7.19,9.23,NP_742217.1,1.00,0.11,9.23,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,99.27,127.44,NP_742219.1,30.00,1.53,127.44,
hypothetical protein CDS,PP_0050,35.70,45.82,NP_742220.1,3.00,0.55,45.82,
sigma-54 dependent transcriptional regulator CDS,PP_0051,22.53,28.92,NP_742221.1,6.00,0.35,28.92,
beta-lactamase domain-containing protein CDS,PP_0052,318.15,408.41,NP_742222.1,58.00,4.92,408.41,
sulfide:quinone oxidoreductase CDS,PP_0053,130.07,166.97,NP_742223.1,34.00,2.01,166.97,
membrane protein CDS,PP_0054,5.66,7.26,NP_742224.1,1.00,0.09,7.26,
transcriptional regulator CDS,PP_0055,16.40,21.05,NP_742225.1,3.00,0.25,21.05,
betA-I CDS,PP_0056,422.90,542.88,NP_742226.1,144.00,6.54,542.88,betA-I
major facilitator family transporter CDS,PP_0057,653.26,838.60,NP_742227.1,218.00,10.10,838.60,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,15.44,19.82,NP_742228.1,2.50,0.24,19.82,
gmhB CDS,PP_0059,18.39,23.61,NP_742229.1,2.00,0.28,23.61,gmhB
glyS CDS,PP_0060,16.54,21.23,NP_742230.1,7.00,0.26,21.23,glyS
glyQ CDS,PP_0061,28.16,36.16,NP_742231.1,5.50,0.44,36.16,glyQ
tag CDS,PP_0062,61.56,79.03,NP_742232.1,7.00,0.95,79.03,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,5.47,7.02,NP_742233.1,1.00,0.08,7.02,
hypothetical protein CDS,PP_0064,161.82,207.73,NP_742234.1,10.50,2.50,207.73,
trkA CDS,PP_0065,26.50,34.02,NP_742235.1,7.50,0.41,34.02,trkA
rsmB CDS,PP_0066,0.00,0.00,NP_742236.1,0.00,0.00,0.00,rsmB
fmt CDS,PP_0067,5.20,6.68,NP_742237.1,1.00,0.08,6.68,fmt
def-I CDS,PP_0068,57.45,73.75,NP_742238.1,6.00,0.89,73.75,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,22.11,28.38,NP_742239.1,5.00,0.34,28.38,
tsaC CDS,PP_0070,78.30,100.51,NP_742240.1,9.00,1.21,100.51,tsaC
hypothetical protein CDS,PP_0071,14.58,18.71,NP_742241.2,1.00,0.23,18.71,
qor-I CDS,PP_0072,238.26,305.86,NP_742242.1,48.00,3.68,305.86,qor-I
hemF CDS,PP_0073,31.94,41.00,NP_742243.1,6.00,0.49,41.00,hemF
aroE CDS,PP_0074,29.42,37.77,NP_742244.1,5.00,0.45,37.77,aroE
choline sulfate transporter CDS,PP_0075,12.40,15.92,NP_742245.1,4.00,0.19,15.92,
choline betaine-binding protein CDS,PP_0076,215.41,276.52,NP_742246.2,41.00,3.33,276.52,
betC CDS,PP_0077,0.00,0.00,NP_742247.1,0.00,0.00,0.00,betC
