Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,104.87,133.93,NP_742171.1,17.50,1.50,133.93,parB
parA CDS,PP_0002,75.96,97.01,NP_742172.1,11.50,1.09,97.01,parA
rsmG CDS,PP_0003,96.43,123.15,NP_742173.1,12.00,1.38,123.15,rsmG
trmF CDS,PP_0004,33.11,42.28,NP_742174.1,12.00,0.47,42.28,trmF
trmE CDS,PP_0005,53.42,68.22,NP_742175.1,14.00,0.77,68.22,trmE
oxaA CDS,PP_0006,15.54,19.85,NP_742176.1,5.00,0.22,19.85,oxaA
yidD CDS,PP_0007,85.06,108.63,NP_742177.1,4.00,1.22,108.63,yidD
rnpA CDS,PP_0008,45.21,57.74,NP_742178.1,3.50,0.65,57.74,rnpA
rpmH CDS,PP_0009,58.13,74.23,NP_742179.1,1.50,0.83,74.23,rpmH
dnaA CDS,PP_0010,85.99,109.81,NP_742180.1,25.00,1.23,109.81,dnaA
dnaN CDS,PP_0011,37.91,48.41,NP_742181.1,8.00,0.54,48.41,dnaN
recF CDS,PP_0012,66.34,84.72,NP_742182.1,14.00,0.95,84.72,recF
gyrB CDS,PP_0013,62.67,80.03,NP_742183.1,29.00,0.90,80.03,gyrB
transposase CDS,PP_0014,10.68,13.64,NP_742184.2,4.00,0.15,13.64,
transposon protein CDS,PP_0015,38.15,48.72,NP_742185.1,7.00,0.55,48.72,
hypothetical protein CDS,PP_0016,49.12,62.73,NP_742186.1,18.00,0.70,62.73,
transcriptional regulator CDS,PP_0017,174.38,222.70,NP_742187.1,12.00,2.50,222.70,
hypothetical protein CDS,PP_0018,536.80,685.53,NP_742188.1,86.50,7.69,685.53,
hypothetical protein CDS,PP_0019,1425.74,1820.78,NP_742189.1,190.50,20.43,1820.78,
hypothetical protein CDS,PP_0020,633.03,808.43,NP_742190.1,106.00,9.07,808.43,
hypothetical protein CDS,PP_0021,28.31,36.15,NP_742191.1,5.00,0.41,36.15,
hypothetical protein CDS,PP_0022,317.06,404.91,NP_742192.2,10.00,4.54,404.91,
hypothetical protein CDS,PP_0023,6569.75,8390.05,NP_742193.1,162.00,94.16,8390.05,
membrane-associated metal-dependent hydrolase CDS,PP_0024,6.16,7.87,NP_742194.1,2.00,0.09,7.87,
hypothetical protein CDS,PP_0025,34.19,43.67,NP_742195.1,1.00,0.49,43.67,
cobalt/cadmium/zinc exporter CDS,PP_0026,150.13,191.73,NP_742196.1,26.00,2.15,191.73,
membrane protein CDS,PP_0027,59.31,75.75,NP_742197.1,5.00,0.85,75.75,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,131.76,168.26,NP_742199.1,17.00,1.89,168.26,czcR-I
czrSA CDS,PP_0030,36.87,47.08,NP_742200.1,10.00,0.53,47.08,czrSA
hypothetical protein CDS,PP_0031,8.90,11.36,NP_742201.1,1.00,0.13,11.36,
hypothetical protein CDS,PP_0032,70.70,90.28,NP_742202.1,3.00,1.01,90.28,
undecaprenyl-glycosyl transferase CDS,PP_0033,14.38,18.37,NP_742203.1,4.00,0.21,18.37,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,4.06,5.18,NP_742207.1,1.00,0.06,5.18,oprP
hypothetical protein CDS,PP_0039,35.69,45.58,NP_742209.1,7.00,0.51,45.58,
hypothetical protein CDS,PP_0040,302.26,386.01,NP_742210.1,13.00,4.33,386.01,
cadA-I CDS,PP_0041,20.95,26.75,NP_742211.1,8.00,0.30,26.75,cadA-I
hypothetical protein CDS,PP_0042,16.15,20.62,NP_742212.2,1.00,0.23,20.62,
czcA-I CDS,PP_0043,6.62,8.45,NP_742213.1,4.00,0.09,8.45,czcA-I
czcB-I CDS,PP_0044,20.91,26.70,NP_742214.1,5.00,0.30,26.70,czcB-I
czcC-I CDS,PP_0045,4.11,5.25,NP_742215.1,1.00,0.06,5.25,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,117.68,150.29,NP_742219.1,33.00,1.69,150.29,
hypothetical protein CDS,PP_0050,12.82,16.37,NP_742220.1,1.00,0.18,16.37,
sigma-54 dependent transcriptional regulator CDS,PP_0051,16.18,20.67,NP_742221.1,4.00,0.23,20.67,
beta-lactamase domain-containing protein CDS,PP_0052,274.87,351.03,NP_742222.1,46.50,3.94,351.03,
sulfide:quinone oxidoreductase CDS,PP_0053,92.76,118.46,NP_742223.1,22.50,1.33,118.46,
membrane protein CDS,PP_0054,6.10,7.79,NP_742224.1,1.00,0.09,7.79,
transcriptional regulator CDS,PP_0055,5.89,7.52,NP_742225.1,1.00,0.08,7.52,
betA-I CDS,PP_0056,579.16,739.63,NP_742226.1,183.00,8.30,739.63,betA-I
major facilitator family transporter CDS,PP_0057,571.59,729.96,NP_742227.1,177.00,8.19,729.96,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,33.28,42.50,NP_742228.1,5.00,0.48,42.50,
gmhB CDS,PP_0059,4.95,6.33,NP_742229.1,0.50,0.07,6.33,gmhB
glyS CDS,PP_0060,24.18,30.89,NP_742230.1,9.50,0.35,30.89,glyS
glyQ CDS,PP_0061,38.63,49.33,NP_742231.1,7.00,0.55,49.33,glyQ
tag CDS,PP_0062,37.91,48.41,NP_742232.1,4.00,0.54,48.41,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,11.78,15.05,NP_742233.1,2.00,0.17,15.05,
hypothetical protein CDS,PP_0064,116.25,148.47,NP_742234.1,7.00,1.67,148.47,
trkA CDS,PP_0065,60.92,77.80,NP_742235.1,16.00,0.87,77.80,trkA
rsmB CDS,PP_0066,11.97,15.29,NP_742236.1,3.00,0.17,15.29,rsmB
fmt CDS,PP_0067,5.61,7.16,NP_742237.1,1.00,0.08,7.16,fmt
def-I CDS,PP_0068,41.27,52.71,NP_742238.1,4.00,0.59,52.71,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,21.44,27.38,NP_742239.1,4.50,0.31,27.38,
tsaC CDS,PP_0070,70.32,89.80,NP_742240.1,7.50,1.01,89.80,tsaC
hypothetical protein CDS,PP_0071,0.00,0.00,NP_742241.2,0.00,0.00,0.00,
qor-I CDS,PP_0072,208.62,266.42,NP_742242.1,39.00,2.99,266.42,qor-I
hemF CDS,PP_0073,17.21,21.98,NP_742243.1,3.00,0.25,21.98,hemF
aroE CDS,PP_0074,12.68,16.20,NP_742244.1,2.00,0.18,16.20,aroE
choline sulfate transporter CDS,PP_0075,13.36,17.07,NP_742245.1,4.00,0.19,17.07,
choline betaine-binding protein CDS,PP_0076,73.60,94.00,NP_742246.2,13.00,1.05,94.00,
betC CDS,PP_0077,20.68,26.41,NP_742247.1,6.00,0.30,26.41,betC
transcriptional regulator CDS,PP_0079,11.63,14.85,NP_742249.1,2.00,0.17,14.85,
hypothetical protein CDS,PP_0080,55.02,70.27,NP_742250.1,6.50,0.79,70.27,
hypothetical protein CDS,PP_0081,49.22,62.86,NP_742251.1,3.50,0.71,62.86,
trpA CDS,PP_0082,45.21,57.74,NP_742252.1,7.00,0.65,57.74,trpA
trpB CDS,PP_0083,60.13,76.79,NP_742253.1,14.00,0.86,76.79,trpB
trpI CDS,PP_0084,23.33,29.79,NP_742254.1,4.00,0.33,29.79,trpI
hypothetical protein CDS,PP_0085,353.04,450.86,NP_742255.1,33.00,5.06,450.86,
hypothetical protein CDS,PP_0086,1622.72,2072.34,NP_742256.1,67.00,23.26,2072.34,
hypothetical protein CDS,PP_0087,554.85,708.59,NP_742257.1,28.00,7.95,708.59,
alkanal monooxygenase CDS,PP_0088,20.82,26.59,NP_742258.1,4.00,0.30,26.59,
osmC CDS,PP_0089,0.00,0.00,NP_742259.1,0.00,0.00,0.00,osmC
hypothetical protein CDS,PP_0090,352.29,449.90,NP_742260.1,20.00,5.05,449.90,
putative lipoprotein CDS,PP_0091,644.46,823.02,NP_742261.1,51.00,9.24,823.02,
putative lipoprotein CDS,PP_0092,25.27,32.28,NP_742262.1,2.00,0.36,32.28,
zinc protease CDS,PP_0093,19.43,24.81,NP_742263.2,4.00,0.28,24.81,
5'-nucleotidase CDS,PP_0094,88.40,112.89,NP_742264.1,11.00,1.27,112.89,
hypothetical protein CDS,PP_0095,47.65,60.85,NP_742265.1,5.00,0.68,60.85,
prlC CDS,PP_0096,138.94,177.44,NP_742266.1,54.50,1.99,177.44,prlC
hypothetical protein CDS,PP_0097,241.17,307.99,NP_742267.1,13.00,3.46,307.99,
hypothetical protein CDS,PP_0098,45.10,57.59,NP_742268.1,1.50,0.65,57.59,
hypothetical protein CDS,PP_0099,19.76,25.23,NP_742269.1,4.00,0.28,25.23,
cynT CDS,PP_0100,356.03,454.68,NP_742270.1,49.00,5.10,454.68,cynT
sulfate transporter CDS,PP_0101,17.23,22.01,NP_742271.1,5.00,0.25,22.01,
cytochrome c oxidase subunit 2 CDS,PP_0103,732.78,935.81,NP_742273.1,158.00,10.50,935.81,
ctaD CDS,PP_0104,478.73,611.37,NP_742274.1,145.50,6.86,611.37,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,502.85,642.17,NP_742275.1,54.50,7.21,642.17,
cytochrome c oxidase subunit 3 CDS,PP_0106,733.47,936.69,NP_742276.1,124.50,10.51,936.69,
hypothetical protein CDS,PP_0107,127.60,162.95,NP_742277.2,18.00,1.83,162.95,
hypothetical protein CDS,PP_0108,152.81,195.15,NP_742278.1,17.00,2.19,195.15,
membrane protein CDS,PP_0109,196.18,250.54,NP_742279.1,40.50,2.81,250.54,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,122.89,156.94,NP_742280.1,21.00,1.76,156.94,
electron transport protein SCO1/SenC CDS,PP_0111,181.82,232.20,NP_742281.1,22.00,2.61,232.20,
metQ CDS,PP_0112,162.85,207.97,NP_742282.1,24.00,2.33,207.97,metQ
metI CDS,PP_0113,27.25,34.80,NP_742283.1,3.50,0.39,34.80,metI
metN CDS,PP_0114,33.73,43.08,NP_742284.1,6.50,0.48,43.08,metN
katE CDS,PP_0115,14.70,18.77,NP_742285.1,6.00,0.21,18.77,katE
putative lipoprotein CDS,PP_0116,88.67,113.24,NP_742286.1,12.00,1.27,113.24,
znuB CDS,PP_0117,40.09,51.20,NP_742287.1,6.00,0.57,51.20,znuB
znuC CDS,PP_0118,47.31,60.42,NP_742288.1,7.00,0.68,60.42,znuC
zinc uptake regulation protein Zur CDS,PP_0119,21.53,27.49,NP_742289.2,2.00,0.31,27.49,
zinc ABC transporter CDS,PP_0120,46.04,58.80,NP_742290.1,8.00,0.66,58.80,
thrB CDS,PP_0121,60.51,77.28,NP_742291.1,11.00,0.87,77.28,thrB
hypothetical protein CDS,PP_0122,326.97,417.56,NP_742292.1,18.00,4.69,417.56,
polA CDS,PP_0123,22.84,29.17,NP_742293.1,12.00,0.33,29.17,polA
engB CDS,PP_0124,214.88,274.42,NP_742294.1,26.00,3.08,274.42,engB
cytochrome c-type protein CDS,PP_0125,543.87,694.56,NP_742295.1,31.50,7.79,694.56,
cc CDS,PP_0126,342.84,437.83,NP_742296.1,40.50,4.91,437.83,cc
dsbA CDS,PP_0127,165.29,211.09,NP_742297.1,20.00,2.37,211.09,dsbA
hypothetical protein CDS,PP_0128,36.71,46.88,NP_742298.1,6.00,0.53,46.88,
GGDEF domain-containing protein CDS,PP_0129,2.70,3.45,NP_742299.1,1.00,0.04,3.45,
amiD CDS,PP_0130,33.15,42.34,NP_742300.1,5.00,0.48,42.34,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,29.28,37.39,NP_742301.1,9.00,0.42,37.39,
kinB CDS,PP_0132,45.50,58.11,NP_742302.1,15.50,0.65,58.11,kinB
algB CDS,PP_0133,184.48,235.59,NP_742303.1,47.50,2.64,235.59,algB
hypothetical protein CDS,PP_0134,12.73,16.26,NP_742304.1,2.00,0.18,16.26,
hypothetical protein CDS,PP_0135,0.00,0.00,NP_742305.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0136,99.96,127.66,NP_742306.1,9.00,1.43,127.66,
gltP CDS,PP_0137,23.62,30.16,NP_742307.1,6.00,0.34,30.16,gltP
membrane protein CDS,PP_0138,14.89,19.01,NP_742308.1,3.50,0.21,19.01,
lipoprotein CDS,PP_0139,12.34,15.76,NP_742309.1,1.50,0.18,15.76,
hypothetical protein CDS,PP_0140,27.86,35.57,NP_742310.1,5.00,0.40,35.57,
ABC transporter ATP-binding protein CDS,PP_0141,13.21,16.87,NP_742311.1,2.00,0.19,16.87,
ABC transporter permease CDS,PP_0142,23.07,29.46,NP_742312.1,5.00,0.33,29.46,
membrane protein CDS,PP_0143,5.10,6.51,NP_742313.1,1.00,0.07,6.51,
insulinase family metalloprotease CDS,PP_0144,18.59,23.74,NP_742314.1,5.00,0.27,23.74,
yjbB CDS,PP_0145,104.06,132.89,NP_742315.1,33.00,1.49,132.89,yjbB
ygdQ CDS,PP_0146,45.89,58.60,NP_742316.1,7.00,0.66,58.60,ygdQ
citN CDS,PP_0147,24.00,30.65,NP_742317.1,6.00,0.34,30.65,citN
hypothetical protein CDS,PP_0148,284.18,362.92,NP_742318.1,22.00,4.07,362.92,
hypothetical protein CDS,PP_0149,2.67,3.42,NP_742319.1,1.00,0.04,3.42,
hypothetical protein CDS,PP_0150,48.89,62.44,NP_742320.1,3.00,0.70,62.44,
hypothetical protein CDS,PP_0151,35.59,45.45,NP_742321.1,2.00,0.51,45.45,
hypothetical protein CDS,PP_0152,714.01,911.84,NP_742322.1,52.00,10.23,911.84,
hypothetical protein CDS,PP_0153,96.88,123.72,NP_742323.1,4.00,1.39,123.72,
scpC CDS,PP_0154,157.57,201.23,NP_742324.1,45.00,2.26,201.23,scpC
pntB CDS,PP_0155,30.94,39.52,NP_742325.1,8.50,0.44,39.52,pntB
pntAA CDS,PP_0156,116.57,148.86,YP_009236895.1,25.00,1.67,148.86,pntAA
gcdR CDS,PP_0157,11.40,14.56,NP_742326.1,2.00,0.16,14.56,gcdR
gcdH CDS,PP_0158,185.89,237.39,NP_742327.1,42.00,2.66,237.39,gcdH
family III CoA-transferase CDS,PP_0159,162.81,207.93,NP_742328.1,38.00,2.33,207.93,
ferrioxamine receptor CDS,PP_0160,25.24,32.24,NP_742329.1,12.00,0.36,32.24,
putative transmembrane sensor CDS,PP_0161,51.93,66.32,NP_742330.1,9.50,0.74,66.32,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,155.34,198.38,NP_742331.1,15.50,2.23,198.38,
transcriptional regulator CDS,PP_0163,45.49,58.10,NP_742332.1,6.00,0.65,58.10,
hypothetical protein CDS,PP_0164,41.52,53.02,NP_742333.2,5.50,0.60,53.02,
GGDEF domain-containing protein CDS,PP_0165,41.65,53.19,NP_742334.1,15.50,0.60,53.19,
HlyD family secretion protein CDS,PP_0166,155.77,198.92,NP_742335.1,41.00,2.23,198.92,
paxB CDS,PP_0167,77.61,99.11,NP_742336.1,32.00,1.11,99.11,paxB
putative surface adhesion protein CDS,PP_0168,799.11,1020.52,NP_742337.1,3979.00,11.45,1020.52,
TauD/TfdA family dioxygenase CDS,PP_0169,17.44,22.27,NP_742338.1,3.00,0.25,22.27,
ABC transporter substrate-binding protein CDS,PP_0170,10.26,13.10,NP_742339.1,2.00,0.15,13.10,
ABC transporter ATP-binding protein CDS,PP_0171,6.05,7.73,NP_742340.1,1.00,0.09,7.73,
ABC transporter permease CDS,PP_0172,6.05,7.73,NP_742341.1,1.00,0.09,7.73,
transcriptional factor-like protein CDS,PP_0173,49.82,63.63,NP_742342.1,6.00,0.71,63.63,
hypothetical protein CDS,PP_0174,108.59,138.68,NP_742343.1,17.00,1.56,138.68,
transcriptional regulator CDS,PP_0175,0.00,0.00,NP_742344.1,0.00,0.00,0.00,
putative efflux transporter CDS,PP_0176,2.51,3.20,NP_742345.1,1.00,0.04,3.20,
hypothetical protein CDS,PP_0177,0.00,0.00,NP_742346.1,0.00,0.00,0.00,
efflux pump CDS,PP_0178,0.00,0.00,NP_742347.1,0.00,0.00,0.00,
putative efflux transporter CDS,PP_0179,3.69,4.71,NP_742348.1,1.00,0.05,4.71,
cytochrome c family protein CDS,PP_0180,26.01,33.21,NP_742349.1,9.50,0.37,33.21,
hypothetical protein CDS,PP_0181,2583.83,3299.74,NP_742350.1,121.50,37.03,3299.74,
hypothetical protein CDS,PP_0182,241.72,308.69,NP_742351.1,14.00,3.46,308.69,
glutathione S-transferase CDS,PP_0183,86.80,110.85,NP_742352.1,11.00,1.24,110.85,
argH CDS,PP_0184,33.46,42.74,NP_742353.1,9.00,0.48,42.74,argH
algR CDS,PP_0185,1188.33,1517.58,NP_742354.1,169.00,17.03,1517.58,algR
hemC CDS,PP_0186,108.29,138.30,NP_742355.1,19.50,1.55,138.30,hemC
hemD CDS,PP_0187,51.09,65.24,NP_742356.1,7.50,0.73,65.24,hemD
uroporphyrin-III C-methyltransferase CDS,PP_0188,95.08,121.42,NP_742357.1,20.50,1.36,121.42,
