Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,51.06,61.98,NP_742171.1,105.00,9.07,61.98,parB
parA CDS,PP_0002,104.52,126.87,NP_742172.1,195.00,18.57,126.87,parA
rsmG CDS,PP_0003,49.23,59.76,NP_742173.1,75.50,8.75,59.76,rsmG
trmF CDS,PP_0004,73.55,89.28,NP_742174.1,328.50,13.07,89.28,trmF
trmE CDS,PP_0005,118.59,143.95,NP_742175.1,383.00,21.07,143.95,trmE
oxaA CDS,PP_0006,14.50,17.60,NP_742176.1,57.50,2.58,17.60,oxaA
yidD CDS,PP_0007,31.92,38.75,NP_742177.1,18.50,5.67,38.75,yidD
rnpA CDS,PP_0008,48.74,59.16,NP_742178.1,46.50,8.66,59.16,rnpA
rpmH CDS,PP_0009,36.16,43.89,NP_742179.1,11.50,6.43,43.89,rpmH
dnaA CDS,PP_0010,82.61,100.28,NP_742180.1,296.00,14.68,100.28,dnaA
dnaN CDS,PP_0011,91.71,111.32,NP_742181.1,238.50,16.30,111.32,dnaN
recF CDS,PP_0012,59.02,71.65,NP_742182.1,153.50,10.49,71.65,recF
gyrB CDS,PP_0013,33.49,40.65,NP_742183.1,191.00,5.95,40.65,gyrB
transposase CDS,PP_0014,5.20,6.31,NP_742184.2,24.00,0.92,6.31,
transposon protein CDS,PP_0015,13.27,16.10,NP_742185.1,30.00,2.36,16.10,
hypothetical protein CDS,PP_0016,43.74,53.09,NP_742186.1,197.50,7.77,53.09,
transcriptional regulator CDS,PP_0017,136.20,165.32,NP_742187.1,115.50,24.20,165.32,
hypothetical protein CDS,PP_0018,348.22,422.68,NP_742188.1,691.50,61.88,422.68,
hypothetical protein CDS,PP_0019,1377.69,1672.28,NP_742189.1,2268.50,244.82,1672.28,
hypothetical protein CDS,PP_0020,614.48,745.87,NP_742190.1,1268.00,109.19,745.87,
hypothetical protein CDS,PP_0021,24.81,30.11,NP_742191.1,54.00,4.41,30.11,
hypothetical protein CDS,PP_0022,241.84,293.56,NP_742192.2,94.00,42.98,293.56,
hypothetical protein CDS,PP_0023,654.87,794.90,NP_742193.1,199.00,116.37,794.90,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.75,4.55,NP_742194.1,15.00,0.67,4.55,
hypothetical protein CDS,PP_0025,8.32,10.10,NP_742195.1,3.00,1.48,10.10,
cobalt/cadmium/zinc exporter CDS,PP_0026,87.62,106.36,NP_742196.1,187.00,15.57,106.36,
membrane protein CDS,PP_0027,41.39,50.24,NP_742197.1,43.00,7.36,50.24,
hypothetical protein CDS,PP_0028,1.30,1.58,NP_742198.1,1.00,0.23,1.58,
czcR-I CDS,PP_0029,136.79,166.04,NP_742199.1,217.50,24.31,166.04,czcR-I
czrSA CDS,PP_0030,45.17,54.83,NP_742200.1,151.00,8.03,54.83,czrSA
hypothetical protein CDS,PP_0031,17.69,21.47,NP_742201.1,24.50,3.14,21.47,
hypothetical protein CDS,PP_0032,5.74,6.96,NP_742202.1,3.00,1.02,6.96,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.42,7.79,NP_742203.1,22.00,1.14,7.79,
bactoprenol glycosyl-transferase CDS,PP_0034,2.59,3.14,NP_742204.1,6.00,0.46,3.14,
bactoprenol-linked glycose transferase CDS,PP_0035,4.04,4.91,NP_742205.1,4.00,0.72,4.91,
transcriptional regulator CDS,PP_0036,1.31,1.60,NP_742206.1,3.00,0.23,1.60,
oprP CDS,PP_0037,6.25,7.59,NP_742207.1,19.00,1.11,7.59,oprP
hypothetical protein CDS,PP_0039,57.51,69.81,NP_742209.1,139.00,10.22,69.81,
hypothetical protein CDS,PP_0040,103.77,125.96,NP_742210.1,55.00,18.44,125.96,
cadA-I CDS,PP_0041,11.05,13.41,NP_742211.1,52.00,1.96,13.41,cadA-I
hypothetical protein CDS,PP_0042,7.86,9.54,NP_742212.2,6.00,1.40,9.54,
czcA-I CDS,PP_0043,3.89,4.73,NP_742213.1,29.00,0.69,4.73,czcA-I
czcB-I CDS,PP_0044,16.97,20.59,NP_742214.1,50.00,3.02,20.59,czcB-I
czcC-I CDS,PP_0045,11.68,14.18,NP_742215.1,35.00,2.08,14.18,czcC-I
opdT-I CDS,PP_0046,4.74,5.75,NP_742216.1,15.00,0.84,5.75,opdT-I
czcR-II CDS,PP_0047,3.77,4.58,NP_742217.1,6.00,0.67,4.58,czcR-II
hypothetical protein CDS,PP_0048,1.31,1.59,NP_742218.1,1.00,0.23,1.59,
hypothetical protein CDS,PP_0049,61.20,74.29,NP_742219.1,211.50,10.88,74.29,
hypothetical protein CDS,PP_0050,17.69,21.47,NP_742220.1,17.00,3.14,21.47,
sigma-54 dependent transcriptional regulator CDS,PP_0051,18.06,21.92,NP_742221.1,55.00,3.21,21.92,
beta-lactamase domain-containing protein CDS,PP_0052,284.21,344.98,NP_742222.1,592.50,50.50,344.98,
sulfide:quinone oxidoreductase CDS,PP_0053,156.89,190.44,NP_742223.1,469.00,27.88,190.44,
membrane protein CDS,PP_0054,99.20,120.41,NP_742224.1,200.50,17.63,120.41,
transcriptional regulator CDS,PP_0055,38.24,46.42,NP_742225.1,80.00,6.80,46.42,
betA-I CDS,PP_0056,503.35,610.98,NP_742226.1,1960.00,89.45,610.98,betA-I
major facilitator family transporter CDS,PP_0057,1139.11,1382.68,NP_742227.1,4347.00,202.42,1382.68,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,32.68,39.66,NP_742228.1,60.50,5.81,39.66,
gmhB CDS,PP_0059,14.07,17.08,NP_742229.1,17.50,2.50,17.08,gmhB
glyS CDS,PP_0060,26.13,31.72,NP_742230.1,126.50,4.64,31.72,glyS
glyQ CDS,PP_0061,29.33,35.60,NP_742231.1,65.50,5.21,35.60,glyQ
tag CDS,PP_0062,46.91,56.94,NP_742232.1,61.00,8.34,56.94,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,19.12,23.21,NP_742233.1,40.00,3.40,23.21,
hypothetical protein CDS,PP_0064,61.32,74.43,NP_742234.1,45.50,10.90,74.43,
trkA CDS,PP_0065,43.56,52.88,NP_742235.1,141.00,7.74,52.88,trkA
rsmB CDS,PP_0066,16.19,19.65,NP_742236.1,50.00,2.88,19.65,rsmB
fmt CDS,PP_0067,19.79,24.02,NP_742237.1,43.50,3.52,24.02,fmt
def-I CDS,PP_0068,149.04,180.91,NP_742238.1,178.00,26.48,180.91,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,20.49,24.87,NP_742239.1,53.00,3.64,24.87,
tsaC CDS,PP_0070,85.97,104.35,NP_742240.1,113.00,15.28,104.35,tsaC
hypothetical protein CDS,PP_0071,40.79,49.52,NP_742241.2,32.00,7.25,49.52,
qor-I CDS,PP_0072,224.41,272.39,NP_742242.1,517.00,39.88,272.39,qor-I
hemF CDS,PP_0073,40.73,49.44,NP_742243.1,87.50,7.24,49.44,hemF
aroE CDS,PP_0074,29.59,35.91,NP_742244.1,57.50,5.26,35.91,aroE
choline sulfate transporter CDS,PP_0075,21.69,26.32,NP_742245.1,80.00,3.85,26.32,
choline betaine-binding protein CDS,PP_0076,111.18,134.96,NP_742246.2,242.00,19.76,134.96,
betC CDS,PP_0077,5.87,7.13,NP_742247.1,21.00,1.04,7.13,betC
transcriptional regulator CDS,PP_0079,15.57,18.89,NP_742249.1,33.00,2.77,18.89,
