Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,26.21,31.47,NP_742171.1,68.50,5.93,31.47,parB
parA CDS,PP_0002,44.29,53.18,NP_742172.1,105.00,10.01,53.18,parA
rsmG CDS,PP_0003,55.42,66.54,NP_742173.1,108.00,12.53,66.54,rsmG
trmF CDS,PP_0004,34.62,41.57,NP_742174.1,196.50,7.83,41.57,trmF
trmE CDS,PP_0005,87.48,105.03,NP_742175.1,359.00,19.78,105.03,trmE
oxaA CDS,PP_0006,15.28,18.35,NP_742176.1,77.00,3.46,18.35,oxaA
yidD CDS,PP_0007,29.88,35.87,NP_742177.1,22.00,6.76,35.87,yidD
rnpA CDS,PP_0008,21.45,25.75,NP_742178.1,26.00,4.85,25.75,rnpA
rpmH CDS,PP_0009,24.75,29.71,NP_742179.1,10.00,5.60,29.71,rpmH
dnaA CDS,PP_0010,32.51,39.03,NP_742180.1,148.00,7.35,39.03,dnaA
dnaN CDS,PP_0011,27.69,33.24,NP_742181.1,91.50,6.26,33.24,dnaN
recF CDS,PP_0012,30.26,36.33,NP_742182.1,100.00,6.84,36.33,recF
gyrB CDS,PP_0013,22.42,26.92,NP_742183.1,162.50,5.07,26.92,gyrB
transposase CDS,PP_0014,7.76,9.32,NP_742184.2,45.50,1.75,9.32,
transposon protein CDS,PP_0015,21.05,25.28,NP_742185.1,60.50,4.76,25.28,
hypothetical protein CDS,PP_0016,37.82,45.40,NP_742186.1,217.00,8.55,45.40,
transcriptional regulator CDS,PP_0017,133.63,160.44,NP_742187.1,144.00,30.22,160.44,
hypothetical protein CDS,PP_0018,211.43,253.84,NP_742188.1,533.50,47.81,253.84,
hypothetical protein CDS,PP_0019,2016.92,2421.48,NP_742189.1,4220.00,456.06,2421.48,
hypothetical protein CDS,PP_0020,620.68,745.18,NP_742190.1,1627.50,140.35,745.18,
hypothetical protein CDS,PP_0021,11.57,13.89,NP_742191.1,32.00,2.62,13.89,
hypothetical protein CDS,PP_0022,660.06,792.46,NP_742192.2,326.00,149.25,792.46,
hypothetical protein CDS,PP_0023,525.73,631.18,NP_742193.1,203.00,118.88,631.18,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.15,3.78,NP_742194.1,16.00,0.71,3.78,
hypothetical protein CDS,PP_0025,4.37,5.24,NP_742195.1,2.00,0.99,5.24,
cobalt/cadmium/zinc exporter CDS,PP_0026,75.22,90.31,NP_742196.1,204.00,17.01,90.31,
membrane protein CDS,PP_0027,25.76,30.92,NP_742197.1,34.00,5.82,30.92,
hypothetical protein CDS,PP_0028,7.15,8.59,NP_742198.1,7.00,1.62,8.59,
czcR-I CDS,PP_0029,115.57,138.75,NP_742199.1,233.50,26.13,138.75,czcR-I
czrSA CDS,PP_0030,40.97,49.18,NP_742200.1,174.00,9.26,49.18,czrSA
hypothetical protein CDS,PP_0031,9.94,11.94,NP_742201.1,17.50,2.25,11.94,
hypothetical protein CDS,PP_0032,16.55,19.87,NP_742202.1,11.00,3.74,19.87,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.08,7.31,NP_742203.1,26.50,1.38,7.31,
bactoprenol glycosyl-transferase CDS,PP_0034,3.56,4.28,NP_742204.1,10.50,0.81,4.28,
bactoprenol-linked glycose transferase CDS,PP_0035,1.59,1.91,NP_742205.1,2.00,0.36,1.91,
transcriptional regulator CDS,PP_0036,2.07,2.48,NP_742206.1,6.00,0.47,2.48,
oprP CDS,PP_0037,7.51,9.02,NP_742207.1,29.00,1.70,9.02,oprP
hypothetical protein CDS,PP_0039,24.10,28.93,NP_742209.1,74.00,5.45,28.93,
hypothetical protein CDS,PP_0040,37.12,44.57,NP_742210.1,25.00,8.39,44.57,
cadA-I CDS,PP_0041,17.39,20.88,NP_742211.1,104.00,3.93,20.88,cadA-I
hypothetical protein CDS,PP_0042,8.25,9.90,NP_742212.2,8.00,1.87,9.90,
czcA-I CDS,PP_0043,7.03,8.44,NP_742213.1,66.50,1.59,8.44,czcA-I
czcB-I CDS,PP_0044,22.57,27.09,NP_742214.1,84.50,5.10,27.09,czcB-I
czcC-I CDS,PP_0045,14.97,17.97,NP_742215.1,57.00,3.39,17.97,czcC-I
opdT-I CDS,PP_0046,6.21,7.46,NP_742216.1,25.00,1.41,7.46,opdT-I
czcR-II CDS,PP_0047,1.48,1.78,NP_742217.1,3.00,0.34,1.78,czcR-II
hypothetical protein CDS,PP_0048,6.19,7.43,NP_742218.1,6.00,1.40,7.43,
hypothetical protein CDS,PP_0049,60.01,72.04,NP_742219.1,263.50,13.57,72.04,
hypothetical protein CDS,PP_0050,29.48,35.39,NP_742220.1,36.00,6.67,35.39,
sigma-54 dependent transcriptional regulator CDS,PP_0051,4.91,5.89,NP_742221.1,19.00,1.11,5.89,
beta-lactamase domain-containing protein CDS,PP_0052,393.16,472.02,NP_742222.1,1041.50,88.90,472.02,
sulfide:quinone oxidoreductase CDS,PP_0053,154.14,185.06,NP_742223.1,585.50,34.85,185.06,
membrane protein CDS,PP_0054,94.23,113.13,NP_742224.1,242.00,21.31,113.13,
transcriptional regulator CDS,PP_0055,30.85,37.04,NP_742225.1,82.00,6.98,37.04,
betA-I CDS,PP_0056,1498.62,1799.22,NP_742226.1,7415.00,338.86,1799.22,betA-I
major facilitator family transporter CDS,PP_0057,1422.53,1707.87,NP_742227.1,6898.00,321.66,1707.87,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,15.09,18.12,NP_742228.1,35.50,3.41,18.12,
gmhB CDS,PP_0059,5.06,6.08,NP_742229.1,8.00,1.14,6.08,gmhB
glyS CDS,PP_0060,9.84,11.81,NP_742230.1,60.50,2.22,11.81,glyS
glyQ CDS,PP_0061,19.03,22.85,NP_742231.1,54.00,4.30,22.85,glyQ
tag CDS,PP_0062,29.05,34.88,NP_742232.1,48.00,6.57,34.88,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,6.77,8.13,NP_742233.1,18.00,1.53,8.13,
hypothetical protein CDS,PP_0064,57.80,69.40,NP_742234.1,54.50,13.07,69.40,
trkA CDS,PP_0065,33.68,40.43,NP_742235.1,138.50,7.61,40.43,trkA
rsmB CDS,PP_0066,3.57,4.28,NP_742236.1,14.00,0.81,4.28,rsmB
fmt CDS,PP_0067,4.30,5.16,NP_742237.1,12.00,0.97,5.16,fmt
def-I CDS,PP_0068,46.78,56.17,NP_742238.1,71.00,10.58,56.17,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,34.99,42.01,NP_742239.1,115.00,7.91,42.01,
tsaC CDS,PP_0070,64.66,77.63,NP_742240.1,108.00,14.62,77.63,tsaC
hypothetical protein CDS,PP_0071,27.09,32.52,NP_742241.2,27.00,6.12,32.52,
qor-I CDS,PP_0072,36.55,43.88,NP_742242.1,107.00,8.26,43.88,qor-I
hemF CDS,PP_0073,37.55,45.08,NP_742243.1,102.50,8.49,45.08,hemF
aroE CDS,PP_0074,19.64,23.58,NP_742244.1,48.50,4.44,23.58,aroE
choline sulfate transporter CDS,PP_0075,7.68,9.22,NP_742245.1,36.00,1.74,9.22,
choline betaine-binding protein CDS,PP_0076,181.32,217.69,NP_742246.2,501.50,41.00,217.69,
betC CDS,PP_0077,6.27,7.53,NP_742247.1,28.50,1.42,7.53,betC
transcriptional regulator CDS,PP_0079,9.28,11.14,NP_742249.1,25.00,2.10,11.14,
hypothetical protein CDS,PP_0080,34.06,40.89,NP_742250.1,63.00,7.70,40.89,
hypothetical protein CDS,PP_0081,58.37,70.08,NP_742251.1,65.00,13.20,70.08,
trpA CDS,PP_0082,21.86,26.24,NP_742252.1,53.00,4.94,26.24,trpA
trpB CDS,PP_0083,29.62,35.56,NP_742253.1,108.00,6.70,35.56,trpB
trpI CDS,PP_0084,39.11,46.95,NP_742254.1,105.00,8.84,46.95,trpI
hypothetical protein CDS,PP_0085,216.23,259.60,NP_742255.1,316.50,48.89,259.60,
hypothetical protein CDS,PP_0086,1699.02,2039.82,NP_742256.1,1098.50,384.18,2039.82,
hypothetical protein CDS,PP_0087,197.41,237.01,NP_742257.1,156.00,44.64,237.01,
alkanal monooxygenase CDS,PP_0088,21.27,25.54,NP_742258.1,64.00,4.81,25.54,
osmC CDS,PP_0089,12.55,15.06,NP_742259.1,16.00,2.84,15.06,osmC
hypothetical protein CDS,PP_0090,338.58,406.50,NP_742260.1,301.00,76.56,406.50,
putative lipoprotein CDS,PP_0091,1475.12,1771.01,NP_742261.1,1828.00,333.55,1771.01,
putative lipoprotein CDS,PP_0092,44.38,53.29,NP_742262.1,55.00,10.04,53.29,
zinc protease CDS,PP_0093,11.17,13.41,NP_742263.2,36.00,2.53,13.41,
5'-nucleotidase CDS,PP_0094,64.15,77.01,NP_742264.1,125.00,14.50,77.01,
