Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,247.55,324.08,NP_742171.1,766.50,66.23,324.08,parB
parA CDS,PP_0002,363.83,476.31,NP_742172.1,1022.00,97.34,476.31,parA
rsmG CDS,PP_0003,298.84,391.23,NP_742173.1,690.00,79.95,391.23,rsmG
trmF CDS,PP_0004,251.24,328.91,NP_742174.1,1689.50,67.22,328.91,trmF
trmE CDS,PP_0005,45.86,60.04,NP_742175.1,223.00,12.27,60.04,trmE
oxaA CDS,PP_0006,418.23,547.53,NP_742176.1,2496.50,111.90,547.53,oxaA
yidD CDS,PP_0007,757.59,991.80,NP_742177.1,661.00,202.69,991.80,yidD
rnpA CDS,PP_0008,1584.48,2074.33,NP_742178.1,2276.00,423.92,2074.33,rnpA
rpmH CDS,PP_0009,2281.70,2987.08,NP_742179.1,1092.50,610.46,2987.08,rpmH
dnaA CDS,PP_0010,323.84,423.96,NP_742180.1,1747.00,86.64,423.96,dnaA
dnaN CDS,PP_0011,407.47,533.44,NP_742181.1,1595.50,109.02,533.44,dnaN
recF CDS,PP_0012,251.81,329.66,NP_742182.1,986.00,67.37,329.66,recF
gyrB CDS,PP_0013,379.13,496.34,NP_742183.1,3255.50,101.44,496.34,gyrB
transposase CDS,PP_0014,7.63,9.99,NP_742184.2,53.00,2.04,9.99,
transposon protein CDS,PP_0015,21.44,28.07,NP_742185.1,73.00,5.74,28.07,
hypothetical protein CDS,PP_0016,24.56,32.16,NP_742186.1,167.00,6.57,32.16,
transcriptional regulator CDS,PP_0017,189.53,248.13,NP_742187.1,242.00,50.71,248.13,
hypothetical protein CDS,PP_0018,416.40,545.13,NP_742188.1,1245.00,111.41,545.13,
hypothetical protein CDS,PP_0019,541.11,708.39,NP_742189.1,1341.50,144.77,708.39,
hypothetical protein CDS,PP_0020,392.19,513.43,NP_742190.1,1218.50,104.93,513.43,
hypothetical protein CDS,PP_0021,56.76,74.30,NP_742191.1,186.00,15.18,74.30,
hypothetical protein CDS,PP_0022,49.55,64.87,NP_742192.2,29.00,13.26,64.87,
hypothetical protein CDS,PP_0023,509.26,666.69,NP_742193.1,233.00,136.25,666.69,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.66,3.48,NP_742194.1,16.00,0.71,3.48,
hypothetical protein CDS,PP_0025,1.84,2.41,NP_742195.1,1.00,0.49,2.41,
cobalt/cadmium/zinc exporter CDS,PP_0026,25.21,33.00,NP_742196.1,81.00,6.74,33.00,
membrane protein CDS,PP_0027,14.39,18.83,NP_742197.1,22.50,3.85,18.83,
hypothetical protein CDS,PP_0028,7.33,9.59,NP_742198.1,8.50,1.96,9.59,
czcR-I CDS,PP_0029,45.32,59.33,NP_742199.1,108.50,12.13,59.33,czcR-I
czrSA CDS,PP_0030,33.18,43.44,NP_742200.1,167.00,8.88,43.44,czrSA
hypothetical protein CDS,PP_0031,9.83,12.87,NP_742201.1,20.50,2.63,12.87,
hypothetical protein CDS,PP_0032,3.81,4.99,NP_742202.1,3.00,1.02,4.99,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.27,9.51,NP_742203.1,37.50,1.94,9.51,
bactoprenol glycosyl-transferase CDS,PP_0034,5.01,6.56,NP_742204.1,17.50,1.34,6.56,
bactoprenol-linked glycose transferase CDS,PP_0035,6.04,7.91,NP_742205.1,9.00,1.62,7.91,
transcriptional regulator CDS,PP_0036,1.75,2.29,NP_742206.1,6.00,0.47,2.29,
oprP CDS,PP_0037,3.93,5.15,NP_742207.1,18.00,1.05,5.15,oprP
hypothetical protein CDS,PP_0039,41.22,53.96,NP_742209.1,150.00,11.03,53.96,
hypothetical protein CDS,PP_0040,95.24,124.68,NP_742210.1,76.00,25.48,124.68,
cadA-I CDS,PP_0041,8.18,10.72,NP_742211.1,58.00,2.19,10.72,cadA-I
hypothetical protein CDS,PP_0042,1.74,2.28,NP_742212.2,2.00,0.47,2.28,
czcA-I CDS,PP_0043,4.55,5.95,NP_742213.1,51.00,1.22,5.95,czcA-I
czcB-I CDS,PP_0044,8.34,10.92,NP_742214.1,37.00,2.23,10.92,czcB-I
czcC-I CDS,PP_0045,3.99,5.22,NP_742215.1,18.00,1.07,5.22,czcC-I
