Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,194.75,220.10,NP_742171.1,437.00,37.79,220.10,parB
parA CDS,PP_0002,343.12,387.78,NP_742172.1,698.50,66.58,387.78,parA
rsmG CDS,PP_0003,247.71,279.95,NP_742173.1,414.50,48.07,279.95,rsmG
trmF CDS,PP_0004,206.22,233.06,NP_742174.1,1005.00,40.01,233.06,trmF
trmE CDS,PP_0005,119.18,134.70,NP_742175.1,420.00,23.13,134.70,trmE
oxaA CDS,PP_0006,104.60,118.22,NP_742176.1,452.50,20.30,118.22,oxaA
yidD CDS,PP_0007,148.66,168.01,NP_742177.1,94.00,28.85,168.01,yidD
rnpA CDS,PP_0008,299.23,338.18,NP_742178.1,311.50,58.06,338.18,rnpA
rpmH CDS,PP_0009,374.64,423.40,NP_742179.1,130.00,72.69,423.40,rpmH
dnaA CDS,PP_0010,270.11,305.27,NP_742180.1,1056.00,52.41,305.27,dnaA
dnaN CDS,PP_0011,367.20,414.99,NP_742181.1,1042.00,71.25,414.99,dnaN
recF CDS,PP_0012,175.32,198.14,NP_742182.1,497.50,34.02,198.14,recF
gyrB CDS,PP_0013,243.38,275.05,NP_742183.1,1514.50,47.22,275.05,gyrB
transposase CDS,PP_0014,7.94,8.98,NP_742184.2,40.00,1.54,8.98,
transposon protein CDS,PP_0015,32.02,36.18,NP_742185.1,79.00,6.21,36.18,
hypothetical protein CDS,PP_0016,47.90,54.13,NP_742186.1,236.00,9.29,54.13,
transcriptional regulator CDS,PP_0017,299.35,338.31,NP_742187.1,277.00,58.09,338.31,
hypothetical protein CDS,PP_0018,425.74,481.15,NP_742188.1,922.50,82.61,481.15,
hypothetical protein CDS,PP_0019,824.57,931.90,NP_742189.1,1481.50,160.00,931.90,
hypothetical protein CDS,PP_0020,464.55,525.01,NP_742190.1,1046.00,90.14,525.01,
hypothetical protein CDS,PP_0021,47.16,53.30,NP_742191.1,112.00,9.15,53.30,
hypothetical protein CDS,PP_0022,103.75,117.25,NP_742192.2,44.00,20.13,117.25,
hypothetical protein CDS,PP_0023,3537.62,3998.08,NP_742193.1,1173.00,686.43,3998.08,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.27,5.96,NP_742194.1,23.00,1.02,5.96,
